GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
157570	1.80e-02	5.21e-03	0.4266	2.793667	1.1917033	11.58	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
11278	1.80e-02	5.21e-03	0.1054	2.793639	0.2945533	492.32	KLF12	KLF transcription factor 12
85302	1.80e-02	5.22e-03	0.2609	2.793422	0.7288852	182.92	FBF1	Fas binding factor 1
7041	1.80e-02	5.23e-03	0.2253	-2.792305	-0.629034	253.56	TGFB1I1	transforming growth factor beta 1 induced transcript 1
369	1.81e-02	5.24e-03	0.1314	-2.791934	-0.3668217	337.68	ARAF	A-Raf proto-oncogene, serine/threonine kinase
57591	1.81e-02	5.24e-03	0.1075	-2.791711	-0.3000525	564.17	MRTFA	myocardin related transcription factor A
51029	1.81e-02	5.26e-03	0.2013	-2.790786	-0.5618954	570.4	DESI2	desumoylating isopeptidase 2
10168	1.81e-02	5.26e-03	0.148	2.790531	0.4128915	142.82	ZNF197	zinc finger protein 197
79576	1.81e-02	5.26e-03	0.1901	-2.790477	-0.5305398	117.86	NKAP	NFKB activating protein
55238	1.82e-02	5.27e-03	0.1906	2.789869	0.5316901	153.8	SLC38A7	solute carrier family 38 member 7
119016	1.82e-02	5.28e-03	0.2082	2.789537	0.5807683	87.63	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
107984201	1.82e-02	5.28e-03	0.3449	2.789441	0.9619802	15.75	LOC107984201	uncharacterized LOC107984201
284071	1.82e-02	5.29e-03	0.3457	2.788976	0.9640148	13.21	MEIOC	meiosis specific with coiled-coil domain
64240	1.82e-02	5.30e-03	0.2934	2.788403	0.8181388	25.53	ABCG5	ATP binding cassette subfamily G member 5
25844	1.82e-02	5.30e-03	0.1887	-2.788129	-0.52619	294.21	YIPF3	Yip1 domain family member 3
157313	1.82e-02	5.30e-03	0.5878	2.788109	1.6387589	10.99	CDCA2	cell division cycle associated 2
93145	1.83e-02	5.31e-03	0.257	-2.787871	-0.7165318	56.13	OLFM2	olfactomedin 2
1267	1.83e-02	5.31e-03	0.1161	-2.787776	-0.3235861	445.63	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
55809	1.83e-02	5.32e-03	0.1585	2.787234	0.4417077	419.67	TRERF1	transcriptional regulating factor 1
101929439	1.83e-02	5.32e-03	0.3331	2.786693	0.9283396	19.53	LOC101929439	uncharacterized LOC101929439
9552	1.83e-02	5.33e-03	0.1479	-2.786628	-0.41226	120.05	SPAG7	sperm associated antigen 7
55370	1.83e-02	5.33e-03	0.2263	2.786388	0.6306153	81.63	PPP4R1L	protein phosphatase 4 regulatory subunit 1 like (pseudogene)
105378948	1.83e-02	5.33e-03	0.3509	2.786189	0.9776937	19.24	LOC105378948	uncharacterized LOC105378948
3169	1.83e-02	5.34e-03	0.3621	2.785835	1.0087059	215.78	FOXA1	forkhead box A1
2081	1.83e-02	5.34e-03	0.1703	-2.785838	-0.4744825	736.47	ERN1	endoplasmic reticulum to nucleus signaling 1
105378715	1.83e-02	5.34e-03	0.2192	2.785777	0.6106158	122.71	FAF1-AS1	FAF1 antisense RNA 1
25871	1.84e-02	5.35e-03	0.1155	2.78547	0.3218238	312.26	NEPRO	nucleolus and neural progenitor protein
28935	1.84e-02	5.35e-03	0.9378	2.785086	2.6117834	98.31	IGKV1-27	immunoglobulin kappa variable 1-27
9856	1.84e-02	5.35e-03	0.4902	2.785139	1.3653614	106.09	KIAA0319	KIAA0319
100289137	1.84e-02	5.35e-03	0.4726	2.785162	1.3161822	60.72	FAM95C	family with sequence similarity 95 member C
387893	1.84e-02	5.35e-03	0.1602	2.785054	0.4460328	285.5	KMT5A	lysine methyltransferase 5A
9496	1.84e-02	5.35e-03	0.2674	-2.785153	-0.7446757	489.76	TBX4	T-box transcription factor 4
222826	1.84e-02	5.36e-03	0.4115	2.78486	1.1459102	14.8	FAM217A	family with sequence similarity 217 member A
729799	1.84e-02	5.37e-03	0.3112	2.783967	0.8664272	38.46	SEC14L1P1	SEC14 like 1 pseudogene 1
9150	1.84e-02	5.38e-03	0.1492	-2.783518	-0.4153259	216.3	CTDP1	CTD phosphatase subunit 1
25759	1.84e-02	5.38e-03	0.2411	-2.78351	-0.6712404	205.09	SHC2	SHC adaptor protein 2
6083	1.85e-02	5.38e-03	0.3655	-2.783106	-1.0173175	57.39	SNORD21	small nucleolar RNA, C/D box 21
8019	1.85e-02	5.39e-03	0.1356	-2.782952	-0.3773677	451.05	BRD3	bromodomain containing 3
442075	1.85e-02	5.40e-03	0.2331	2.78227	0.6486424	70.84	EMC3-AS1	EMC3 antisense RNA 1
51129	1.85e-02	5.40e-03	0.4275	-2.782317	-1.1895296	82.84	ANGPTL4	angiopoietin like 4
10445	1.85e-02	5.41e-03	0.1271	-2.781558	-0.3535271	193.67	MCRS1	microspherule protein 1
105370877	1.86e-02	5.41e-03	0.1467	2.781275	0.4080849	333.97	LOC105370877	
7763	1.86e-02	5.42e-03	0.2112	-2.780915	-0.5872752	2195	ZFAND5	zinc finger AN1-type containing 5
84187	1.86e-02	5.42e-03	0.2221	-2.78072	-0.6177195	809.04	TMEM164	transmembrane protein 164
219293	1.86e-02	5.43e-03	0.2742	-2.780527	-0.7625023	49.83	ATAD3C	ATPase family AAA domain containing 3C
107985046	1.86e-02	5.43e-03	0.2936	2.780278	0.8162631	57.01	LOC107985046	
259295	1.86e-02	5.43e-03	0.273	2.780231	0.7589245	71.45	TAS2R20	taste 2 receptor member 20
7311	1.86e-02	5.43e-03	0.1835	-2.780329	-0.510216	557.54	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
100379224	1.86e-02	5.44e-03	0.2515	2.780049	0.6991177	101.46	ZNF225-AS1	ZNF225 and ZNF224 antisense RNA 1
152206	1.86e-02	5.45e-03	0.5453	2.779417	1.5157029	162.95	CCDC13	coiled-coil domain containing 13
51233	1.86e-02	5.45e-03	0.4958	2.779383	1.3780301	23.68	DRICH1	aspartate rich 1
283120	1.86e-02	5.45e-03	0.4903	-2.779296	-1.3627562	92.03	H19	H19 imprinted maternally expressed transcript
55632	1.86e-02	5.45e-03	0.1354	2.779162	0.3763977	161.92	G2E3	G2/M-phase specific E3 ubiquitin protein ligase
101927586	1.86e-02	5.45e-03	0.4374	2.779122	1.215505	11.85	LINC01271	long intergenic non-protein coding RNA 1271
677823	1.87e-02	5.45e-03	0.391	-2.778966	-1.0866776	63.16	SNORA80E	small nucleolar RNA, H/ACA box 80E
79811	1.87e-02	5.46e-03	0.097	2.778625	0.2696123	726.39	SLTM	SAFB like transcription modulator
55628	1.87e-02	5.46e-03	0.1495	2.77836	0.4153398	816.87	ZNF407	zinc finger protein 407
11122	1.87e-02	5.47e-03	0.7403	2.777944	2.0565388	453.8	PTPRT	protein tyrosine phosphatase receptor type T
105377486	1.87e-02	5.48e-03	0.3793	2.777478	1.0535771	52.54	FHIP1A-DT	FHIP1A divergent transcript
63901	1.87e-02	5.48e-03	0.1205	2.777099	0.3347531	654.06	FAM111A	FAM111 trypsin like peptidase A
9398	1.87e-02	5.49e-03	0.2317	2.776984	0.6435475	167.01	CD101	CD101 molecule
54872	1.88e-02	5.49e-03	0.1031	2.776667	0.2863391	910.83	PIGG	phosphatidylinositol glycan anchor biosynthesis class G
28981	1.88e-02	5.50e-03	0.2502	2.77647	0.6945349	238.37	IFT81	intraflagellar transport 81
107986397	1.88e-02	5.50e-03	0.4498	-2.776372	-1.2488327	91.26	LOC107986397	uncharacterized LOC107986397
10802	1.88e-02	5.50e-03	0.1332	2.776223	0.369813	478.26	SEC24A	SEC24 homolog A, COPII coat complex component
100131176	1.88e-02	5.51e-03	0.5684	2.775845	1.5779151	56.34	WDR86-AS1	WDR86 antisense RNA 1
3505	1.88e-02	5.51e-03	0.7391	2.775623	2.0514141	1226.69	IGHGP	immunoglobulin heavy constant gamma P (non-functional)
23108	1.89e-02	5.52e-03	0.1949	-2.77486	-0.5407601	286.39	RAP1GAP2	RAP1 GTPase activating protein 2
340419	1.89e-02	5.53e-03	0.528	-2.774675	-1.4651375	57.48	RSPO2	R-spondin 2
107987073	1.89e-02	5.53e-03	0.4136	2.774672	1.1476396	16.49	LOC107987073	uncharacterized LOC107987073
9452	1.89e-02	5.54e-03	0.3054	-2.774082	-0.8471675	117.93	ITM2A	integral membrane protein 2A
107985782	1.89e-02	5.54e-03	0.5049	2.773926	1.4004706	9.32	LOC107985782	
126231	1.89e-02	5.54e-03	0.1633	2.77387	0.4529086	96.39	ZNF573	zinc finger protein 573
57404	1.89e-02	5.54e-03	0.1357	-2.773646	-0.3763797	703.36	CYP20A1	cytochrome P450 family 20 subfamily A member 1
107986368	1.89e-02	5.55e-03	0.3901	2.773507	1.0819518	21.64	LOC107986368	uncharacterized LOC107986368
51272	1.89e-02	5.55e-03	0.1105	-2.773362	-0.3063936	505.39	BET1L	Bet1 golgi vesicular membrane trafficking protein like
9841	1.89e-02	5.55e-03	0.1944	2.773272	0.5391899	176.02	ZBTB24	zinc finger and BTB domain containing 24
102723752	1.89e-02	5.55e-03	0.4135	2.773204	1.1467176	16.46	LOC102723752	uncharacterized LOC102723752
101929704	1.89e-02	5.56e-03	0.4094	2.772706	1.1351436	13.48	TTC23L-AS1	TTC23L antisense RNA 1
101059949	1.90e-02	5.56e-03	0.464	-2.772427	-1.2865002	9.32	LOC101059949	replaced by ID 105379426
728858	1.90e-02	5.56e-03	0.4548	-2.772435	-1.2609547	10.08	C12orf71	chromosome 12 open reading frame 71
54829	1.90e-02	5.56e-03	0.2824	2.772372	0.7828256	227.96	ASPN	asporin
112268447	1.90e-02	5.57e-03	0.3285	2.772197	0.9107634	419.11	LOC112268447	
7003	1.90e-02	5.57e-03	0.127	-2.772206	-0.3521686	1291	TEAD1	TEA domain transcription factor 1
23594	1.90e-02	5.57e-03	0.4451	2.77211	1.2339994	9.11	ORC6	origin recognition complex subunit 6
129450	1.90e-02	5.57e-03	0.2194	2.771943	0.6081729	147.98	TYW5	tRNA-yW synthesizing protein 5
25803	1.90e-02	5.58e-03	0.6285	2.771589	1.7418573	31.15	SPDEF	SAM pointed domain containing ETS transcription factor
55811	1.90e-02	5.58e-03	0.2885	2.771513	0.7994983	34.66	ADCY10	adenylate cyclase 10
9976	1.90e-02	5.58e-03	0.2084	-2.771325	-0.5776824	69.25	CLEC2B	C-type lectin domain family 2 member B
440400	1.90e-02	5.58e-03	0.1615	-2.771298	-0.4474382	111.62	RNASEK	ribonuclease K
5127	1.90e-02	5.58e-03	0.1206	-2.771323	-0.3342854	384.35	CDK16	cyclin dependent kinase 16
284098	1.90e-02	5.59e-03	0.198	2.771144	0.5486624	62.73	PIGW	phosphatidylinositol glycan anchor biosynthesis class W
399876	1.90e-02	5.59e-03	0.319	-2.771011	-0.8840357	58.88	NAV2-AS4	NAV2 antisense RNA 4
100128385	1.90e-02	5.59e-03	0.3034	2.770913	0.8407132	24.45	FAM225B	family with sequence similarity 225 member B
112268009	1.90e-02	5.59e-03	0.1621	2.770772	0.4492266	153.35	LOC112268009	uncharacterized LOC112268009
1573	1.90e-02	5.59e-03	0.4087	2.770622	1.132418	31.75	CYP2J2	cytochrome P450 family 2 subfamily J member 2
100996631	1.90e-02	5.60e-03	0.8081	2.770277	2.2387056	13.37	TCP11X1	t-complex 11 family, X-linked 1
10520	1.90e-02	5.60e-03	0.2138	2.770138	0.5921726	203.63	ZNF211	zinc finger protein 211
100130373	1.91e-02	5.61e-03	0.2052	2.769679	0.5683368	49.89	EPB41L1-AS1	EPB41L1 antisense RNA 1
284001	1.91e-02	5.62e-03	0.2133	2.769401	0.5907305	1139.38	CCDC57	coiled-coil domain containing 57
8209	1.91e-02	5.62e-03	0.142	-2.769332	-0.3931123	188.74	GATD3	glutamine amidotransferase class 1 domain containing 3
26037	1.91e-02	5.62e-03	0.1122	2.769152	0.3107867	942.63	SIPA1L1	signal induced proliferation associated 1 like 1
10768	1.91e-02	5.62e-03	0.1621	-2.769076	-0.4488151	750.61	AHCYL1	adenosylhomocysteinase like 1
5351	1.91e-02	5.63e-03	0.1677	-2.768834	-0.4643288	340.86	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
112267872	1.91e-02	5.63e-03	0.2087	2.768847	0.5777272	144.36	LOC112267872	
147081	1.91e-02	5.63e-03	0.2762	2.768771	0.7646729	195.5	LINC02210	long intergenic non-protein coding RNA 2210
107987256	1.91e-02	5.63e-03	0.4258	2.768705	1.1788427	19.51	LOC107987256	
5896	1.91e-02	5.63e-03	0.2563	-2.768649	-0.7094931	29.39	RAG1	recombination activating 1
26777	1.91e-02	5.63e-03	0.3244	-2.768589	-0.8981424	51.29	SNORA71A	small nucleolar RNA, H/ACA box 71A
146198	1.91e-02	5.64e-03	0.1339	2.768265	0.3705962	324.55	ZFP90	ZFP90 zinc finger protein
54806	1.91e-02	5.64e-03	0.2207	2.768168	0.610982	731.99	AHI1	Abelson helper integration site 1
57728	1.92e-02	5.65e-03	0.2317	2.767398	0.6411311	449.29	WDR19	WD repeat domain 19
3936	1.92e-02	5.66e-03	0.2734	-2.76709	-0.7565575	1113.52	LCP1	lymphocyte cytosolic protein 1
100033420	1.92e-02	5.66e-03	0.48	-2.766963	-1.328094	16.17	SNORD116-8	small nucleolar RNA, C/D box 116-8
57701	1.92e-02	5.68e-03	0.1804	-2.76597	-0.4988563	492.81	NCKAP5L	NCK associated protein 5 like
51611	1.93e-02	5.68e-03	0.1249	2.765475	0.3453692	391.57	DPH5	diphthamide biosynthesis 5
284371	1.93e-02	5.69e-03	0.2255	2.765213	0.6235057	450.26	ZNF841	zinc finger protein 841
63940	1.93e-02	5.71e-03	0.1728	-2.764189	-0.4776724	249.4	GPSM3	G protein signaling modulator 3
84142	1.93e-02	5.71e-03	0.1968	2.764128	0.5440807	129.93	ABRAXAS1	abraxas 1, BRCA1 A complex subunit
11043	1.93e-02	5.71e-03	0.14	-2.763915	-0.3870419	275.42	MID2	midline 2
677781	1.94e-02	5.72e-03	0.2281	-2.763299	-0.6302157	157.58	SCARNA16	small Cajal body-specific RNA 16
101929732	1.94e-02	5.73e-03	0.3414	2.762772	0.9432642	112.2	LOC101929732	uncharacterized LOC101929732
116092	1.94e-02	5.73e-03	0.2451	-2.762774	-0.6770294	67.43	DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1
105379272	1.94e-02	5.74e-03	0.3878	-2.762006	-1.0711454	16.83	LOC105379272	uncharacterized LOC105379272
51127	1.95e-02	5.75e-03	0.2265	2.761693	0.6256096	161.87	TRIM17	tripartite motif containing 17
10921	1.95e-02	5.75e-03	0.1361	-2.761674	-0.3757827	438.16	RNPS1	RNA binding protein with serine rich domain 1
110354863	1.95e-02	5.75e-03	0.1482	2.761605	0.4091995	143.98	ZNF660-ZNF197	ZNF660-ZNF197 readthrough
23152	1.95e-02	5.75e-03	0.1643	-2.761447	-0.4536255	1272.69	CIC	capicua transcriptional repressor
51070	1.95e-02	5.77e-03	0.2257	-2.760639	-0.6230694	87.85	NOSIP	nitric oxide synthase interacting protein
5101	1.95e-02	5.77e-03	0.4189	-2.760447	-1.1563819	581.35	PCDH9	protocadherin 9
10097	1.95e-02	5.78e-03	0.17	-2.760177	-0.469176	1377.77	ACTR2	actin related protein 2
55016	1.95e-02	5.78e-03	0.1934	2.760247	0.5337194	254.59	MARCHF1	membrane associated ring-CH-type finger 1
84989	1.95e-02	5.78e-03	0.2267	-2.760095	-0.6256521	73.17	JMJD1C-AS1	JMJD1C antisense RNA 1
84923	1.95e-02	5.78e-03	0.1153	2.760213	0.318196	232.7	FAM104A	family with sequence similarity 104 member A
9121	1.95e-02	5.78e-03	0.2146	-2.760115	-0.5923615	544.64	SLC16A5	solute carrier family 16 member 5
107984413	1.96e-02	5.79e-03	0.629	-2.759571	-1.7356561	68.2	LOC107984413	uncharacterized LOC107984413
79158	1.96e-02	5.79e-03	0.1216	-2.759434	-0.3354607	771.34	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
56103	1.96e-02	5.80e-03	0.2324	-2.759045	-0.6412168	109.17	PCDHGB2	protocadherin gamma subfamily B, 2
51520	1.96e-02	5.80e-03	0.1276	2.759081	0.3520111	667.79	LARS1	leucyl-tRNA synthetase 1
5781	1.96e-02	5.80e-03	0.2139	-2.75893	-0.5900123	945.42	PTPN11	protein tyrosine phosphatase non-receptor type 11
677842	1.96e-02	5.80e-03	0.404	-2.758928	-1.1145588	98.59	SNORA50C	small nucleolar RNA, H/ACA box 50C
107985082	1.96e-02	5.80e-03	0.2778	2.758668	0.7662816	20.54	LOC107985082	
93058	1.96e-02	5.82e-03	0.2331	2.757736	0.6428615	67.79	COQ10A	coenzyme Q10A
146691	1.97e-02	5.83e-03	0.167	-2.757107	-0.4603758	1074.58	TOM1L2	target of myb1 like 2 membrane trafficking protein
55071	1.97e-02	5.83e-03	0.2859	2.757008	0.7882827	19.84	C9orf40	chromosome 9 open reading frame 40
2257	1.97e-02	5.84e-03	0.4009	-2.756901	-1.1052885	22.26	FGF12	fibroblast growth factor 12
84504	1.97e-02	5.84e-03	0.2045	-2.75675	-0.5636533	71.77	NKX6-2	NK6 homeobox 2
8896	1.97e-02	5.84e-03	0.2368	-2.756546	-0.6528774	77.4	BUD31	BUD31 homolog
130813	1.97e-02	5.85e-03	0.5856	2.756106	1.6138736	112.11	C2orf50	chromosome 2 open reading frame 50
28400	1.97e-02	5.85e-03	0.7311	2.756087	2.0148988	38.27	IGHV4-28	immunoglobulin heavy variable 4-28
9818	1.97e-02	5.85e-03	0.1918	-2.756029	-0.5285561	426.43	NUP58	nucleoporin 58
257396	1.97e-02	5.86e-03	0.3887	2.755677	1.0711973	10.64	MOCS2-DT	MOCS2 divergent transcript
105372061	1.97e-02	5.86e-03	0.3644	2.755722	1.0041759	25.07	LOC105372061	uncharacterized LOC105372061
1152	1.97e-02	5.86e-03	0.2067	-2.755363	-0.5696408	378.63	CKB	creatine kinase B
105378688	1.98e-02	5.88e-03	0.4832	2.754128	1.3307878	11.6	LINC02918	long intergenic non-protein coding RNA 2918
10459	1.98e-02	5.89e-03	0.2016	-2.753702	-0.5551964	53.81	MAD2L2	mitotic arrest deficient 2 like 2
57524	1.98e-02	5.89e-03	0.2124	-2.753681	-0.5847468	43.34	CASKIN1	CASK interacting protein 1
5318	1.99e-02	5.91e-03	0.4158	2.752678	1.1445373	49.15	PKP2	plakophilin 2
56955	1.99e-02	5.92e-03	0.7524	2.752373	2.070949	25.97	MEPE	matrix extracellular phosphoglycoprotein
23360	1.99e-02	5.92e-03	0.1718	2.752272	0.4729195	1073.5	FNBP4	formin binding protein 4
100506334	1.99e-02	5.92e-03	0.4037	2.752261	1.1110556	55.13	LINC00649	long intergenic non-protein coding RNA 649
599	1.99e-02	5.92e-03	0.1748	-2.752074	-0.4810788	569.8	BCL2L2	BCL2 like 2
100507053	2.00e-02	5.93e-03	0.2925	2.751581	0.8047485	107.58	LOC100507053	uncharacterized LOC100507053
526	2.00e-02	5.93e-03	0.1667	-2.751518	-0.4587205	1046.54	ATP6V1B2	ATPase H+ transporting V1 subunit B2
55763	2.00e-02	5.95e-03	0.1261	2.750454	0.3467828	503.95	EXOC1	exocyst complex component 1
107986525	2.00e-02	5.95e-03	0.437	2.750394	1.2018777	12.01	LOC107986525	uncharacterized LOC107986525
100302743	2.00e-02	5.96e-03	0.3946	-2.749901	-1.0850424	57.81	SNORA80B	small nucleolar RNA, H/ACA box 80B
80013	2.00e-02	5.96e-03	0.1333	2.749949	0.3667038	482.5	MINDY3	MINDY lysine 48 deubiquitinase 3
79891	2.01e-02	5.98e-03	0.2202	2.749127	0.6052431	139.66	ZNF671	zinc finger protein 671
84223	2.01e-02	5.98e-03	0.391	2.749012	1.0749402	165.79	IQCG	IQ motif containing G
28412	2.01e-02	5.98e-03	0.8851	2.749005	2.4332574	67.75	IGHV3-66	immunoglobulin heavy variable 3-66
100507557	2.01e-02	5.98e-03	0.1635	2.748838	0.449567	88.83	EPM2A-DT	EPM2A divergent transcript
79085	2.01e-02	5.98e-03	0.213	-2.748746	-0.58546	352.44	SLC25A23	solute carrier family 25 member 23
6006	2.01e-02	5.99e-03	0.159	-2.748597	-0.4371004	141.68	RHCE	Rh blood group CcEe antigens
105371709	2.01e-02	5.99e-03	0.209	-2.7482	-0.5743885	35.96	LOC105371709	uncharacterized LOC105371709
107985579	2.01e-02	6.00e-03	0.6368	2.747807	1.7497542	25.45	LOC107985579	uncharacterized LOC107985579
54465	2.02e-02	6.01e-03	0.1364	2.747276	0.3746153	133.37	ETAA1	ETAA1 activator of ATR kinase
3192	2.02e-02	6.01e-03	0.1221	-2.747175	-0.3355562	3260.05	HNRNPU	heterogeneous nuclear ribonucleoprotein U
256021	2.02e-02	6.02e-03	0.2488	2.74658	0.6833316	39.85	LINC01619	long intergenic non-protein coding RNA 1619
59339	2.02e-02	6.02e-03	0.1059	-2.746516	-0.2909472	1030	PLEKHA2	pleckstrin homology domain containing A2
93034	2.02e-02	6.03e-03	0.3503	2.746359	0.9621811	16.65	NT5C1B	5'-nucleotidase, cytosolic IB
342945	2.02e-02	6.03e-03	0.1523	2.746186	0.4182747	86.32	ZSCAN22	zinc finger and SCAN domain containing 22
126731	2.02e-02	6.03e-03	0.1842	2.746116	0.5059147	208.77	CCSAP	centriole, cilia and spindle associated protein
101928943	2.02e-02	6.03e-03	0.2982	2.745884	0.8186952	29.16	MADD-AS1	MADD antisense RNA 1
8847	2.02e-02	6.03e-03	0.1512	2.745926	0.4150657	271.4	DLEU2	deleted in lymphocytic leukemia 2
51517	2.03e-02	6.04e-03	0.1873	-2.74549	-0.5143498	219.43	NCKIPSD	NCK interacting protein with SH3 domain
79922	2.03e-02	6.05e-03	0.1866	2.744928	0.5121014	59.62	MRM1	mitochondrial rRNA methyltransferase 1
113146	2.03e-02	6.06e-03	0.2593	2.744612	0.7116532	814.92	AHNAK2	AHNAK nucleoprotein 2
90956	2.03e-02	6.06e-03	0.1685	-2.744539	-0.4623975	125.17	ADCK2	aarF domain containing kinase 2
280	2.03e-02	6.07e-03	0.1943	2.744136	0.5331144	241.12	AMY2B	amylase alpha 2B
84248	2.03e-02	6.07e-03	0.1207	-2.744068	-0.3312414	485.99	FYTTD1	forty-two-three domain containing 1
6565	2.03e-02	6.07e-03	0.1445	2.743984	0.3964925	430.73	SLC15A2	solute carrier family 15 member 2
107986258	2.03e-02	6.07e-03	0.3864	2.743851	1.0601877	29.72	LOC107986258	
112267974	2.03e-02	6.07e-03	0.423	2.743751	1.1606325	11.15	LOC112267974	uncharacterized LOC112267974
28299	2.03e-02	6.08e-03	0.8044	2.743663	2.2071099	423.05	IGKV1-5	immunoglobulin kappa variable 1-5
84246	2.03e-02	6.08e-03	0.2104	-2.743588	-0.5772423	64.94	MED10	mediator complex subunit 10
100506668	2.04e-02	6.09e-03	0.387	2.742859	1.0615339	115.9	NRAV	negative regulator of antiviral response
100527964	2.04e-02	6.09e-03	0.217	2.742771	0.5952139	44.12	LHX4-AS1	LHX4 antisense RNA 1
9828	2.04e-02	6.09e-03	0.1548	-2.742732	-0.4244895	2028.75	ARHGEF17	Rho guanine nucleotide exchange factor 17
105378521	2.04e-02	6.10e-03	0.5575	-2.742532	-1.5289771	79.57	LOC105378521	uncharacterized LOC105378521
343521	2.04e-02	6.10e-03	0.3291	-2.742399	-0.9023867	365.57	DYNLT4	dynein light chain Tctex-type 4
6888	2.04e-02	6.10e-03	0.3143	-2.742363	-0.8620039	214.87	TALDO1	transaldolase 1
64419	2.04e-02	6.11e-03	0.1462	-2.741728	-0.4007866	283.75	MTMR14	myotubularin related protein 14
8091	2.04e-02	6.11e-03	0.4669	2.741678	1.2800092	12.29	HMGA2	high mobility group AT-hook 2
51433	2.04e-02	6.11e-03	0.1531	2.741762	0.4198897	525.41	ANAPC5	anaphase promoting complex subunit 5
7768	2.05e-02	6.12e-03	0.2299	2.74121	0.6302658	72.2	ZNF225	zinc finger protein 225
3483	2.05e-02	6.13e-03	0.3637	-2.74096	-0.9967778	25.99	IGFALS	insulin like growth factor binding protein acid labile subunit
647859	2.05e-02	6.13e-03	0.3906	-2.740841	-1.0705728	40.9	OCLNP1	OCLN pseudogene 1
692053	2.05e-02	6.13e-03	0.3359	-2.740717	-0.9206492	79.1	SNORD9	small nucleolar RNA, C/D box 9
83992	2.05e-02	6.14e-03	0.1771	2.74036	0.4853076	154.05	CTTNBP2	cortactin binding protein 2
5531	2.05e-02	6.14e-03	0.1835	-2.740327	-0.5028184	200.39	PPP4C	protein phosphatase 4 catalytic subunit
1032	2.05e-02	6.14e-03	0.3283	-2.740025	-0.8995101	40	CDKN2D	cyclin dependent kinase inhibitor 2D
284756	2.05e-02	6.14e-03	0.3474	2.740013	0.9519105	16.92	LINC02910	long intergenic non-protein coding RNA 2910
8312	2.05e-02	6.15e-03	0.1523	-2.739903	-0.4171908	344.38	AXIN1	axin 1
10103	2.05e-02	6.15e-03	0.7157	2.739627	1.960678	376.78	TSPAN1	tetraspanin 1
101929866	2.05e-02	6.15e-03	0.6059	-2.739539	-1.6598678	10.51	LINC02597	long intergenic non-protein coding RNA 2597
112267879	2.06e-02	6.16e-03	0.3274	2.739085	0.8966635	17.83	LOC112267879	uncharacterized LOC112267879
55010	2.06e-02	6.17e-03	0.2861	2.738499	0.7834828	18.74	PARPBP	PARP1 binding protein
7225	2.06e-02	6.18e-03	0.3015	-2.738318	-0.8256232	560.86	TRPC6	transient receptor potential cation channel subfamily C member 6
730112	2.06e-02	6.18e-03	0.5118	2.737936	1.4012792	84.18	FAM166B	family with sequence similarity 166 member B
341019	2.06e-02	6.18e-03	0.7133	2.737963	1.953014	325.77	DCDC1	doublecortin domain containing 1
105375170	2.07e-02	6.20e-03	0.3309	2.737138	0.9057967	176.33	LOC105375170	uncharacterized LOC105375170
7009	2.07e-02	6.20e-03	0.2371	-2.73712	-0.6490094	3113.13	TMBIM6	transmembrane BAX inhibitor motif containing 6
55006	2.07e-02	6.20e-03	0.1735	2.736964	0.474733	79.59	TRMT61B	tRNA methyltransferase 61B
284309	2.07e-02	6.20e-03	0.1721	2.736908	0.470938	253.23	ZNF776	zinc finger protein 776
6252	2.07e-02	6.22e-03	0.2027	-2.736202	-0.5546869	112.77	RTN1	reticulon 1
728758	2.07e-02	6.21e-03	0.396	2.736221	1.0836472	17.3	PIN4P1	peptidylprolyl cis/trans isomerase, NIMA-interacting 4 pseudogene 1
4233	2.07e-02	6.22e-03	0.2672	2.735704	0.730864	991.1	MET	MET proto-oncogene, receptor tyrosine kinase
6351	2.07e-02	6.23e-03	0.3804	-2.735535	-1.0406487	62.69	CCL4	C-C motif chemokine ligand 4
338440	2.08e-02	6.24e-03	0.1986	2.735102	0.5432856	239.06	ANO9	anoctamin 9
81029	2.08e-02	6.24e-03	0.265	2.735012	0.7247455	53.18	WNT5B	Wnt family member 5B
131450	2.08e-02	6.24e-03	0.2342	2.734948	0.6405181	41.69	CD200R1	CD200 receptor 1
107985295	2.08e-02	6.24e-03	0.3199	2.734794	0.8747337	27.14	LOC107985295	uncharacterized LOC107985295
2064	2.08e-02	6.24e-03	0.1861	-2.734707	-0.5088913	962.37	ERBB2	erb-b2 receptor tyrosine kinase 2
9400	2.08e-02	6.25e-03	0.1724	2.734465	0.4715258	412.39	RECQL5	RecQ like helicase 5
3500	2.08e-02	6.25e-03	0.6708	2.734301	1.8341693	6380.37	IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker)
51635	2.09e-02	6.27e-03	0.1955	-2.733392	-0.5344518	152.57	DHRS7	dehydrogenase/reductase 7
6905	2.09e-02	6.27e-03	0.127	2.733303	0.3471687	177.18	TBCE	tubulin folding cofactor E
