GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
65109	1.59e-07	1.19e-08	0.0373	5.7006756	0.21277584	308.89	UPF3B	UPF3B regulator of nonsense mediated mRNA decay
22872	1.60e-07	1.20e-08	0.0282	-5.7002353	-0.16069759	4290.52	SEC31A	SEC31 homolog A, COPII coat complex component
56474	1.60e-07	1.20e-08	0.0322	5.6996042	0.18366147	599.06	CTPS2	CTP synthase 2
113146	1.62e-07	1.22e-08	0.0647	5.6975422	0.36858931	43933.85	AHNAK2	AHNAK nucleoprotein 2
171423	1.63e-07	1.23e-08	0.0323	-5.6961468	-0.18402774	344.62	PDIA3P1	protein disulfide isomerase family A member 3 pseudogene 1
55361	1.64e-07	1.23e-08	0.0329	-5.6952906	-0.18759608	817.71	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha
3936	1.66e-07	1.25e-08	0.0985	-5.693239	-0.56080957	2318.88	LCP1	lymphocyte cytosolic protein 1
54733	1.67e-07	1.26e-08	0.0482	5.6917596	0.27447421	645.83	SLC35F2	solute carrier family 35 member F2
4185	1.68e-07	1.26e-08	0.0697	5.6910974	0.3966038	70.27	ADAM11	ADAM metallopeptidase domain 11
114928	1.68e-07	1.26e-08	0.0393	5.6909205	0.22366506	173.55	GPRASP2	G protein-coupled receptor associated sorting protein 2
100506697	1.68e-07	1.26e-08	0.1111	5.6908149	0.63252537	43.41	LINC00327	long intergenic non-protein coding RNA 327
105375077	1.69e-07	1.27e-08	0.0758	-5.6895996	-0.43154326	43.17	RUNX2-AS1	RUNX2 antisense RNA 1
120425	1.70e-07	1.28e-08	0.1053	-5.6889561	-0.59914587	382.24	JAML	junction adhesion molecule like
53	1.73e-07	1.31e-08	0.0467	-5.6851792	-0.26546592	364.75	ACP2	acid phosphatase 2, lysosomal
442213	1.75e-07	1.32e-08	0.1954	-5.6834265	-1.11079776	95.58	PTCHD4	patched domain containing 4
811	1.76e-07	1.33e-08	0.0465	-5.682526	-0.26446267	4373.94	CALR	calreticulin
132864	1.78e-07	1.35e-08	0.0437	5.6801885	0.24799457	2707.06	CPEB2	cytoplasmic polyadenylation element binding protein 2
100500837	1.80e-07	1.36e-08	0.1434	-5.6786803	-0.8142502	1624.99	MIR3606	microRNA 3606
3956	1.80e-07	1.36e-08	0.0746	-5.6785067	-0.4237473	2512.87	LGALS1	galectin 1
2178	1.81e-07	1.37e-08	0.0613	5.6773334	0.34782217	302.26	FANCE	FA complementation group E
8862	1.82e-07	1.38e-08	0.2153	-5.6757536	-1.22203805	74.97	APLN	apelin
7123	1.83e-07	1.38e-08	0.1447	5.6755703	0.82137535	1259.95	CLEC3B	C-type lectin domain family 3 member B
8916	1.84e-07	1.39e-08	0.0407	5.674336	0.23112526	2426.99	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3
8123	1.87e-07	1.42e-08	0.0491	5.6713376	0.27853285	623.25	PWAR5	Prader Willi/Angelman region RNA 5
101927943	1.87e-07	1.42e-08	0.1009	-5.6708417	-0.57213811	37.21	SETBP1-DT	SETBP1 divergent transcript
10898	1.88e-07	1.43e-08	0.0323	-5.6701911	-0.1831343	625.44	CPSF4	cleavage and polyadenylation specific factor 4
266722	1.88e-07	1.43e-08	0.2011	5.6697715	1.13995617	62.58	HS6ST3	heparan sulfate 6-O-sulfotransferase 3
30851	1.90e-07	1.44e-08	0.0506	-5.6682384	-0.28705318	516.57	TAX1BP3	Tax1 binding protein 3
4312	1.90e-07	1.45e-08	0.3692	-5.6676765	-2.09242738	16.61	MMP1	matrix metallopeptidase 1
4794	1.92e-07	1.46e-08	0.0798	-5.6665675	-0.45242699	136.35	NFKBIE	NFKB inhibitor epsilon
2701	1.92e-07	1.46e-08	0.0905	-5.6664029	-0.51308646	112.74	GJA4	gap junction protein alpha 4
9844	1.92e-07	1.46e-08	0.0498	-5.6660641	-0.28218607	922.56	ELMO1	engulfment and cell motility 1
54209	1.93e-07	1.47e-08	0.2504	-5.6652534	-1.41884498	14.69	TREM2	triggering receptor expressed on myeloid cells 2
1612	1.93e-07	1.47e-08	0.0545	-5.6650961	-0.30877395	1081.86	DAPK1	death associated protein kinase 1
9856	1.94e-07	1.48e-08	0.0966	5.6637039	0.54686726	105.98	KIAA0319	KIAA0319
2263	1.95e-07	1.48e-08	0.048	5.6633441	0.27198688	4080.96	FGFR2	fibroblast growth factor receptor 2
9834	1.95e-07	1.49e-08	0.2877	-5.6628264	-1.62925083	25.9	FAM30A	family with sequence similarity 30 member A
112268084	1.95e-07	1.49e-08	0.1135	5.6626324	0.6425158	228.89	LOC112268084	
6097	1.95e-07	1.49e-08	0.0844	5.6625208	0.47814474	588.81	RORC	RAR related orphan receptor C
340277	1.96e-07	1.50e-08	0.0627	5.6619931	0.35527156	149.73	FAM221A	family with sequence similarity 221 member A
54456	2.00e-07	1.53e-08	0.1217	-5.658169	-0.68853367	46.41	MOV10L1	Mov10 like RISC complex RNA helicase 1
112268420	2.04e-07	1.56e-08	0.0968	5.6549785	0.54750443	194.66	LOC112268420	
581	2.04e-07	1.56e-08	0.0616	-5.6549909	-0.34857378	217.94	BAX	BCL2 associated X, apoptosis regulator
346689	2.04e-07	1.57e-08	0.0817	5.6542534	0.46203652	162.61	KLRG2	killer cell lectin like receptor G2
158234	2.06e-07	1.58e-08	0.022	5.6524328	0.1242198	1332.16	TRMT10B	tRNA methyltransferase 10B
753	2.07e-07	1.59e-08	0.0623	-5.6519971	-0.35234663	3155.23	LDLRAD4	low density lipoprotein receptor class A domain containing 4
25903	2.08e-07	1.60e-08	0.11	-5.6509987	-0.62175254	899.14	OLFML2B	olfactomedin like 2B
100048912	2.08e-07	1.60e-08	0.1321	-5.6509549	-0.74643603	23.68	CDKN2B-AS1	CDKN2B antisense RNA 1
4306	2.08e-07	1.60e-08	0.061	5.6503127	0.34447789	814.15	NR3C2	nuclear receptor subfamily 3 group C member 2
221188	2.10e-07	1.61e-08	0.152	-5.648996	-0.85844209	24.77	ADGRG5	adhesion G protein-coupled receptor G5
4035	2.12e-07	1.63e-08	0.101	-5.6470025	-0.57043029	28316.18	LRP1	LDL receptor related protein 1
401135	2.14e-07	1.64e-08	0.1046	5.6458823	0.5906182	22.17	SYT14P1	synaptotagmin 14 pseudogene 1
256815	2.15e-07	1.65e-08	0.1854	5.6448723	1.04659108	59.73	C10orf67	chromosome 10 open reading frame 67
196047	2.15e-07	1.66e-08	0.0717	5.6445667	0.40467369	851.72	EMX2OS	EMX2 opposite strand/antisense RNA
5480	2.16e-07	1.66e-08	0.0753	-5.6438069	-0.42481808	521.19	PPIC	peptidylprolyl isomerase C
23555	2.16e-07	1.67e-08	0.0651	-5.6434698	-0.36718854	350.16	TSPAN15	tetraspanin 15
105377673	2.17e-07	1.67e-08	0.0841	-5.6429756	-0.4748296	82.61	LOC105377673	uncharacterized LOC105377673
107985392	2.17e-07	1.68e-08	0.0818	-5.6423934	-0.46175272	78.87	LOC107985392	uncharacterized LOC107985392
9719	2.18e-07	1.68e-08	0.1745	-5.64175	-0.98468374	60.14	ADAMTSL2	ADAMTS like 2
8777	2.18e-07	1.69e-08	0.051	-5.6413006	-0.28788009	1683.8	MPDZ	multiple PDZ domain crumbs cell polarity complex component
1441	2.19e-07	1.69e-08	0.1224	-5.6405786	-0.69016987	87.77	CSF3R	colony stimulating factor 3 receptor
155038	2.20e-07	1.70e-08	0.0704	-5.6400716	-0.39696468	533.53	GIMAP8	GTPase, IMAP family member 8
149837	2.20e-07	1.70e-08	0.0906	-5.6399663	-0.51121808	109.98	LINC00654	long intergenic non-protein coding RNA 654
79925	2.23e-07	1.72e-08	0.0568	5.637702	0.32044144	300.16	SPEF2	sperm flagellar 2
100507495	2.26e-07	1.75e-08	0.0332	-5.6353334	-0.18716858	318.11	SDCBP2-AS1	SDCBP2 antisense RNA 1
176	2.35e-07	1.82e-08	0.221	-5.6283936	-1.24411492	214.33	ACAN	aggrecan
107984755	2.39e-07	1.86e-08	0.1271	-5.6249638	-0.71506022	20.85	LOC107984755	uncharacterized LOC107984755
9647	2.39e-07	1.86e-08	0.0498	-5.6247916	-0.28013919	1242.68	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
57558	2.40e-07	1.86e-08	0.0498	-5.6245707	-0.28008986	334.79	USP35	ubiquitin specific peptidase 35
25937	2.40e-07	1.87e-08	0.0428	-5.624069	-0.24069243	2274.96	WWTR1	WW domain containing transcription regulator 1
64101	2.40e-07	1.87e-08	0.0649	-5.6238507	-0.36519524	139.3	LRRC4	leucine rich repeat containing 4
6164	2.41e-07	1.87e-08	0.055	5.623632	0.30909351	4183.83	RPL34	ribosomal protein L34
107984770	2.41e-07	1.87e-08	0.0849	-5.6235089	-0.47762775	63.26	LOC107984770	uncharacterized LOC107984770
28981	2.41e-07	1.88e-08	0.0373	5.6231501	0.20963026	391.43	IFT81	intraflagellar transport 81
468	2.42e-07	1.89e-08	0.0285	-5.6221156	-0.15997581	3202.13	ATF4	activating transcription factor 4
2690	2.44e-07	1.90e-08	0.0863	-5.6208962	-0.48520172	572.05	GHR	growth hormone receptor
2119	2.44e-07	1.90e-08	0.0543	-5.6205402	-0.30535751	562.65	ETV5	ETS variant transcription factor 5
100532732	2.44e-07	1.90e-08	0.0427	5.6206068	0.24002434	285.07	MSH5-SAPCD1	MSH5-SAPCD1 readthrough (NMD candidate)
26258	2.44e-07	1.90e-08	0.0386	-5.6206138	-0.21668664	1197.8	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
5899	2.44e-07	1.91e-08	0.0359	-5.6202308	-0.20178356	780.27	RALB	RAS like proto-oncogene B
100506013	2.46e-07	1.92e-08	0.1714	-5.6191762	-0.96302648	71.88	APELA	apelin receptor early endogenous ligand
100506736	2.46e-07	1.92e-08	0.1284	-5.6189306	-0.72149283	191.86	SLFN12L	schlafen family member 12 like
105369881	2.46e-07	1.92e-08	0.2164	5.618661	1.21580517	15.96	LOC105369881	uncharacterized LOC105369881
105377626	2.46e-07	1.93e-08	0.0798	-5.6184556	-0.44856545	45.62	LOC105377626	uncharacterized LOC105377626
109729161	2.47e-07	1.93e-08	0.128	-5.6180728	-0.71909112	13.26	LNCSRLR	lncRNA sorafenib resistance in renal cell carcinoma associated
117178	2.47e-07	1.93e-08	0.0487	5.617829	0.27379015	479.12	SSX2IP	SSX family member 2 interacting protein
6144	2.48e-07	1.94e-08	0.0513	5.6169636	0.28830314	1638.01	RPL21	ribosomal protein L21
113230	2.48e-07	1.94e-08	0.0659	5.6170407	0.37035377	74.99	MISP3	MISP family member 3
102723508	2.50e-07	1.96e-08	0.0406	5.615647	0.22791611	1035.92	KANTR	KANTR integral membrane protein
165	2.51e-07	1.97e-08	0.1303	-5.6147347	-0.73168653	5279.36	AEBP1	AE binding protein 1
5604	2.52e-07	1.98e-08	0.0361	-5.6136476	-0.20246894	689.76	MAP2K1	mitogen-activated protein kinase kinase 1
107984877	2.53e-07	1.98e-08	0.0828	5.6134308	0.46466894	162.04	LOC107984877	uncharacterized LOC107984877
105376617	2.53e-07	1.99e-08	0.0785	5.6129676	0.44056804	107.05	LOC105376617	uncharacterized LOC105376617
55268	2.56e-07	2.01e-08	0.0452	5.6110616	0.25352253	2534.29	ECHDC2	enoyl-CoA hydratase domain containing 2
80817	2.56e-07	2.02e-08	0.0327	5.6106976	0.18354176	1042.28	CEP44	centrosomal protein 44
140688	2.57e-07	2.02e-08	0.0562	-5.609986	-0.31530197	407.4	NOL4L	nucleolar protein 4 like
56672	2.59e-07	2.04e-08	0.0516	-5.6089006	-0.28935096	185.28	AKIP1	A-kinase interacting protein 1
57467	2.59e-07	2.04e-08	0.2255	5.608566	1.26460221	20.89	HHATL	hedgehog acyltransferase like
101928268	2.60e-07	2.05e-08	0.0722	-5.6076761	-0.40470509	56.87	LOC101928268	
1435	2.61e-07	2.06e-08	0.0813	-5.6072189	-0.45611261	602.99	CSF1	colony stimulating factor 1
9636	2.61e-07	2.06e-08	0.2156	-5.6070147	-1.20903102	168.45	ISG15	ISG15 ubiquitin like modifier
26751	2.62e-07	2.07e-08	0.0349	5.6060383	0.19587913	1578.46	SH3YL1	SH3 and SYLF domain containing 1
81502	2.63e-07	2.08e-08	0.0341	-5.6054076	-0.1911373	1066.08	HM13	histocompatibility minor 13
221946	2.63e-07	2.08e-08	0.1105	-5.6052855	-0.61935813	38.06	LOC221946	uncharacterized LOC221946
84950	2.64e-07	2.09e-08	0.0253	5.6046146	0.14164985	939.89	PRPF38A	pre-mRNA processing factor 38A
9466	2.64e-07	2.09e-08	0.1225	-5.6046557	-0.68635295	148.25	IL27RA	interleukin 27 receptor subunit alpha
206338	2.65e-07	2.09e-08	0.1656	5.6040037	0.92789839	238.55	LVRN	laeverin
22802	2.70e-07	2.14e-08	0.1316	5.6004214	0.7368656	226.85	CLCA4	chloride channel accessory 4
5320	2.71e-07	2.14e-08	0.2422	-5.5999609	-1.35627774	88.43	PLA2G2A	phospholipase A2 group IIA
101926960	2.71e-07	2.15e-08	0.3691	-5.599508	-2.06674388	35.21	LINC02996	long intergenic non-protein coding RNA 2996
79066	2.72e-07	2.16e-08	0.0209	5.5989156	0.11687242	976.04	METTL16	methyltransferase 16, N6-methyladenosine
55303	2.72e-07	2.16e-08	0.0867	-5.5988039	-0.48553932	402.58	GIMAP4	GTPase, IMAP family member 4
114757	2.73e-07	2.17e-08	0.0812	-5.5977712	-0.45459799	243.27	CYGB	cytoglobin
100128262	2.74e-07	2.17e-08	0.0611	5.5975112	0.34220045	72.77	TNK2-AS1	TNK2 antisense RNA 1
115825	2.75e-07	2.19e-08	0.0338	5.5962248	0.18897845	3907.28	WDFY2	WD repeat and FYVE domain containing 2
87	2.75e-07	2.19e-08	0.0847	-5.5962405	-0.47413446	3446.37	ACTN1	actinin alpha 1
55384	2.75e-07	2.19e-08	0.0874	-5.5963869	-0.48928148	1142.56	MEG3	maternally expressed 3
1606	2.79e-07	2.22e-08	0.0455	5.5937434	0.25478339	2060.05	DGKA	diacylglycerol kinase alpha
101928120	2.80e-07	2.23e-08	0.0517	-5.5929397	-0.28900596	133.31	LOC101928120	uncharacterized LOC101928120
5791	2.81e-07	2.24e-08	0.0458	-5.5924372	-0.25604624	1232.66	PTPRE	protein tyrosine phosphatase receptor type E
100873939	2.82e-07	2.25e-08	0.0753	5.5914694	0.42127272	52.63	LNX1-AS1	LNX1 antisense RNA 1
124602	2.84e-07	2.27e-08	0.1748	-5.5903811	-0.97730096	22.67	KIF19	kinesin family member 19
51330	2.85e-07	2.27e-08	0.1353	-5.589704	-0.75607171	192.93	TNFRSF12A	TNF receptor superfamily member 12A
93589	2.85e-07	2.28e-08	0.0577	-5.589487	-0.32264635	103.19	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
5660	2.86e-07	2.28e-08	0.0441	-5.5892132	-0.2467411	16385.65	PSAP	prosaposin
133874	2.86e-07	2.29e-08	0.1018	-5.5886379	-0.56911282	40.06	C5orf58	chromosome 5 open reading frame 58
10381	2.88e-07	2.30e-08	0.1164	-5.587702	-0.65042434	148.55	TUBB3	tubulin beta 3 class III
51060	2.89e-07	2.31e-08	0.0318	-5.5868773	-0.17761879	524.15	TXNDC12	thioredoxin domain containing 12
6102	2.89e-07	2.31e-08	0.0445	-5.5868475	-0.24834476	369.41	RP2	RP2 activator of ARL3 GTPase
152573	2.89e-07	2.32e-08	0.1683	-5.5865118	-0.9403773	14.4	SHISA3	shisa family member 3
23201	2.91e-07	2.33e-08	0.0447	-5.5853489	-0.24959567	1672.56	FAM168A	family with sequence similarity 168 member A
162962	2.93e-07	2.35e-08	0.0323	5.5843994	0.18043402	433.49	ZNF836	zinc finger protein 836
55083	2.93e-07	2.35e-08	0.1079	-5.5842298	-0.60248027	569.88	KIF26B	kinesin family member 26B
1840	2.97e-07	2.38e-08	0.0939	-5.5817159	-0.5239228	95.8	DTX1	deltex E3 ubiquitin ligase 1
6494	3.00e-07	2.41e-08	0.0832	-5.5797805	-0.46426355	360.14	SIPA1	signal-induced proliferation-associated 1
112268304	3.00e-07	2.41e-08	0.1595	-5.5796795	-0.88968491	16.28	LOC112268304	
54757	3.05e-07	2.45e-08	0.0332	-5.5765256	-0.1852676	2383.1	FAM20A	FAM20A golgi associated secretory pathway pseudokinase
105377880	3.06e-07	2.46e-08	0.2001	5.5761642	1.11605245	11.94	LINC01611	long intergenic non-protein coding RNA 1611
23584	3.06e-07	2.46e-08	0.0887	-5.5761955	-0.49486749	45.33	VSIG2	V-set and immunoglobulin domain containing 2
91694	3.06e-07	2.46e-08	0.0678	5.5759768	0.37782486	2920.56	LONRF1	LON peptidase N-terminal domain and ring finger 1
414899	3.11e-07	2.51e-08	0.0933	5.5726944	0.52009614	37.46	BLID	BH3-like motif containing, cell death inducer
114881	3.12e-07	2.52e-08	0.078	-5.5721689	-0.43487292	121.05	OSBPL7	oxysterol binding protein like 7
107986872	3.18e-07	2.56e-08	0.1254	5.568904	0.698436	122.5	LOC107986872	uncharacterized LOC107986872
64130	3.21e-07	2.59e-08	0.0632	5.5669751	0.35196469	109.27	LIN7B	lin-7 homolog B, crumbs cell polarity complex component
56892	3.23e-07	2.60e-08	0.1038	-5.5662872	-0.57800709	87.82	TCIM	transcriptional and immune response regulator
27330	3.24e-07	2.62e-08	0.0755	5.5653349	0.4202127	317.04	RPS6KA6	ribosomal protein S6 kinase A6
3113	3.25e-07	2.63e-08	0.1178	-5.5645245	-0.6557647	3330.98	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
7166	3.25e-07	2.63e-08	0.0716	5.5646014	0.39824238	88.85	TPH1	tryptophan hydroxylase 1
2255	3.29e-07	2.66e-08	0.1375	-5.5624684	-0.76485796	81.68	FGF10	fibroblast growth factor 10
105370327	3.30e-07	2.67e-08	0.0619	-5.561922	-0.34403913	112.67	LOC105370327	uncharacterized LOC105370327
105369869	3.32e-07	2.69e-08	0.1057	-5.5607804	-0.58798993	18.77	LOC105369869	
2247	3.33e-07	2.69e-08	0.0875	-5.5602546	-0.48641856	572.58	FGF2	fibroblast growth factor 2
8793	3.37e-07	2.73e-08	0.0792	-5.5577116	-0.44025411	167.94	TNFRSF10D	TNF receptor superfamily member 10d
29126	3.39e-07	2.75e-08	0.0999	-5.5568515	-0.55521369	92.6	CD274	CD274 molecule
26273	3.39e-07	2.75e-08	0.0359	5.5568732	0.19956862	1380.81	FBXO3	F-box protein 3
23303	3.39e-07	2.75e-08	0.04	5.5563753	0.22245178	2983.26	KIF13B	kinesin family member 13B
6185	3.41e-07	2.77e-08	0.0297	-5.5553166	-0.16489554	2654.15	RPN2	ribophorin II
122618	3.43e-07	2.78e-08	0.0519	5.5544974	0.2883337	958.17	PLD4	phospholipase D family member 4
107080644	3.43e-07	2.79e-08	0.0448	-5.5541606	-0.24863908	72.29	CNPY3-GNMT	CNPY3-GNMT readthrough
6503	3.46e-07	2.82e-08	0.0819	-5.5525621	-0.45482457	371.38	SLA	Src like adaptor
6792	3.46e-07	2.81e-08	0.0324	5.5526437	0.17968751	608.97	CDKL5	cyclin dependent kinase like 5
728640	3.47e-07	2.82e-08	0.0791	-5.5520041	-0.43926646	149.05	FAM133CP	family with sequence similarity 133, member A pseudogene
100526825	3.48e-07	2.83e-08	0.052	-5.5516174	-0.28867395	180.93	INMT-MINDY4	INMT-MINDY4 readthrough (NMD candidate)
550113	3.48e-07	2.83e-08	0.0971	5.5514658	0.53901747	46.35	LOC550113	uncharacterized LOC550113
6396	3.48e-07	2.84e-08	0.0282	-5.5512282	-0.15661175	1106.63	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
7296	3.48e-07	2.84e-08	0.0414	-5.5511954	-0.22998554	1206.65	TXNRD1	thioredoxin reductase 1
105374454	3.48e-07	2.84e-08	0.0662	-5.5508607	-0.36745044	42.55	RASGRP3-AS1	RASGRP3 antisense RNA 1
6285	3.49e-07	2.84e-08	0.1324	-5.5507515	-0.73483578	196.56	S100B	S100 calcium binding protein B
7130	3.51e-07	2.87e-08	0.2068	-5.5493382	-1.1473936	117.7	TNFAIP6	TNF alpha induced protein 6
135112	3.52e-07	2.87e-08	0.0492	-5.5490683	-0.27306299	1098.73	NCOA7	nuclear receptor coactivator 7
152007	3.55e-07	2.90e-08	0.0767	-5.5474629	-0.42553037	345.81	GLIPR2	GLI pathogenesis related 2
100287216	3.60e-07	2.94e-08	0.0976	-5.5448961	-0.54100213	79.94	SH3RF3-AS1	SH3RF3 antisense RNA 1
79134	3.68e-07	3.01e-08	0.035	-5.5407857	-0.19393462	815.72	TMEM185B	transmembrane protein 185B
55612	3.72e-07	3.05e-08	0.0583	5.5386087	0.32313217	1201.69	FERMT1	FERM domain containing kindlin 1
100505666	3.73e-07	3.05e-08	0.0588	5.5383378	0.3253851	109.03	DCST1-AS1	DCST1 antisense RNA 1
107986659	3.73e-07	3.05e-08	0.0848	5.5382884	0.46942182	40.17	LOC107986659	uncharacterized LOC107986659
107985949	3.79e-07	3.11e-08	0.1301	-5.5350748	-0.71992761	30.47	LOC107985949	uncharacterized LOC107985949
7170	3.84e-07	3.15e-08	0.0403	-5.5327577	-0.2231779	3172.45	TPM3	tropomyosin 3
105369767	3.85e-07	3.16e-08	0.1411	-5.5323931	-0.78085044	13.81	LOC105369767	uncharacterized LOC105369767
105377481	3.85e-07	3.16e-08	0.1446	5.5321088	0.80015687	19.26	LOC105377481	uncharacterized LOC105377481
3106	3.86e-07	3.17e-08	0.0796	-5.5317191	-0.44024608	10698.83	HLA-B	major histocompatibility complex, class I, B
8805	3.87e-07	3.18e-08	0.0309	5.5311367	0.17104024	746.15	TRIM24	tripartite motif containing 24
971	3.87e-07	3.18e-08	0.0909	-5.5311761	-0.50259316	58.71	CD72	CD72 molecule
23635	3.88e-07	3.19e-08	0.043	5.5308077	0.23772172	1669.24	SSBP2	single stranded DNA binding protein 2
22808	3.92e-07	3.23e-08	0.1074	-5.5286601	-0.59380946	648.67	MRAS	muscle RAS oncogene homolog
6712	3.92e-07	3.23e-08	0.0738	5.5285771	0.40819818	10812.31	SPTBN2	spectrin beta, non-erythrocytic 2
55205	3.93e-07	3.24e-08	0.0366	-5.5279287	-0.20248516	2083.48	ZNF532	zinc finger protein 532
5502	3.97e-07	3.27e-08	0.2541	-5.5262418	-1.40426313	106.91	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A
9444	3.98e-07	3.28e-08	0.0284	-5.5257919	-0.15700774	4765.91	QKI	QKI, KH domain containing RNA binding
2999	3.98e-07	3.28e-08	0.2115	-5.5255695	-1.16875464	10.93	GZMH	granzyme H
158376	4.03e-07	3.32e-08	0.1301	-5.5234294	-0.71859605	23.92	SPAAR	small regulatory polypeptide of amino acid response
8778	4.04e-07	3.34e-08	0.1513	-5.5228602	-0.83555697	22.15	SIGLEC5	sialic acid binding Ig like lectin 5
105369319	4.05e-07	3.35e-08	0.1286	-5.5221657	-0.71018954	46.61	LINC02705	long intergenic non-protein coding RNA 2705
387712	4.06e-07	3.36e-08	0.0361	5.5216067	0.19925313	393.47	ENO4	enolase 4
105369301	4.07e-07	3.36e-08	0.165	-5.5214555	-0.91130296	30	CLDN14-AS1	CLDN14 antisense RNA 1
3705	4.07e-07	3.37e-08	0.0675	-5.5211646	-0.37288587	632.87	ITPK1	inositol-tetrakisphosphate 1-kinase
6232	4.07e-07	3.37e-08	0.0572	5.5210466	0.31577989	6459.75	RPS27	ribosomal protein S27
6386	4.07e-07	3.37e-08	0.048	-5.5208816	-0.26485367	2422.89	SDCBP	syndecan binding protein
9475	4.11e-07	3.41e-08	0.0306	-5.5191098	-0.16872889	2884.35	ROCK2	Rho associated coiled-coil containing protein kinase 2
259307	4.13e-07	3.42e-08	0.1098	-5.5183494	-0.60597105	65.28	IL4I1	interleukin 4 induced 1
7468	4.13e-07	3.43e-08	0.0299	-5.5180962	-0.16490727	1537.77	NSD2	nuclear receptor binding SET domain protein 2
401399	4.13e-07	3.43e-08	0.1711	-5.5181037	-0.94426975	27.07	PRRT4	proline rich transmembrane protein 4
3659	4.15e-07	3.44e-08	0.1034	-5.5173493	-0.5706103	694.42	IRF1	interferon regulatory factor 1
105376399	4.16e-07	3.46e-08	0.1169	5.5166129	0.64485197	68.98	LOC105376399	uncharacterized LOC105376399
54732	4.24e-07	3.52e-08	0.0338	-5.5133839	-0.18640908	983.88	TMED9	transmembrane p24 trafficking protein 9
56062	4.24e-07	3.53e-08	0.1067	-5.5131136	-0.58841401	48.92	KLHL4	kelch like family member 4
107986554	4.29e-07	3.57e-08	0.0572	5.5110816	0.31501636	216.04	LOC107986554	
285386	4.30e-07	3.58e-08	0.0582	5.5105486	0.32078136	1449.34	TPRG1	tumor protein p63 regulated 1
56253	4.30e-07	3.58e-08	0.1617	-5.5105707	-0.89097404	15.83	CRTAM	cytotoxic and regulatory T cell molecule
79585	4.32e-07	3.60e-08	0.0709	-5.5095523	-0.39076391	282.69	CORO7	coronin 7
84552	4.40e-07	3.67e-08	0.049	5.5061233	0.2699611	1338.69	PARD6G	par-6 family cell polarity regulator gamma
57415	4.41e-07	3.68e-08	0.0483	5.5057257	0.26574668	160.95	C3orf14	chromosome 3 open reading frame 14
25900	4.54e-07	3.79e-08	0.0657	-5.5005926	-0.3611683	342.23	IFFO1	intermediate filament family orphan 1
81616	4.55e-07	3.80e-08	0.0601	5.499991	0.3307681	53.39	ACSBG2	acyl-CoA synthetase bubblegum family member 2
80263	4.56e-07	3.81e-08	0.0385	5.499512	0.21188885	272.85	TRIM45	tripartite motif containing 45
231	4.60e-07	3.85e-08	0.0536	-5.4978258	-0.29450361	390.33	AKR1B1	aldo-keto reductase family 1 member B
114036	4.60e-07	3.84e-08	0.1332	-5.4978727	-0.73221907	49.3	LINC00310	long intergenic non-protein coding RNA 310
58985	4.64e-07	3.88e-08	0.0637	5.4963495	0.34984751	659.54	IL22RA1	interleukin 22 receptor subunit alpha 1
10602	4.67e-07	3.91e-08	0.056	-5.4949212	-0.30786511	858.93	CDC42EP3	CDC42 effector protein 3
100874185	4.68e-07	3.92e-08	0.0767	5.4944249	0.4213669	108.29	FRMD6-AS2	FRMD6 antisense RNA 2
101927751	4.70e-07	3.94e-08	0.0643	-5.4936964	-0.35350532	249.46	ALDH1A3-AS1	ALDH1A3 antisense RNA 1
79963	4.70e-07	3.94e-08	0.0467	5.4935047	0.25639523	327.61	ABCA11P	ATP binding cassette subfamily A member 11, pseudogene
113444	4.72e-07	3.96e-08	0.0246	-5.4928014	-0.13515845	720.82	SMIM12	small integral membrane protein 12
100131897	4.74e-07	3.97e-08	0.0827	-5.4919743	-0.45443671	173.79	INSYN2B	inhibitory synaptic factor family member 2B
101928007	4.75e-07	3.99e-08	0.0907	-5.4913161	-0.4978919	85.02	LOC101928007	uncharacterized LOC101928007
23086	4.80e-07	4.03e-08	0.0651	5.4896426	0.35763331	7155.8	EXPH5	exophilin 5
1004	4.82e-07	4.05e-08	0.0957	-5.4886444	-0.5251299	350.19	CDH6	cadherin 6
729359	4.82e-07	4.05e-08	0.2842	-5.4887086	-1.55982264	5095.23	PLIN4	perilipin 4
107984689	4.83e-07	4.06e-08	0.1356	-5.4881395	-0.74407547	12.26	LOC107984689	replaced by ID 107984690
100131532	4.83e-07	4.06e-08	0.1508	-5.4880124	-0.82766447	13.42	LOC100131532	uncharacterized LOC100131532
6398	4.89e-07	4.11e-08	0.1127	-5.4860117	-0.61807253	154.37	SECTM1	secreted and transmembrane 1
256471	4.89e-07	4.11e-08	0.0382	5.4858832	0.20928746	905.65	MFSD8	major facilitator superfamily domain containing 8
123355	4.92e-07	4.15e-08	0.0356	5.4844168	0.19512455	772.23	LRRC28	leucine rich repeat containing 28
