Library,Lib_Tag,Gene_Set,Gene_set,Term,Overlap,P_value,Adj_P_value,Old_P_value,Old_Adj_P_value,Odds_Ratio,Combined_Score,Genes
DisGeNET,DO,9genes,DisGeNET,Adenocarcinoma of lung (disorder),1/1187,0.4234942563213271,0.4352965552679871,0,0,1.981977234401349,1.7029452183304596,MDK
DisGeNET,DO,9genes,DisGeNET,Prostate carcinoma,2/3145,0.4254895529876611,0.4366316689415114,0,0,1.531566746966047,1.3087465804948366,SERPINE2;MDK
DisGeNET,DO,9genes,DisGeNET,Bladder Neoplasm,1/1217,0.4317172822635083,0.4422985882013394,0,0,1.9299958881578947,1.62116633038765,MDK
DisGeNET,DO,9genes,DisGeNET,Lymphoma,1/1307,0.455764457185268,0.4661734333689446,0,0,1.7883805513016846,1.405272139072718,MDK
DisGeNET,DO,9genes,DisGeNET,Multiple Myeloma,1/1312,0.4570734818716543,0.4667509334422268,0,0,1.7810831426392066,1.3944297787309643,COL1A1
DisGeNET,DO,9genes,DisGeNET,Liver neoplasms,1/1321,0.4594226751659722,0.4683870200472595,0,0,1.7680871212121212,1.3751909904312052,SERPINF2
DisGeNET,DO,9genes,DisGeNET,"Diabetes Mellitus, Non-Insulin-Dependent",1/1672,0.5442832083510546,0.5540025513573233,0,0,1.3704368641532017,0.8336169608470443,COL3A1
DisGeNET,DO,9genes,DisGeNET,Obesity,1/1961,0.6050355941538104,0.6148416815793178,0,0,1.149936224489796,0.577806142622914,COL1A1
DisGeNET,DO,9genes,DisGeNET,Malignant tumor of colon,1/2001,0.6128499480452211,0.6217749472885981,0,0,1.1244375,0.5505641306917501,MDK
DisGeNET,DO,9genes,DisGeNET,Malignant neoplasm of ovary,1/2026,0.6176638415031346,0.6256465728957438,0,0,1.1090123456790124,0.5343342533555216,MDK
DisGeNET,DO,9genes,DisGeNET,Tumor Progression,1/2090,0.6297458454745554,0.6360182008899953,0,0,1.0712063188128291,0.4953675369533701,MDK
DisGeNET,DO,9genes,DisGeNET,Colon Carcinoma,1/2091,0.6299319023168852,0.6360182008899953,0,0,1.070633971291866,0.4947865917371865,MDK
DisGeNET,DO,9genes,DisGeNET,Ovarian Carcinoma,1/2203,0.6502518678271619,0.6554789728740041,0,0,1.0098206176203453,0.4346222518344972,MDK
DisGeNET,DO,9genes,DisGeNET,Non-Small Cell Lung Carcinoma,1/2243,0.6572648860287101,0.6614848852969523,0,0,0.9895740410347904,0.4152927235843145,MDK
DisGeNET,DO,9genes,DisGeNET,Primary malignant neoplasm of lung,1/2268,0.6615842795497099,0.6647649732013912,0,0,0.9772827525363916,0.4037329953223637,MDK
DisGeNET,DO,9genes,DisGeNET,Malignant neoplasm of lung,1/2449,0.6914405385065402,0.6933367478371358,0,0,0.8957822712418301,0.3305240590163492,MDK
DisGeNET,DO,9genes,DisGeNET,melanoma,1/2454,0.692230947601351,0.6933367478371358,0,0,0.8937015898899306,0.3287352960491098,LTBP2
DisGeNET,DO,9genes,DisGeNET,Carcinoma of lung,1/2476,0.6956874085682649,0.6956874085682649,0,0,0.8846464646464647,0.3209982559463405,MDK
