Library,Lib_Tag,Gene_Set,Gene_set,Term,Overlap,P_value,Adj_P_value,Old_P_value,Old_Adj_P_value,Odds_Ratio,Combined_Score,Genes
DisGeNET,DO,5genes,DisGeNET,Acute peritonitis,1/7,0.0017489165149326,0.0114861273818547,0,0,832.875,5287.722499803602,COL3A1
DisGeNET,DO,5genes,DisGeNET,Calvarial hyperostosis,1/7,0.0017489165149326,0.0114861273818547,0,0,832.875,5287.722499803602,COL1A1
DisGeNET,DO,5genes,DisGeNET,Pulmonary Valve Insufficiency,1/7,0.0017489165149326,0.0114861273818547,0,0,832.875,5287.722499803602,COL1A1
DisGeNET,DO,5genes,DisGeNET,Epidermolysis Bullosa Dystrophica,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL1A1
DisGeNET,DO,5genes,DisGeNET,Beading of ribs,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL1A1
DisGeNET,DO,5genes,DisGeNET,Cranial asymmetry,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL1A1
DisGeNET,DO,5genes,DisGeNET,Absence of scalp hair,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL3A1
DisGeNET,DO,5genes,DisGeNET,Multiple prenatal fractures,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL1A1
DisGeNET,DO,5genes,DisGeNET,Dermal translucency,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL3A1
DisGeNET,DO,5genes,DisGeNET,Adult Fibrosarcoma,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL1A1
DisGeNET,DO,5genes,DisGeNET,Loss of scalp hair,1/8,0.0019985634316589,0.0118451442412959,0,0,713.8571428571429,4436.855317641398,COL3A1
DisGeNET,DO,5genes,DisGeNET,"Pancreatitis, Chronic",2/302,0.0022051978750123,0.0120066596534884,0,0,43.766666666666666,267.71798799302945,COL1A1;SERPINE2
DisGeNET,DO,5genes,DisGeNET,Persistent bleeding after trauma,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,SERPINF2
DisGeNET,DO,5genes,DisGeNET,Decreased calvarial ossification,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL1A1
DisGeNET,DO,5genes,DisGeNET,Wide cranial sutures,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL1A1
DisGeNET,DO,5genes,DisGeNET,Premature osteoarthritis,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL1A1
DisGeNET,DO,5genes,DisGeNET,Dilatation of the cerebral artery,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL3A1
DisGeNET,DO,5genes,DisGeNET,Nephrogenic Fibrosing Dermopathy,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL1A1
DisGeNET,DO,5genes,DisGeNET,"Osteogenesis imperfecta, dominant perinatal lethal",1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL1A1
DisGeNET,DO,5genes,DisGeNET,Protrusio acetabuli,1/9,0.0022481605524021,0.0120066596534884,0,0,624.59375,3808.549663430724,COL1A1
DisGeNET,DO,5genes,DisGeNET,Abnormality of oral frenula,1/10,0.0024977078641967,0.0127777475999959,0,0,555.1666666666666,3326.7706415121643,COL3A1
DisGeNET,DO,5genes,DisGeNET,Poor wound healing,1/10,0.0024977078641967,0.0127777475999959,0,0,555.1666666666666,3326.7706415121643,COL1A1
DisGeNET,DO,5genes,DisGeNET,Hemoptysis,1/10,0.0024977078641967,0.0127777475999959,0,0,555.1666666666666,3326.7706415121643,COL3A1
DisGeNET,DO,5genes,DisGeNET,Lobstein Disease,1/10,0.0024977078641967,0.0127777475999959,0,0,555.1666666666666,3326.7706415121643,COL1A1
DisGeNET,DO,5genes,DisGeNET,Hypertensive disease,3/1310,0.0025363251611202,0.0128401461281714,0,0,21.44758990053558,128.19308198896206,COL1A1;COL3A1;SERPINE2
DisGeNET,DO,5genes,DisGeNET,Eosinophilia-Myalgia Syndrome,1/11,0.0027472053583369,0.0130896255308994,0,0,499.625,2946.374119506432,COL1A1
DisGeNET,DO,5genes,DisGeNET,Abnormality of brainstem morphology,1/11,0.0027472053583369,0.0130896255308994,0,0,499.625,2946.374119506432,COL3A1
DisGeNET,DO,5genes,DisGeNET,"Hernia, Femoral",1/11,0.0027472053583369,0.0130896255308994,0,0,499.625,2946.374119506432,COL1A1
DisGeNET,DO,5genes,DisGeNET,Spontaneous pneumothorax,1/11,0.0027472053583369,0.0130896255308994,0,0,499.625,2946.374119506432,COL3A1
DisGeNET,DO,5genes,DisGeNET,Lipoblastoma,1/11,0.0027472053583369,0.0130896255308994,0,0,499.625,2946.374119506432,COL3A1
DisGeNET,DO,5genes,DisGeNET,Arterial aneurysm,1/11,0.0027472053583369,0.0130896255308994,0,0,499.625,2946.374119506432,COL3A1
DisGeNET,DO,5genes,DisGeNET,Uterine Fibroids,2/349,0.0029323881410578,0.0134045585564972,0,0,37.74831892411143,220.145860202533,COL1A1;SERPINF2
DisGeNET,DO,5genes,DisGeNET,Bladder Diverticulum,1/12,0.0029966530298936,0.0134045585564972,0,0,454.1818181818182,2638.914119276588,COL3A1
DisGeNET,DO,5genes,DisGeNET,Plaque build-up in arteries,1/12,0.0029966530298936,0.0134045585564972,0,0,454.1818181818182,2638.914119276588,COL3A1
DisGeNET,DO,5genes,DisGeNET,Hemarthrosis,1/12,0.0029966530298936,0.0134045585564972,0,0,454.1818181818182,2638.914119276588,SERPINF2
DisGeNET,DO,5genes,DisGeNET,Hereditary Connective Tissue Disorder,1/12,0.0029966530298936,0.0134045585564972,0,0,454.1818181818182,2638.914119276588,COL1A1
DisGeNET,DO,5genes,DisGeNET,Aplasia/Hypoplasia of the earlobes,1/12,0.0029966530298936,0.0134045585564972,0,0,454.1818181818182,2638.914119276588,COL3A1
DisGeNET,DO,5genes,DisGeNET,Osteogenesis imperfecta type III (disorder),1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Osteogenesis imperfecta type IV (disorder),1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Absent earlobe,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL3A1
DisGeNET,DO,5genes,DisGeNET,Brain and/or spinal cord issue,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Breech Presentation,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Neonatal short-limb short stature,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Diverticulosis,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL3A1
DisGeNET,DO,5genes,DisGeNET,Liver and Intrahepatic Bile Duct Epithelial Neoplasm,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Liver and Intrahepatic Bile Duct Neoplasm,1/13,0.0032460508750897,0.0134045585564972,0,0,416.3125,2385.6022367218384,COL1A1
DisGeNET,DO,5genes,DisGeNET,Orbital separation excessive,2/368,0.0032546047524005,0.0134045585564972,0,0,35.75409836065574,204.78819279394483,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Idiopathic Pulmonary Fibrosis,2/379,0.0034485241369569,0.0135815133044317,0,0,34.691423519009724,196.69374271869205,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Hyperextensibility of the finger joints,1/14,0.0034953988931204,0.0135815133044317,0,0,384.2692307692308,2173.5450385769154,COL1A1
DisGeNET,DO,5genes,DisGeNET,Biconcave vertebral bodies,1/14,0.0034953988931204,0.0135815133044317,0,0,384.2692307692308,2173.5450385769154,COL1A1
DisGeNET,DO,5genes,DisGeNET,Nonspecific interstitial pneumonia,1/14,0.0034953988931204,0.0135815133044317,0,0,384.2692307692308,2173.5450385769154,COL1A1
DisGeNET,DO,5genes,DisGeNET,Loeys-Dietz Syndrome,1/14,0.0034953988931204,0.0135815133044317,0,0,384.2692307692308,2173.5450385769154,COL3A1
DisGeNET,DO,5genes,DisGeNET,Syringomyelia,1/14,0.0034953988931204,0.0135815133044317,0,0,384.2692307692308,2173.5450385769154,COL1A1
DisGeNET,DO,5genes,DisGeNET,"Skin Diseases, Bacterial",1/14,0.0034953988931204,0.0135815133044317,0,0,384.2692307692308,2173.5450385769154,COL1A1
DisGeNET,DO,5genes,DisGeNET,Retrusion of lower jaw,2/395,0.0037401935740841,0.0135815133044317,0,0,33.25190839694657,185.8322108460493,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Hypoplastic mandible condyle,2/395,0.0037401935740841,0.0135815133044317,0,0,33.25190839694657,185.8322108460493,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Decreased projection of lower jaw,2/395,0.0037401935740841,0.0135815133044317,0,0,33.25190839694657,185.8322108460493,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Decreased projection of mandible,2/395,0.0037401935740841,0.0135815133044317,0,0,33.25190839694657,185.8322108460493,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Maternal hypertension,1/15,0.0037446970839379,0.0135815133044317,0,0,356.80357142857144,1993.609466758919,COL1A1
DisGeNET,DO,5genes,DisGeNET,Urinary Stress Incontinence,1/15,0.0037446970839379,0.0135815133044317,0,0,356.80357142857144,1993.609466758919,COL1A1
DisGeNET,DO,5genes,DisGeNET,Acro-Osteolysis,1/15,0.0037446970839379,0.0135815133044317,0,0,356.80357142857144,1993.609466758919,COL3A1
DisGeNET,DO,5genes,DisGeNET,Platybasia,1/15,0.0037446970839379,0.0135815133044317,0,0,356.80357142857144,1993.609466758919,COL1A1
DisGeNET,DO,5genes,DisGeNET,Pneumothorax,1/15,0.0037446970839379,0.0135815133044317,0,0,356.80357142857144,1993.609466758919,COL3A1
DisGeNET,DO,5genes,DisGeNET,Aplasia/Hypoplasia of the mandible,2/397,0.0037774501983964,0.0135988207142273,0,0,33.08016877637131,184.54453761006096,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Micrognathism,2/400,0.003833666869371,0.0136997213126052,0,0,32.82579564489112,182.64054492806375,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Curvature of spine,2/408,0.003985521477648,0.0139644423600477,0,0,32.16584564860427,177.71909934145316,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Dermatofibrosarcoma,1/16,0.0039939454486556,0.0139644423600477,0,0,333.0,1839.1509089009865,COL1A1
DisGeNET,DO,5genes,DisGeNET,Cellulitis,1/16,0.0039939454486556,0.0139644423600477,0,0,333.0,1839.1509089009865,COL1A1
DisGeNET,DO,5genes,DisGeNET,Acquired scoliosis,2/418,0.0041793061653793,0.0142218481286379,0,0,31.37660256410257,171.8687930808466,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Endomyocardial Fibrosis,1/17,0.0042431439889969,0.0142218481286379,0,0,312.171875,1705.2235013634931,COL3A1
DisGeNET,DO,5genes,DisGeNET,Relative short stature,1/17,0.0042431439889969,0.0142218481286379,0,0,312.171875,1705.2235013634931,COL1A1
DisGeNET,DO,5genes,DisGeNET,Otosclerosis,1/17,0.0042431439889969,0.0142218481286379,0,0,312.171875,1705.2235013634931,COL1A1
DisGeNET,DO,5genes,DisGeNET,Mild short stature,1/17,0.0042431439889969,0.0142218481286379,0,0,312.171875,1705.2235013634931,COL1A1
DisGeNET,DO,5genes,DisGeNET,Genu recurvatum,1/17,0.0042431439889969,0.0142218481286379,0,0,312.171875,1705.2235013634931,COL1A1
DisGeNET,DO,5genes,DisGeNET,Pulmonary Fibrosis,2/432,0.0044579834849749,0.014805535531185,0,0,30.33333333333333,164.1961153744115,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Cirrhosis,2/433,0.0044782175372103,0.014805535531185,0,0,30.26140757927301,163.66973626909473,COL1A1;COL3A1
DisGeNET,DO,5genes,DisGeNET,Exogenous Hyperinsulinism,1/19,0.0047413916093995,0.0153621088144546,0,0,277.4583333333333,1484.7973498875915,COL3A1
DisGeNET,DO,5genes,DisGeNET,Staphylococcal Infections,1/19,0.0047413916093995,0.0153621088144546,0,0,277.4583333333333,1484.7973498875915,SERPINF2
DisGeNET,DO,5genes,DisGeNET,Endogenous Hyperinsulinism,1/19,0.0047413916093995,0.0153621088144546,0,0,277.4583333333333,1484.7973498875915,COL3A1
DisGeNET,DO,5genes,DisGeNET,Compensatory Hyperinsulinemia,1/20,0.0049904406959516,0.0158519880930229,0,0,262.8421052631579,1393.123889480945,COL3A1
DisGeNET,DO,5genes,DisGeNET,Cutaneous Fibrous Histiocytoma,1/20,0.0049904406959516,0.0158519880930229,0,0,262.8421052631579,1393.123889480945,COL1A1
DisGeNET,DO,5genes,DisGeNET,Sprengel deformity,1/20,0.0049904406959516,0.0158519880930229,0,0,262.8421052631579,1393.123889480945,COL3A1
DisGeNET,DO,5genes,DisGeNET,Atrophic scar,1/21,0.0052394399724711,0.0161162520672214,0,0,249.6875,1311.2440590040192,COL1A1
DisGeNET,DO,5genes,DisGeNET,SMITH-MCCORT DYSPLASIA 1,1/21,0.0052394399724711,0.0161162520672214,0,0,249.6875,1311.2440590040192,COL15A1
DisGeNET,DO,5genes,DisGeNET,Premature tooth loss,1/21,0.0052394399724711,0.0161162520672214,0,0,249.6875,1311.2440590040192,COL3A1
DisGeNET,DO,5genes,DisGeNET,Early tooth exfoliation,1/21,0.0052394399724711,0.0161162520672214,0,0,249.6875,1311.2440590040192,COL3A1
DisGeNET,DO,5genes,DisGeNET,Lumbar disc disease,1/21,0.0052394399724711,0.0161162520672214,0,0,249.6875,1311.2440590040192,COL1A1
DisGeNET,DO,5genes,DisGeNET,Infantile muscular hypotonia,1/22,0.0054883894433205,0.0165674364562345,0,0,237.78571428571428,1237.7032790036255,COL1A1
DisGeNET,DO,5genes,DisGeNET,CAMPOMELIC DYSPLASIA,1/22,0.0054883894433205,0.0165674364562345,0,0,237.78571428571428,1237.7032790036255,COL1A1
DisGeNET,DO,5genes,DisGeNET,Disorder of Achilles tendon,1/22,0.0054883894433205,0.0165674364562345,0,0,237.78571428571428,1237.7032790036255,COL1A1
DisGeNET,DO,5genes,DisGeNET,Macule,1/23,0.0057372891133286,0.0171062730618265,0,0,226.9659090909091,1171.3185051583378,COL3A1
DisGeNET,DO,5genes,DisGeNET,Abnormality of the thorax,1/23,0.0057372891133286,0.0171062730618265,0,0,226.9659090909091,1171.3185051583378,COL1A1
DisGeNET,DO,5genes,DisGeNET,Asphyxia Neonatorum,1/24,0.005986138987596,0.0173170449284027,0,0,217.08695652173915,1111.118047594182,COL1A1
DisGeNET,DO,5genes,DisGeNET,"Hydrops Fetalis, Non-Immune",1/24,0.005986138987596,0.0173170449284027,0,0,217.08695652173915,1111.118047594182,COL1A1
