AEBP1,BMP1,CCL19,CCL2,CCL21,CCL5,CLEC2D,COL15A1,COL1A1,COL1A2,COL3A1,COLEC11,FGF14,LAMC3,LTBP2,MDK,MFAP4,PDGFD,SERPINE2,SERPINF2,SERPINH1,SPARCL1,SVEP1,VWF,GSM,study,organ,label
5.43097890719098,12.238971522571136,5.928726754295293,6.2526343717823485,6.67211550319589,6.6679949454065435,5.290715620788589,5.476282690328603,7.7403140588506245,6.547311370332267,7.888346969991801,7.176316056668102,9.267570843735513,8.815633095490968,7.14989607032687,5.582864144997272,6.786599755524177,5.941623705119438,5.912094854944239,7.5402583013006605,15.984364042575953,8.682900453264796,10.02038338410123,11.074250252678638,GSM1623331,GSE66494,Kidney,1
5.432798100612784,12.469098350373242,6.051607331289977,7.046158269283927,6.770102611677269,6.626373334648679,13.344138177358756,5.776250549250445,7.520850514790594,6.435696039316078,7.812948398087359,7.153571680116846,8.300408042859486,7.3490320104235884,7.412536763779166,6.461719096636997,6.185999982320057,6.233388485532613,7.2014751831872355,7.49603846350792,15.012210492038793,9.087101044262296,9.901556530789811,12.450764097831698,GSM1623332,GSE66494,Kidney,1
5.8996953352304935,12.357608920219043,6.8870369769378845,6.581933230530446,6.55017362668825,6.5604898266081975,8.718472873028414,5.445913855178097,7.695111277380077,6.847475945584556,7.84944202469644,7.2072828035766126,8.337860829241084,7.501056161809366,6.96089928383787,5.848844029225207,7.642922724946701,6.782376240378668,5.8851803061839805,7.309420200543592,14.804445806880292,8.605798205593052,10.468255771413432,13.063874739639838,GSM1623333,GSE66494,Kidney,1
8.040441211983104,13.306436851144682,9.660658304435891,8.104229051274963,7.385338347947741,7.545909085986333,10.698203872777308,6.152432825550652,8.081541124120466,7.576924571001535,9.066262367830811,6.478434644191269,8.14290589178396,10.907524238752348,6.676825983565719,10.647440580597507,7.80519581917107,6.4336468267101345,14.453910257471758,7.213441678418192,21.872635873209017,9.776119616352775,10.074301047896927,17.67314828604195,GSM1623334,GSE66494,Kidney,1
5.902952315197092,12.349047160970585,6.5246735808060174,6.793471739879825,6.509169044243224,6.742682993888739,7.899220037942159,6.026554088898686,7.598304470466248,6.583155750061992,7.953981308419862,6.846212926588368,8.230201849527944,10.072939961452834,7.0481823779936885,6.793186088049172,8.125524171392469,6.344306080588213,5.783061594899441,6.47730468148865,14.803374012940173,8.470344220117974,10.218393767699713,11.631139230479366,GSM1623335,GSE66494,Kidney,1
9.32829653130191,12.175602955476611,6.632503233726825,7.935929842652473,6.796014939852303,6.587340967177242,6.410394149580821,5.336948783412488,8.010217372467604,7.257274328544045,8.415381535827194,5.507495808999139,8.290378257153732,14.468808305192184,6.851703744240446,11.2542506092997,9.157131051510536,6.841260517620538,4.840667506063431,5.22284495198727,14.107514203716832,9.498139906911714,10.297218616767653,12.588783314174801,GSM1623336,GSE66494,Kidney,1
6.604767834902846,12.25216471062922,10.450178501042192,7.443278089606099,7.474086117894122,7.5758577365119235,8.799874935419385,5.735264913000909,8.512685191529291,7.36158245691116,8.80484737166853,6.96365328134632,8.165725582619729,9.546474673568293,6.7026996416289375,10.005334403744449,8.587971685858818,6.581228648866461,9.87022761228839,6.635232646211332,14.81750374277044,9.295485447549888,10.254461830606997,19.357711276240483,GSM1623337,GSE66494,Kidney,1
5.614380779251782,12.404807211701781,5.928726754295293,5.43699256585607,6.3758963416699626,6.652262380637551,14.321230191229898,5.440391134431903,7.381813001942491,6.254127662053161,7.908625675932514,6.867279204227914,8.142048416136042,7.427773488481752,7.406584131079068,5.4356428273834,6.795280526919439,6.4088656030869515,7.8019700900398545,6.681373746084592,15.538470272412173,8.82243781816377,9.60290054712842,12.966512678809071,GSM1623338,GSE66494,Kidney,1
6.757567918091221,12.003609606641865,9.972048982426985,7.940874935154618,7.358346999063341,6.580642305496775,18.35843119704873,6.316022476656779,8.260210526958451,8.043963630962242,9.309144318589412,6.82741669054296,8.196701564939934,9.789181496378593,6.956516178428965,7.546332552682008,8.937134471140249,7.3335540313450265,8.129357776217176,5.51471326888821,12.816903112324235,9.827710690405882,11.393186632798368,17.049321083592087,GSM1623339,GSE66494,Kidney,1
7.769871773296456,12.039668634703316,9.58925510434797,8.18192358428909,6.417624865868649,7.123268060070883,4.777922160284455,6.184173541902974,8.827435130084549,7.835553264906416,8.92509957890215,6.788404623202414,8.235515360224188,19.239277596837063,7.398115266349236,10.257386374866293,9.325365866611723,6.676839798778591,5.487687346854828,5.646361037709965,12.26957000785704,9.831471005456194,11.152747213679428,12.694936222918535,GSM1623340,GSE66494,Kidney,1
