ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
5166_at	0.000002	1.66e-10	-7.966405	13.14395	-2.125698	5166_at
7743_at	0.00000209	3.46e-10	-7.762033	12.49506	-1.4068133	7743_at
23670_at	0.00073671	1.83e-07	-6.032816	6.91112	-1.3675742	23670_at
23175_at	0.00152394	5.05e-07	-5.750681	6.00047	-1.084476	23175_at
10560_at	0.0015866	6.57e-07	-5.677081	5.76382	-1.2311247	10560_at
1524_at	0.00237392	1.35e-06	5.475054	5.11677	3.1247505	1524_at
1594_at	0.00237392	1.38e-06	-5.469576	5.09929	-2.807932	1594_at
26084_at	0.00265598	1.76e-06	-5.400254	4.87831	-0.9445523	26084_at
9231_at	0.00504914	3.76e-06	-5.184595	4.19476	-1.2340242	9231_at
2634_at	0.00546365	4.53e-06	5.132001	4.02907	1.5950326	2634_at
80144_at	0.00865351	7.88e-06	-4.972677	3.52991	-0.6574927	80144_at
10475_at	0.00866557	8.61e-06	4.947178	3.45043	0.6957907	10475_at
4069_at	0.0089312	1.04e-05	4.8917	3.27794	3.4113422	4069_at
22982_at	0.0089312	1.08e-05	-4.882058	3.24802	-1.0723624	22982_at
963_at	0.0089312	1.18e-05	4.856809	3.16976	2.7231759	963_at
9535_at	0.0089312	1.18e-05	4.855176	3.1647	1.0773012	9535_at
3142_at	0.00895816	1.26e-05	4.836696	3.10751	1.6933755	3142_at
23761_at	0.00917975	1.37e-05	-4.81297	3.03418	-0.8439367	23761_at
79745_at	0.01032134	1.65e-05	-4.758692	2.86687	-0.6348774	79745_at
23014_at	0.01032134	1.71e-05	-4.748067	2.83419	-1.1822561	23014_at
29095_at	0.01103454	1.92e-05	4.714247	2.73034	0.8386535	29095_at
51063_at	0.01148569	2.21e-05	4.672326	2.60197	1.1487889	51063_at
1378_at	0.01148569	2.36e-05	-4.653435	2.54425	-0.8550711	1378_at
962_at	0.01148569	2.37e-05	4.652085	2.54013	2.2624846	962_at
64131_at	0.01148569	2.42e-05	-4.646144	2.522	-1.1017453	64131_at
2717_at	0.01148569	2.56e-05	4.630047	2.47291	0.6689975	2717_at
1192_at	0.01148569	2.72e-05	4.611826	2.41742	0.853669	1192_at
3055_at	0.01148569	2.72e-05	4.611288	2.41578	2.5059188	3055_at
2948_at	0.01148569	2.76e-05	-4.607581	2.4045	-0.8785172	2948_at
4208_at	0.01305322	3.24e-05	4.559741	2.25923	1.0379609	4208_at
10046_at	0.01414439	3.63e-05	-4.526213	2.15776	-0.7416805	10046_at
64061_at	0.01464957	3.88e-05	-4.506353	2.09778	-0.6820721	64061_at
56172_at	0.01688943	4.62e-05	-4.454792	1.94256	-0.8547439	56172_at
2219_at	0.01805358	5.39e-05	4.408201	1.8029	2.8030359	2219_at
60312_at	0.01805358	5.76e-05	-4.388608	1.74435	-0.5748374	60312_at
2207_at	0.01805358	5.77e-05	4.388096	1.74282	2.2725898	2207_at
3059_at	0.01805358	5.89e-05	4.381608	1.72345	1.6754401	3059_at
3105_at	0.01805358	5.95e-05	4.378827	1.71515	0.4592788	3105_at
7305_at	0.01805358	5.96e-05	4.378459	1.71406	2.9010881	7305_at
10095_at	0.01805358	5.98e-05	4.377207	1.71032	1.3521669	10095_at
10513_at	0.01859332	6.31e-05	-4.360924	1.66179	-0.5956243	10513_at
10161_at	0.01901517	6.89e-05	4.334618	1.58355	1.3303866	10161_at
1555_at	0.01901517	6.91e-05	-4.333924	1.58149	-0.864385	1555_at
1831_at	0.01901517	6.93e-05	-4.332889	1.57842	-1.0778337	1831_at
65124_at	0.01902018	7.34e-05	-4.31571	1.52743	-1.1100773	65124_at
1442_at	0.01902018	7.46e-05	-4.31069	1.51255	-0.6553755	1442_at
28968_at	0.01902018	7.51e-05	-4.308461	1.50595	-1.2197472	28968_at
64799_at	0.01902018	7.56e-05	-4.306533	1.50024	-0.4631311	64799_at
80148_at	0.01993205	8.09e-05	-4.286123	1.43983	-0.825801	80148_at
10114_at	0.02010708	8.40e-05	-4.274619	1.40584	-0.4851958	10114_at
10637_at	0.02010708	8.49e-05	-4.271347	1.39618	-1.2776288	10637_at
3043_at	0.02412342	1.04e-04	4.210052	1.2158	3.2731221	3043_at
5480_at	0.02447557	1.09e-04	4.194608	1.17053	0.8559914	5480_at
10144_at	0.02447557	1.11e-04	-4.188758	1.1534	-0.5471079	10144_at
5698_at	0.02447557	1.13e-04	4.185617	1.14421	1.1255131	5698_at
4242_at	0.02447557	1.14e-04	4.182993	1.13653	0.8005114	4242_at
23753_at	0.02611056	1.23e-04	4.157776	1.06287	0.9285875	23753_at
2752_at	0.02653992	1.27e-04	-4.14744	1.03273	-0.9464885	2752_at
2987_at	0.02665473	1.30e-04	4.140867	1.01359	0.5122967	2987_at
23410_at	0.02723153	1.38e-04	-4.124039	0.96463	-0.4557183	23410_at
23428_at	0.02723153	1.40e-04	-4.119433	0.95125	-0.8602061	23428_at
51155_at	0.02723153	1.40e-04	4.117873	0.94672	1.1820589	51155_at
79608_at	0.02723153	1.44e-04	-4.109962	0.92375	-0.8060722	79608_at
834_at	0.02723153	1.45e-04	4.107217	0.91579	1.2972469	834_at
55930_at	0.02723153	1.48e-04	-4.100541	0.89643	-0.8796092	55930_at
56892_at	0.02723153	1.49e-04	4.099785	0.89424	1.3567341	56892_at
9510_at	0.02815965	1.58e-04	4.081115	0.84018	1.88052	9510_at
7940_at	0.02815965	1.59e-04	4.080229	0.83762	1.532233	7940_at
10437_at	0.02894378	1.66e-04	4.066075	0.79672	2.0347876	10437_at
55086_at	0.02894378	1.70e-04	-4.059112	0.77663	-0.8776055	55086_at
107_at	0.02894378	1.70e-04	-4.058384	0.77452	-0.8673798	107_at
79174_at	0.02965876	1.77e-04	4.046491	0.74024	0.7168814	79174_at
55251_at	0.02975864	1.80e-04	-4.041172	0.72492	-1.0566552	55251_at
3689_at	0.03355564	2.08e-04	3.996347	0.59623	2.4175858	3689_at
6624_at	0.03355564	2.10e-04	3.992973	0.58657	0.7568128	6624_at
2289_at	0.03355564	2.11e-04	-3.991304	0.58179	-1.7075467	2289_at
4637_at	0.03449758	2.20e-04	3.978588	0.54543	0.4560823	4637_at
51067_at	0.03773721	2.44e-04	3.946478	0.45387	0.6788103	51067_at
29108_at	0.03807521	2.49e-04	3.939691	0.43456	1.8487926	29108_at
56895_at	0.03870933	2.56e-04	3.930563	0.40862	0.5737701	56895_at
10875_at	0.04008851	2.72e-04	3.912506	0.3574	1.2775897	10875_at
2542_at	0.04008851	2.72e-04	-3.911804	0.35541	-1.0735471	2542_at
23221_at	0.04135844	2.86e-04	-3.89626	0.31141	-0.9143215	23221_at
23411_at	0.04135844	2.88e-04	-3.894399	0.30615	-0.6226041	23411_at
4067_at	0.0438502	3.12e-04	3.869162	0.23493	1.370625	4067_at
54494_at	0.0438502	3.12e-04	-3.868508	0.23308	-0.7633414	54494_at
55700_at	0.04405623	3.21e-04	3.860114	0.20945	0.615389	55700_at
989_at	0.04405623	3.24e-04	-3.857043	0.20081	-0.813829	989_at
2052_at	0.04405623	3.25e-04	-3.85618	0.19838	-1.2638694	2052_at
55295_at	0.04484982	3.34e-04	-3.846987	0.17254	-0.5350309	55295_at
1577_at	0.04629441	3.49e-04	-3.833429	0.13448	-0.8876453	1577_at
8897_at	0.04643512	3.54e-04	-3.828997	0.12206	-0.3341785	8897_at
84617_at	0.0469086	3.61e-04	3.82234	0.10341	0.8907924	84617_at
55303_at	0.04884183	3.80e-04	3.806091	0.05797	1.0095857	55303_at
4277_at	0.05027175	3.96e-04	3.793524	0.02289	1.2370836	4277_at
219899_at	0.05056361	4.02e-04	-3.788338	0.00843	-0.6386923	219899_at
4128_at	0.05091907	4.09e-04	-3.782794	-0.00702	-1.2482074	4128_at
473_at	0.05177054	4.20e-04	-3.77422	-0.03088	-0.3165463	473_at
4162_at	0.05185639	4.25e-04	3.770444	-0.04138	0.9359118	4162_at
51393_at	0.05229811	4.39e-04	3.760529	-0.06892	0.8264878	51393_at
63928_at	0.05229811	4.40e-04	-3.759432	-0.07197	-0.924076	63928_at
85377_at	0.05229811	4.42e-04	3.758176	-0.07545	0.6290262	85377_at
23362_at	0.05402803	4.63e-04	-3.743169	-0.11705	-0.6302421	23362_at
5877_at	0.05402803	4.65e-04	3.741519	-0.12162	0.3719416	5877_at
29074_at	0.05597718	4.87e-04	3.726991	-0.1618	0.5195677	29074_at
221_at	0.05597718	4.91e-04	-3.724014	-0.17002	-0.5224335	221_at
837_at	0.05678854	5.03e-04	3.716362	-0.19114	0.7985446	837_at
55187_at	0.05742372	5.16e-04	-3.708517	-0.21277	-0.4614604	55187_at
8407_at	0.05742372	5.18e-04	3.706814	-0.21746	0.7651766	8407_at
9858_at	0.06034062	5.50e-04	-3.687879	-0.26955	-0.4981951	9858_at
79155_at	0.06089735	5.65e-04	3.67904	-0.29381	0.5368467	79155_at
2263_at	0.06089735	5.67e-04	-3.677915	-0.2969	-0.7228859	2263_at
149111_at	0.06089735	5.75e-04	-3.673467	-0.30909	-0.5606966	149111_at
23643_at	0.06089735	5.78e-04	3.671764	-0.31376	1.6392126	23643_at
10458_at	0.06089735	5.80e-04	-3.670531	-0.31714	-0.5676579	10458_at
23589_at	0.06093148	5.87e-04	3.666715	-0.32759	0.6497222	23589_at
9376_at	0.06093148	5.90e-04	-3.664764	-0.33293	-2.1570859	9376_at
2804_at	0.06371829	6.23e-04	-3.647496	-0.38014	-0.6042713	2804_at
1353_at	0.06603246	6.51e-04	-3.633156	-0.41925	-0.4769248	1353_at
10987_at	0.06628926	6.59e-04	3.629169	-0.43011	0.57375	10987_at
9266_at	0.06669731	6.68e-04	3.624468	-0.44291	0.5238993	9266_at
6282_at	0.06735334	6.87e-04	3.615486	-0.46733	0.7227587	6282_at
25837_at	0.06735334	6.90e-04	-3.614254	-0.47067	-0.4186196	25837_at
25816_at	0.06735334	6.97e-04	3.611043	-0.47939	1.4602094	25816_at
8725_at	0.06735334	6.97e-04	-3.610673	-0.4804	-0.4326523	8725_at
1717_at	0.0673682	7.08e-04	-3.60563	-0.49408	-0.80251	1717_at
54407_at	0.0673682	7.09e-04	-3.605052	-0.49565	-0.7364539	54407_at
2669_at	0.0673682	7.14e-04	3.602857	-0.5016	1.4668371	2669_at
81563_at	0.06795419	7.36e-04	-3.593197	-0.52778	-1.4423252	81563_at
51499_at	0.06795419	7.40e-04	3.591193	-0.5332	0.5078014	51499_at
26234_at	0.06795419	7.48e-04	-3.58755	-0.54306	-0.5059273	26234_at
51428_at	0.06795419	7.56e-04	3.584201	-0.55212	0.5396166	51428_at
57337_at	0.06795419	7.58e-04	-3.583314	-0.55452	-0.3397629	57337_at
3098_at	0.06795419	7.72e-04	3.577323	-0.5707	0.5095336	3098_at
54910_at	0.06795419	7.75e-04	3.576051	-0.57414	0.7226817	54910_at
9771_at	0.06795419	7.77e-04	3.575257	-0.57628	1.0958627	9771_at
6223_at	0.06795419	7.82e-04	3.573215	-0.58179	0.6790226	6223_at
23336_at	0.06795419	7.82e-04	3.572969	-0.58246	0.8883046	23336_at
309_at	0.06795419	7.84e-04	3.572347	-0.58414	0.7159453	309_at
55851_at	0.06795419	7.88e-04	3.570683	-0.58862	0.4921753	55851_at
2791_at	0.06833104	7.98e-04	3.566532	-0.59982	0.6951977	2791_at
4938_at	0.0729021	8.59e-04	3.542329	-0.66494	1.8235002	4938_at
9667_at	0.0729021	8.63e-04	-3.540605	-0.66957	-0.5317561	9667_at
53407_at	0.0730819	8.72e-04	3.537497	-0.67792	0.5369797	53407_at
10019_at	0.07320378	8.79e-04	3.534666	-0.68551	0.9197703	10019_at
5824_at	0.07420173	9.08e-04	-3.523919	-0.71431	-0.4531982	5824_at
79891_at	0.07420173	9.09e-04	-3.523717	-0.71485	-0.4311387	79891_at
1475_at	0.07420173	9.10e-04	3.52344	-0.71559	2.0236195	1475_at
51021_at	0.07454505	9.20e-04	3.519691	-0.72563	0.4727407	51021_at
8291_at	0.0746816	9.28e-04	3.516875	-0.73316	0.8400047	8291_at
5962_at	0.07535288	9.42e-04	-3.511719	-0.74694	-0.5981643	5962_at
23580_at	0.0767364	9.66e-04	-3.503513	-0.76886	-0.3953008	23580_at
29761_at	0.07679641	9.73e-04	-3.501082	-0.77534	-0.4421609	29761_at
55297_at	0.07909619	1.01e-03	-3.489138	-0.80717	-1.0690807	55297_at
81617_at	0.07988914	1.03e-03	-3.483678	-0.8217	-0.4174982	81617_at
2633_at	0.08051756	1.04e-03	3.478591	-0.83522	1.4732966	2633_at
8270_at	0.08051756	1.05e-03	3.476815	-0.83994	0.5760724	8270_at
63875_at	0.08148853	1.07e-03	3.4689	-0.86095	0.5031898	63875_at
8237_at	0.08148853	1.08e-03	-3.466248	-0.86798	-0.8300407	8237_at
6767_at	0.08148853	1.08e-03	-3.466163	-0.86821	-0.4029985	6767_at
27115_at	0.08148853	1.09e-03	-3.464456	-0.87274	-0.5097822	27115_at
871_at	0.08155049	1.09e-03	3.46214	-0.87887	0.8396043	871_at
6038_at	0.08179831	1.10e-03	-3.459079	-0.88698	-0.8010245	6038_at
6530_at	0.08510943	1.16e-03	-3.443799	-0.9274	-0.6253226	6530_at
8417_at	0.08546418	1.17e-03	-3.440018	-0.93738	-0.495403	8417_at
7754_at	0.08546418	1.18e-03	-3.438358	-0.94176	-0.7705255	7754_at
5688_at	0.08587135	1.19e-03	3.433242	-0.95526	0.6275907	5688_at
2066_at	0.08587135	1.19e-03	-3.432764	-0.95652	-0.6060206	2066_at
51316_at	0.08602923	1.21e-03	3.428848	-0.96684	1.9397173	51316_at
9111_at	0.08602923	1.21e-03	3.428147	-0.96869	0.9816409	9111_at
11062_at	0.08602923	1.22e-03	-3.426225	-0.97375	-0.3217675	11062_at
10866_at	0.0866906	1.24e-03	3.420738	-0.98819	1.0567422	10866_at
5686_at	0.0866906	1.24e-03	3.41962	-0.99113	0.590029	5686_at
55577_at	0.0866906	1.26e-03	3.416078	-1.00045	0.7013315	55577_at
4976_at	0.0866906	1.26e-03	-3.415909	-1.00089	-0.3779494	4976_at
4023_at	0.08863567	1.29e-03	-3.40655	-1.02548	-1.9230948	4023_at
6659_at	0.0903406	1.32e-03	3.398243	-1.04726	0.8153393	6659_at
60370_at	0.09119262	1.34e-03	-3.39319	-1.0605	-0.6584199	60370_at
9863_at	0.09168034	1.37e-03	-3.386673	-1.07755	-0.8965125	9863_at
10499_at	0.09168034	1.37e-03	-3.386597	-1.07775	-0.3562475	10499_at
64506_at	0.09168034	1.37e-03	-3.385766	-1.07992	-0.8472044	64506_at
23387_at	0.09250007	1.40e-03	-3.380513	-1.09365	-0.5886128	23387_at
51691_at	0.09250007	1.40e-03	3.379062	-1.09744	0.4795861	51691_at
929_at	0.0931473	1.42e-03	3.373982	-1.1107	1.8744975	929_at
2122_at	0.0931473	1.43e-03	3.373042	-1.11315	1.253219	2122_at
57103_at	0.09608354	1.48e-03	3.360164	-1.14671	1.0822966	57103_at
55332_at	0.09608354	1.49e-03	3.358921	-1.14994	0.7883859	55332_at
3301_at	0.0963998	1.51e-03	3.35419	-1.16225	0.7108089	3301_at
810_at	0.0963998	1.55e-03	-3.345457	-1.18493	-1.1309465	810_at
5276_at	0.0963998	1.56e-03	-3.343952	-1.18884	-0.4088451	5276_at
595_at	0.0963998	1.56e-03	3.343422	-1.19021	0.8204912	595_at
5435_at	0.0963998	1.56e-03	3.343333	-1.19045	0.4142922	5435_at
6249_at	0.0963998	1.56e-03	-3.34245	-1.19274	-0.4980561	6249_at
10211_at	0.0963998	1.56e-03	3.342427	-1.1928	0.3742843	10211_at
9567_at	0.0963998	1.56e-03	-3.342239	-1.19328	-0.3647079	9567_at
1520_at	0.0963998	1.56e-03	3.341887	-1.1942	1.6337844	1520_at
26521_at	0.09746465	1.59e-03	3.336433	-1.20834	0.554899	26521_at
23041_at	0.09779042	1.60e-03	-3.333581	-1.21573	-0.2692558	23041_at
51302_at	0.0989327	1.63e-03	-3.327634	-1.23112	-0.6347494	51302_at
7704_at	0.0989327	1.64e-03	-3.325943	-1.2355	-2.284331	7704_at
6890_at	0.0989327	1.65e-03	3.324524	-1.23917	0.8004737	6890_at
2940_at	0.10067194	1.68e-03	-3.316905	-1.25885	-0.8551069	2940_at
11147_at	0.10139238	1.71e-03	-3.311211	-1.27355	-0.4972848	11147_at
3902_at	0.10139238	1.71e-03	3.31112	-1.27378	0.3955961	3902_at
3669_at	0.10177835	1.73e-03	3.308159	-1.28142	1.5144728	3669_at
1847_at	0.10238641	1.75e-03	3.304133	-1.29179	0.9218954	1847_at
187_at	0.10238641	1.76e-03	3.302815	-1.29518	1.4167879	187_at
11226_at	0.10246252	1.78e-03	3.298588	-1.30606	0.3740737	11226_at
23598_at	0.10246252	1.78e-03	-3.298037	-1.30748	-0.2779784	23598_at
4688_at	0.10246252	1.78e-03	3.297307	-1.30936	1.8609373	4688_at
6016_at	0.10246252	1.79e-03	3.295601	-1.31375	0.7468943	6016_at
976_at	0.10246252	1.81e-03	3.292247	-1.32237	1.0276361	976_at
55752_at	0.10246252	1.81e-03	-3.29192	-1.32321	-0.519206	55752_at
3587_at	0.10246252	1.82e-03	3.291203	-1.32505	1.685239	3587_at
5610_at	0.10390771	1.85e-03	3.284818	-1.34145	0.6345476	5610_at
23095_at	0.10453998	1.87e-03	-3.280724	-1.35195	-0.5506987	23095_at
57608_at	0.10453998	1.88e-03	3.278964	-1.35647	1.0506009	57608_at
8530_at	0.10453998	1.90e-03	3.275366	-1.36569	0.8514569	8530_at
80025_at	0.10453998	1.91e-03	3.273482	-1.37051	0.4487719	80025_at
6169_at	0.10453998	1.92e-03	3.272778	-1.37231	0.5427975	6169_at
2618_at	0.10453998	1.93e-03	3.271084	-1.37665	0.273052	2618_at
6351_at	0.10453998	1.93e-03	3.269486	-1.38074	1.8164188	6351_at
116832_at	0.10453998	1.94e-03	3.268678	-1.38281	0.4701685	116832_at
10330_at	0.10453998	1.96e-03	3.265708	-1.39041	0.4901497	10330_at
4017_at	0.10453998	1.96e-03	3.26435	-1.39388	0.4682246	4017_at
8743_at	0.10453998	1.97e-03	3.263364	-1.3964	1.0941814	8743_at
5175_at	0.10453998	1.97e-03	3.262892	-1.3976	0.7486372	5175_at
64411_at	0.10453998	1.97e-03	3.262614	-1.39831	0.6858695	64411_at
64854_at	0.10470581	1.99e-03	-3.260101	-1.40474	-1.0097033	64854_at
27095_at	0.10470581	2.00e-03	3.258514	-1.40879	0.3481381	27095_at
51330_at	0.10470581	2.00e-03	3.257579	-1.41118	1.5645781	51330_at
55281_at	0.10494229	2.02e-03	3.255319	-1.41695	0.7337917	55281_at
2690_at	0.10532901	2.04e-03	-3.250918	-1.42817	-1.1387376	2690_at
4799_at	0.10532901	2.04e-03	-3.250812	-1.42844	-0.2392731	4799_at
9368_at	0.10532901	2.05e-03	-3.249634	-1.43144	-0.7205591	9368_at
8976_at	0.10759914	2.11e-03	-3.240229	-1.4554	-0.3273458	8976_at
10736_at	0.10759914	2.11e-03	-3.239371	-1.45758	-0.4806654	10736_at
63877_at	0.10762251	2.12e-03	-3.237845	-1.46146	-0.2715758	63877_at
10561_at	0.10805719	2.16e-03	3.231854	-1.47669	1.3332079	10561_at
783_at	0.10805719	2.16e-03	-3.230903	-1.4791	-1.0392118	783_at
1281_at	0.10805719	2.17e-03	3.230075	-1.48121	1.7182728	1281_at
3137_at	0.10805719	2.17e-03	3.229785	-1.48194	0.7098405	3137_at
79033_at	0.10805719	2.18e-03	-3.228167	-1.48605	-0.5871614	79033_at
3455_at	0.10805719	2.19e-03	3.227191	-1.48853	0.3802378	3455_at
9961_at	0.10805719	2.19e-03	3.22645	-1.49041	0.4456691	9961_at
23318_at	0.10957845	2.23e-03	-3.220211	-1.50623	-0.2254275	23318_at
51454_at	0.11014564	2.27e-03	-3.215109	-1.51915	-0.7058503	51454_at
55846_at	0.11014564	2.27e-03	-3.214592	-1.52046	-0.3673133	55846_at
65988_at	0.11014564	2.27e-03	-3.214232	-1.52138	-0.3386753	65988_at
391_at	0.11357458	2.36e-03	3.201691	-1.55308	0.618366	391_at
9650_at	0.11357458	2.36e-03	-3.200837	-1.55524	-0.6621558	9650_at
6503_at	0.1143197	2.39e-03	3.197189	-1.56445	0.9592778	6503_at
5732_at	0.1143227	2.41e-03	3.193893	-1.57276	1.3205168	5732_at
23328_at	0.1143227	2.41e-03	-3.193309	-1.57423	-0.8852095	23328_at
9706_at	0.1143227	2.41e-03	-3.19307	-1.57483	-0.33925	9706_at
7014_at	0.11479157	2.43e-03	-3.190289	-1.58184	-0.501869	7014_at
5692_at	0.11624881	2.49e-03	3.182282	-1.602	0.3819468	5692_at
1185_at	0.11624881	2.49e-03	-3.182015	-1.60267	-0.4490993	1185_at
9352_at	0.11624881	2.49e-03	3.181707	-1.60344	0.4502176	9352_at
26119_at	0.11624881	2.51e-03	3.17891	-1.61048	0.3531184	26119_at
5788_at	0.11624881	2.52e-03	3.178196	-1.61227	1.4747875	5788_at
5465_at	0.11624881	2.52e-03	-3.177553	-1.61389	-0.2634073	5465_at
29086_at	0.11624881	2.53e-03	3.176515	-1.61649	0.3830963	29086_at
1794_at	0.11879727	2.60e-03	3.167634	-1.63879	1.5105619	1794_at
11067_at	0.11899362	2.64e-03	-3.162027	-1.65284	-0.9125853	11067_at
22869_at	0.11899362	2.64e-03	-3.161745	-1.65354	-0.4197448	22869_at
23189_at	0.11899362	2.67e-03	-3.158632	-1.66134	-0.6715183	23189_at
4179_at	0.11899362	2.67e-03	-3.158282	-1.66222	-0.5856705	4179_at
8349_at	0.11899362	2.67e-03	3.157442	-1.66432	0.9124646	8349_at
81831_at	0.11899362	2.68e-03	3.156839	-1.66583	1.681578	81831_at
51192_at	0.11899362	2.69e-03	3.155956	-1.66804	1.0364259	51192_at
8303_at	0.11899362	2.70e-03	3.154145	-1.67257	0.3819263	8303_at
4830_at	0.11899362	2.71e-03	3.152642	-1.67632	1.0137729	4830_at
100128640_at	0.11899362	2.72e-03	-3.152181	-1.67748	-0.4948783	100128640_at
7805_at	0.11899362	2.72e-03	3.151825	-1.67837	1.6815077	7805_at
79648_at	0.11899362	2.72e-03	-3.151531	-1.6791	-0.638883	79648_at
3479_at	0.12043131	2.76e-03	-3.146063	-1.69276	-1.6554498	3479_at
6640_at	0.12052192	2.77e-03	-3.144538	-1.69657	-0.6364643	6640_at
57228_at	0.12101682	2.80e-03	3.141648	-1.70378	0.7396458	57228_at
687_at	0.12101682	2.82e-03	-3.138905	-1.71062	-0.6746505	687_at
10181_at	0.12101682	2.83e-03	3.138242	-1.71227	0.3154578	10181_at
2625_at	0.12101682	2.85e-03	3.135351	-1.71948	1.1155805	2625_at
2538_at	0.12101682	2.86e-03	-3.134524	-1.72154	-1.8924441	2538_at
8645_at	0.12101682	2.87e-03	-3.133304	-1.72457	-1.2658274	8645_at
11013_at	0.12101682	2.87e-03	3.133095	-1.7251	1.8166491	11013_at
4763_at	0.12101682	2.87e-03	-3.132758	-1.72593	-0.2316286	4763_at
10376_at	0.12101682	2.88e-03	3.131656	-1.72868	0.5444865	10376_at
11314_at	0.12101682	2.89e-03	3.130711	-1.73103	1.1482772	11314_at
7531_at	0.12125752	2.91e-03	-3.128258	-1.73713	-0.5477318	7531_at
27237_at	0.12125752	2.92e-03	-3.127112	-1.73998	-0.6117159	27237_at
9770_at	0.12125752	2.93e-03	3.125357	-1.74435	1.2790349	9770_at
4615_at	0.12125752	2.93e-03	3.12491	-1.74546	0.6439658	4615_at
9734_at	0.12125752	2.94e-03	3.123968	-1.7478	0.7317216	9734_at
22861_at	0.12130704	2.95e-03	3.122627	-1.75113	0.3179841	22861_at
9046_at	0.12132463	2.96e-03	3.121382	-1.75422	0.7930741	9046_at
29104_at	0.12320502	3.02e-03	3.114711	-1.77078	0.516284	29104_at
56005_at	0.12320502	3.03e-03	3.113164	-1.77462	0.5030522	56005_at
79651_at	0.12320502	3.04e-03	3.112169	-1.77708	0.7598587	79651_at
4332_at	0.12320502	3.06e-03	3.109759	-1.78306	1.8903427	4332_at
8604_at	0.12320502	3.07e-03	-3.109454	-1.78382	-0.4142703	8604_at
10772_at	0.12320502	3.07e-03	3.108883	-1.78523	0.4802015	10772_at
9776_at	0.12322236	3.11e-03	-3.104914	-1.79506	-0.3288292	9776_at
5720_at	0.12322236	3.11e-03	3.103993	-1.79734	0.4455529	5720_at
112464_at	0.12322236	3.12e-03	3.103541	-1.79846	0.9864092	112464_at
80346_at	0.12322236	3.13e-03	3.102761	-1.80038	0.5545514	80346_at
23526_at	0.12322236	3.13e-03	3.102288	-1.80155	0.4695608	23526_at
23369_at	0.12322236	3.13e-03	-3.101874	-1.80258	-0.3793018	23369_at
3223_at	0.12339856	3.19e-03	3.095992	-1.81712	0.6139172	3223_at
4071_at	0.12339856	3.19e-03	3.095807	-1.81758	0.7716556	4071_at
11213_at	0.12339856	3.19e-03	-3.095509	-1.81831	-0.6397389	11213_at
2026_at	0.12339856	3.19e-03	3.094973	-1.81964	0.7748073	2026_at
5589_at	0.12339856	3.20e-03	-3.094801	-1.82006	-0.4977149	5589_at
56995_at	0.12339856	3.20e-03	-3.094538	-1.82071	-0.7385596	56995_at
5880_at	0.12392492	3.24e-03	3.08968	-1.8327	1.2815414	5880_at
3936_at	0.12392492	3.25e-03	3.088404	-1.83585	1.4076107	3936_at
728448_at	0.12392492	3.26e-03	-3.088084	-1.83664	-0.4162412	728448_at
4240_at	0.12392492	3.26e-03	3.087559	-1.83794	0.7269151	4240_at
84243_at	0.12392492	3.28e-03	3.085935	-1.84194	0.3789833	84243_at
2627_at	0.12392492	3.28e-03	-3.085324	-1.84345	-0.8009068	2627_at
29855_at	0.12392492	3.28e-03	3.085214	-1.84372	0.3640189	29855_at
51054_at	0.12452986	3.32e-03	3.081278	-1.85341	0.5950873	51054_at
3845_at	0.12452986	3.32e-03	3.081205	-1.85359	0.7819729	3845_at
79705_at	0.12452986	3.35e-03	3.078533	-1.86017	0.3464273	79705_at
1740_at	0.12452986	3.36e-03	-3.076835	-1.86435	-0.530955	1740_at
83442_at	0.12452986	3.37e-03	3.075641	-1.86729	0.804947	83442_at
57092_at	0.12452986	3.39e-03	-3.074272	-1.87066	-0.4095617	57092_at
6785_at	0.12452986	3.39e-03	-3.074122	-1.87102	-1.0343229	6785_at
301_at	0.12452986	3.40e-03	3.072785	-1.87431	1.0077139	301_at
9459_at	0.12452986	3.40e-03	3.072659	-1.87462	0.6531462	9459_at
51177_at	0.12452986	3.41e-03	3.072285	-1.87554	0.7226508	51177_at
6925_at	0.12452986	3.41e-03	3.071517	-1.87743	0.8812425	6925_at
1043_at	0.12481582	3.43e-03	3.069633	-1.88206	1.8900954	1043_at
9616_at	0.12498046	3.45e-03	3.068098	-1.88583	0.5889369	9616_at
384_at	0.12498331	3.46e-03	-3.067026	-1.88846	-1.0827558	384_at
2215_at	0.12680603	3.52e-03	3.060823	-1.90368	1.8535702	2215_at
51704_at	0.12691876	3.54e-03	3.058772	-1.90871	0.5470201	51704_at
11325_at	0.12691876	3.55e-03	-3.057843	-1.91098	-0.4021828	11325_at
100288413_at	0.12691876	3.57e-03	-3.055664	-1.91632	-0.6916843	100288413_at
5577_at	0.12691876	3.58e-03	-3.054478	-1.91922	-0.9987856	5577_at
11151_at	0.12691876	3.59e-03	3.053883	-1.92068	1.1946038	11151_at
4794_at	0.12691876	3.59e-03	3.053442	-1.92176	0.9047384	4794_at
883_at	0.12691876	3.60e-03	-3.053153	-1.92247	-0.8100449	883_at
51236_at	0.12707969	3.63e-03	-3.04991	-1.9304	-0.4107816	51236_at
4543_at	0.12707969	3.63e-03	-3.049639	-1.93106	-0.2913902	4543_at
9580_at	0.12707969	3.63e-03	-3.049594	-1.93118	-0.476809	9580_at
