ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7906852	7.50e-24	5.86e-27	-30.763691	51.46691	-1.8478541	UHMK1	U2AF homology motif (UHM) kinase 1
7951077	8.06e-24	6.53e-27	-30.664531	51.35999	-2.4853477	SESN3	sestrin 3
8116952	9.55e-24	8.03e-27	30.477913	51.15781	3.5626873		
7894420	1.01e-23	8.80e-27	-30.39536	51.06797	-3.5880809		
7894810	1.55e-23	1.39e-26	-29.984335	50.61694	-3.5231923		
7892644	1.69e-23	1.57e-26	-29.878642	50.49995	-2.5656945		
7895907	1.92e-23	1.85e-26	29.735892	50.34127	3.5491486		
8108627	1.97e-23	1.95e-26	29.686782	50.28651	5.6305359	VTRNA1-1	vault RNA 1-1
7983606	2.10e-23	2.16e-26	-29.598458	50.18778	-1.7205427	EID1	EP300 interacting inhibitor of differentiation 1
8044961	2.10e-23	2.23e-26	29.571427	50.1575	3.6947536	RNU4ATAC	RNA, U4atac small nuclear (U12-dependent splicing)
8168875	2.10e-23	2.27e-26	-29.555929	50.14013	-2.2778814	ARMCX3	armadillo repeat containing, X-linked 3
7930454	2.42e-23	2.69e-26	-29.406633	49.97233	-2.8147645	PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)
7983274	2.55e-23	2.91e-26	-29.338583	49.89556	-1.9769364	PDIA3P1///PDIA3	protein disulfide isomerase family A member 3 pseudogene 1///protein disulfide isomerase family A member 3
8133192	3.24e-23	3.79e-26	29.109014	49.63524	1.460025	TMEM248	transmembrane protein 248
8078600	3.26e-23	3.91e-26	-29.081791	49.60424	-1.7875364	TCEA1	transcription elongation factor A1
7896184	3.41e-23	4.24e-26	-29.013189	49.52598	-2.81458		
7896250	3.41e-23	4.45e-26	-28.970632	49.47733	-2.8822655		
7894211	3.41e-23	4.60e-26	-28.942985	49.44569	-2.3244027		
7896423	3.41e-23	4.60e-26	-28.941859	49.4444	-3.4776936		
7927926	3.41e-23	4.61e-26	-28.940055	49.44234	-1.736665	DDX50	DEAD-box helicase 50
7896319	3.67e-23	5.10e-26	-28.854202	49.34388	-2.4783791		
8150818	3.67e-23	5.19e-26	-28.83938	49.32686	-1.5579218	TCEA1	transcription elongation factor A1
7904881	3.86e-23	5.56e-26	-28.780057	49.25862	-2.1565345	PDIA3P1///PDIA3	protein disulfide isomerase family A member 3 pseudogene 1///protein disulfide isomerase family A member 3
7896622	5.49e-23	8.20e-26	-28.449213	48.87547	-2.1773227		
7981978	5.49e-23	8.24e-26	28.44509	48.87067	2.3323136	SNORD116-15	small nucleolar RNA, C/D box 116-15
8012110	6.21e-23	9.62e-26	28.314621	48.71833	1.7416636	GABARAP	GABA type A receptor-associated protein
8135943	6.21e-23	9.70e-26	28.307762	48.7103	5.2171632		
8080973	6.60e-23	1.05e-25	-28.24054	48.63152	-2.1989227	PPP4R2	protein phosphatase 4 regulatory subunit 2
7896325	7.68e-23	1.25e-25	-28.096644	48.46224	-1.9137491		
8052680	7.68e-23	1.27e-25	-28.082481	48.44554	-1.7846664	RAB1A	RAB1A, member RAS oncogene family
7895654	7.95e-23	1.34e-25	-28.038223	48.39328	-3.8540827		
7974066	8.08e-23	1.38e-25	-28.010561	48.36057	-2.6092245	PNN	pinin, desmosome associated protein
8062490	8.10e-23	1.41e-25	27.993563	48.34046	3.6232832	SNORA60	small nucleolar RNA, H/ACA box 60
7967030	1.07e-22	1.89e-25	27.749342	48.05013	3.5938341	RNU4-1	RNA, U4 small nuclear 1
7925229	1.10e-22	1.97e-25	-27.715245	48.0094	-1.7233195	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2
7981994	1.17e-22	2.14e-25	27.648824	47.9299	2.8536518	SNORD116-23	small nucleolar RNA, C/D box 116-23
8150592	1.18e-22	2.20e-25	27.626443	47.90308	2.3537236	CEBPD	CCAAT/enhancer binding protein delta
8072206	1.38e-22	2.61e-25	-27.484791	47.73278	-1.5769755	EWSR1	EWS RNA binding protein 1
8130578	1.42e-22	2.74e-25	27.444781	47.68452	3.1439809	SNORA20	small nucleolar RNA, H/ACA box 20
8090256	1.42e-22	2.78e-25	-27.434121	47.67165	-1.8407764	SNX4	sorting nexin 4
8105714	1.75e-22	3.47e-25	-27.252096	47.45114	-2.2826286	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
7981949	1.81e-22	3.65e-25	27.212824	47.40337	2.7629655	SNORD116-1	small nucleolar RNA, C/D box 116-1
8025429	1.83e-22	3.74e-25	-27.193129	47.3794	-1.68434	HNRNPM	heterogeneous nuclear ribonucleoprotein M
8037474	2.20e-22	4.57e-25	-27.030758	47.18105	-1.4678614	ZNF180	zinc finger protein 180
8021183	2.25e-22	4.72e-25	-27.003544	47.14769	-1.9474773	SCARNA17	small Cajal body-specific RNA 17
7967021	2.46e-22	5.24e-25	26.919967	47.04504	1.668315	PXN	paxillin
7894307	2.66e-22	5.75e-25	-26.844935	46.95261	-1.7917909		
8082120	2.80e-22	6.13e-25	26.794201	46.88997	1.6831023	DIRC2	disrupted in renal carcinoma 2
7892966	2.89e-22	6.43e-25	-26.755648	46.8423	-2.3999464		
8088219	2.92e-22	6.58e-25	-26.737747	46.82014	-1.6803659	FAM208A	family with sequence similarity 208 member A
7895606	3.46e-22	7.91e-25	-26.590983	46.63791	-2.8028736		
8055978	3.50e-22	8.10e-25	-26.571916	46.61417	-2.1088773	LOC100421561///FAM133CP///FAM133DP///FAM133B	family with sequence similarity 133 member B pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133 member B
8046604	3.83e-22	8.98e-25	-26.490338	46.51238	-2.1076191	AGPS	alkylglycerone phosphate synthase
7895952	4.35e-22	1.03e-24	-26.379846	46.37403	-3.6001873		
7916808	4.40e-22	1.06e-24	-26.360137	46.34929	-1.91738	SLC35D1	solute carrier family 35 member D1
7895119	5.35e-22	1.30e-24	-26.197779	46.14483	-2.50678		
8080991	5.43e-22	1.34e-24	-26.175961	46.11726	-2.3865273	HNRNPA3///HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
7924351	5.59e-22	1.39e-24	-26.144355	46.07728	-2.5943518	EPRS	glutamyl-prolyl-tRNA synthetase
8027884	5.91e-22	1.50e-24	-26.088429	46.00642	-2.0890455		
8001185	5.91e-22	1.51e-24	-26.081866	45.9981	-1.932	DNAJA2///DNAJA2	DnaJ heat shock protein family (Hsp40) member A2///DnaJ heat shock protein family (Hsp40) member A2
8006638	6.04e-22	1.56e-24	-26.056148	45.96546	-1.7949818	GGNBP2	gametogenetin binding protein 2
8133070	6.48e-22	1.71e-24	25.983578	45.87318	3.3533532		
7895312	6.48e-22	1.71e-24	-25.982802	45.8722	-2.4636705		
7894834	6.74e-22	1.80e-24	-25.944008	45.82277	-2.2705968		
7894225	6.76e-22	1.83e-24	-25.93227	45.80779	-2.1291918		
7896050	6.95e-22	1.91e-24	-25.897349	45.76322	-2.1161545		
8126646	6.95e-22	1.92e-24	25.894229	45.75923	2.104705	MRPS18A	mitochondrial ribosomal protein S18A
8046759	8.37e-22	2.36e-24	-25.733444	45.55322	-2.38344	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
8060736	8.37e-22	2.36e-24	-25.73337	45.55312	-2.6305045	PANK2	pantothenate kinase 2
8050278	9.04e-22	2.58e-24	-25.665607	45.46592	-2.2652482	PDIA6	protein disulfide isomerase family A member 6
8088700	9.15e-22	2.64e-24	-25.648965	45.44447	-2.8655714	TMF1	TATA element modulatory factor 1
7894485	9.42e-22	2.74e-24	-25.618451	45.40511	-2.2562818		
7895034	9.91e-22	2.92e-24	-25.5713	45.3442	-2.3909473		
7904048	1.02e-21	3.02e-24	-25.544203	45.30914	-2.4347841		
7982854	1.03e-21	3.08e-24	25.529915	45.29064	2.4536023	DLL4	delta like canonical Notch ligand 4
7896022	1.04e-21	3.16e-24	-25.511064	45.26622	-1.8671845		
7917120	1.07e-21	3.28e-24	-25.482418	45.22907	-1.7837273	USP33	ubiquitin specific peptidase 33
8020323	1.10e-21	3.42e-24	-25.450269	45.18734	-2.075665	RNMT	RNA guanine-7 methyltransferase
8046590	1.16e-21	3.63e-24	-25.403546	45.1266	-2.3915736	HNRNPA3///HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
8042588	1.23e-21	3.87e-24	-25.354933	45.06328	-2.5131605	MPHOSPH10	M-phase phosphoprotein 10
8075130	1.24e-21	3.93e-24	-25.342718	45.04735	-2.1353864	PITPNB	phosphatidylinositol transfer protein beta
8091637	1.26e-21	4.06e-24	-25.31882	45.01617	-1.8093073	SLC33A1	solute carrier family 33 member 1
8084146	1.33e-21	4.31e-24	-25.272768	44.956	-2.5962955	FXR1	FMR1 autosomal homolog 1
7956949	1.68e-21	5.51e-24	-25.087357	44.71268	-2.1466327	NUP107	nucleoporin 107
7938448	1.72e-21	5.69e-24	-25.06272	44.68022	-2.5896645	USP47	ubiquitin specific peptidase 47
7935320	1.76e-21	5.88e-24	-25.038826	44.64871	-1.4681227	TM9SF3	transmembrane 9 superfamily member 3
7894449	1.93e-21	6.55e-24	-24.957297	44.54097	-2.2716291		
8008493	1.93e-21	6.56e-24	-24.95622	44.53955	-2.7579945	LUC7L3	LUC7 like 3 pre-mRNA splicing factor
7971920	1.94e-21	6.66e-24	-24.94523	44.525	-2.3658782	HNRNPA3///HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
7985757	2.34e-21	8.09e-24	24.79903	44.33087	2.1053127	MRPS11	mitochondrial ribosomal protein S11
7903119	2.35e-21	8.20e-24	-24.789037	44.31756	-2.3462682	ABCD3	ATP binding cassette subfamily D member 3
8147724	2.39e-21	8.39e-24	-24.771823	44.29462	-1.9940727	ATP6V1C1	ATPase H+ transporting V1 subunit C1
7933947	2.48e-21	8.81e-24	-24.736019	44.24686	-1.8100695	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
8105504	2.53e-21	9.10e-24	-24.711426	44.21402	-1.97979	LOC100421561///FAM133CP///FAM133DP///FAM133B	family with sequence similarity 133 member B pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133 member B
7929438	2.53e-21	9.11e-24	-24.710906	44.21333	-2.2404218	HELLS	helicase, lymphoid-specific
8134263	2.67e-21	9.70e-24	-24.664112	44.15075	-2.5446464	COL1A2///COL1A2	collagen type I alpha 2 chain///collagen type I alpha 2 chain
7893966	2.89e-21	1.06e-23	-24.598475	44.06278	-2.3132964		
7953943	2.95e-21	1.09e-23	24.576704	44.03356	2.0309377	GABARAPL1	GABA type A receptor associated protein like 1
7893779	3.17e-21	1.19e-23	-24.51392	43.94913	-2.3466145		
7904569	3.17e-21	1.19e-23	-24.512939	43.94781	-1.7436864	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
8024966	3.36e-21	1.27e-23	24.463012	43.88053	1.7100959	RPL36	ribosomal protein L36
7913571	3.45e-21	1.32e-23	-24.437565	43.84619	-1.7898218	HNRNPR	heterogeneous nuclear ribonucleoprotein R
8038407	3.82e-21	1.47e-23	24.357977	43.73855	2.9895586	RRAS	related RAS viral (r-ras) oncogene homolog
7895382	3.84e-21	1.49e-23	-24.347747	43.72469	-2.6873636		
8020086	3.90e-21	1.52e-23	-24.330439	43.70123	-2.0623914		
7968711	3.93e-21	1.55e-23	-24.319463	43.68635	-1.8329136	COG6	component of oligomeric golgi complex 6
8028380	3.94e-21	1.56e-23	24.313139	43.67777	1.6621432	PSMD8	proteasome 26S subunit, non-ATPase 8
8103289	4.02e-21	1.61e-23	-24.291483	43.64837	-2.1231532	PLRG1	pleiotropic regulator 1
7895520	4.06e-21	1.63e-23	-24.279342	43.63188	-2.3038955		
8023481	4.07e-21	1.65e-23	-24.272022	43.62194	-1.9679518	NARS	asparaginyl-tRNA synthetase
8150206	4.51e-21	1.84e-23	24.192199	43.51329	1.76631	LSM12	LSM12 homolog
8102328	4.95e-21	2.04e-23	-24.118989	43.41334	-1.9813777	CFI	complement factor I
8065032	5.15e-21	2.13e-23	-24.084389	43.36601	-2.6826645	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog
7894072	5.22e-21	2.18e-23	-24.069336	43.34539	-2.2797782		
8133106	5.50e-21	2.31e-23	24.025979	43.28595	3.1565218	SNORA22	small nucleolar RNA, H/ACA box 22
7895087	5.76e-21	2.44e-23	-23.987201	43.2327	-2.7654209		
8152222	5.92e-21	2.52e-23	-23.962457	43.19868	-2.2745364	AZIN1	antizyme inhibitor 1
8180407	6.18e-21	2.65e-23	-23.926073	43.1486	-1.73624	NPM1	nucleophosmin
8015908	6.18e-21	2.67e-23	23.921091	43.14174	1.7268291	LSM12	LSM12 homolog
8117034	6.28e-21	2.76e-23	23.89723	43.10885	2.0609	GMPR	guanosine monophosphate reductase
8135464	6.28e-21	2.78e-23	-23.892181	43.10188	-2.2170695	DLD	dihydrolipoamide dehydrogenase
8089930	6.28e-21	2.79e-23	-23.891062	43.10034	-2.3350418	GOLGB1	golgin B1
8115022	6.28e-21	2.81e-23	-23.885323	43.09242	-2.0554764	CSNK1A1	casein kinase 1 alpha 1
8146379	6.28e-21	2.81e-23	-23.884472	43.09125	-1.4027905	UBE2V2	ubiquitin conjugating enzyme E2 V2
8180212	6.34e-21	2.86e-23	-23.873013	43.07543	-2.0648505	TBCA	tubulin folding cofactor A
8170166	6.41e-21	2.90e-23	-23.861083	43.05896	-2.2988095	HTATSF1	HIV-1 Tat specific factor 1
8160036	6.92e-21	3.16e-23	23.800932	42.97579	2.1710014	TMEM261///TMEM261	transmembrane protein 261///transmembrane protein 261
7919715	7.04e-21	3.24e-23	-23.783291	42.95136	-1.8131405	ANP32E	acidic nuclear phosphoprotein 32 family member E
8140942	7.11e-21	3.29e-23	-23.77159	42.93515	-1.9938341	LOC100421561///FAM133CP///FAM133DP///FAM133B	family with sequence similarity 133 member B pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133 member B
7954388	7.13e-21	3.33e-23	-23.762807	42.92297	-2.231325	GOLT1B	golgi transport 1B
7896111	7.13e-21	3.34e-23	-23.760464	42.91972	-2.7654991		
8017547	7.36e-21	3.47e-23	23.732958	42.88156	2.8470523	ICAM2	intercellular adhesion molecule 2
8009380	8.05e-21	3.82e-23	23.663923	42.78561	3.2874877	SNORA38B	small nucleolar RNA, H/ACA box 38B
7930956	8.10e-21	3.87e-23	-23.655508	42.77389	-1.7525982	SEC23IP	SEC23 interacting protein
7895791	8.16e-21	3.92e-23	-23.646013	42.76067	-2.4716373		
8046922	8.60e-21	4.17e-23	-23.60168	42.69887	-3.0731964	COL3A1	collagen type III alpha 1 chain
7938687	8.60e-21	4.18e-23	-23.599468	42.69578	-2.4831364	NUCB2	nucleobindin 2
7954492	8.80e-21	4.32e-23	-23.575705	42.66261	-1.7492914	FGFR1OP2	FGFR1 oncogene partner 2
8084704	8.80e-21	4.33e-23	-23.574302	42.66065	-2.6194768	EIF4A2	eukaryotic translation initiation factor 4A2
7940711	8.91e-21	4.43e-23	23.557882	42.6377	2.2460659	TMEM179B	transmembrane protein 179B
8096081	8.91e-21	4.44e-23	-23.556058	42.63515	-1.6504645	ENOPH1	enolase-phosphatase 1
8091737	8.91e-21	4.48e-23	-23.550492	42.62737	-2.6414527	IFT80	intraflagellar transport 80
7894030	8.91e-21	4.50e-23	-23.54696	42.62243	-2.3336186		
8139264	8.91e-21	4.52e-23	23.543741	42.61793	1.8181505	POLR2J3///POLR2J2///POLR2J4///POLR2J	RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J4, pseudogene///RNA polymerase II subunit J
8051589	9.38e-21	4.79e-23	-23.502574	42.56031	-2.5451382	ATL2	atlastin GTPase 2
8180409	9.43e-21	4.87e-23	-23.491482	42.54477	-1.6222064	NPM1	nucleophosmin
8095269	9.43e-21	4.87e-23	-23.490426	42.54329	-2.4355673	POLR2B	RNA polymerase II subunit B
8115606	9.44e-21	4.91e-23	-23.48481	42.53542	-2.4345014	SLU7	SLU7 homolog, splicing factor
7995574	9.44e-21	4.93e-23	-23.481821	42.53123	-2.0614873	HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	heterogeneous nuclear ribonucleoprotein A1 pseudogene 6///heterogeneous nuclear ribonucleoprotein A1 pseudogene 33///heterogeneous nuclear ribonucleoprotein A1 pseudogene 27///heterogeneous nuclear ribonucleoprotein A1 pseudogene 10///heterogeneous nuclear ribonucleoprotein A1-like 2///heterogeneous nuclear ribonucleoprotein A1
7896500	9.68e-21	5.09e-23	-23.460188	42.50089	-2.0660291		
7918153	1.00e-20	5.29e-23	-23.432425	42.46191	-1.7462514		
8129181	1.03e-20	5.47e-23	-23.408411	42.42816	-1.8437045	GOPC	golgi associated PDZ and coiled-coil motif containing
8085815	1.21e-20	6.49e-23	-23.287497	42.25774	-2.3602409	TOP2B	topoisomerase (DNA) II beta
8180408	1.22e-20	6.58e-23	-23.277204	42.24319	-1.6608964	NPM1	nucleophosmin
8009205	1.22e-20	6.60e-23	-23.275836	42.24126	-1.9706082	DDX42	DEAD-box helicase 42
8005501	1.22e-20	6.61e-23	-23.274926	42.23997	-1.49086	TVP23C-CDRT4///TVP23C///TVP23B	TVP23C-CDRT4 readthrough///trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)///trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)
7894451	1.23e-20	6.73e-23	-23.262097	42.22183	-2.559175		
8086752	1.27e-20	6.96e-23	23.238091	42.18786	3.3162395	SNORD13P3	small nucleolar RNA, C/D box 13 pseudogene 3
7915578	1.27e-20	7.05e-23	23.228852	42.17478	1.9179964	TMEM53	transmembrane protein 53
7901227	1.27e-20	7.08e-23	23.226369	42.17126	2.6634577		
7954419	1.30e-20	7.28e-23	-23.206505	42.14312	-1.81966	ETNK1	ethanolamine kinase 1
7902789	1.33e-20	7.44e-23	-23.190775	42.12082	-1.3715123	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
8135688	1.38e-20	7.77e-23	-23.160841	42.07833	-1.4645245	LSM8	LSM8 homolog, U6 small nuclear RNA associated
8078248	1.40e-20	7.95e-23	-23.1445	42.05512	-1.6598064	CTCFL///SP100///HMGB1	CCCTC-binding factor like///SP100 nuclear antigen///high mobility group box 1
8170891	1.40e-20	7.98e-23	23.141908	42.05144	1.3289127	GDI1	GDP dissociation inhibitor 1
7893382	1.44e-20	8.28e-23	-23.116154	42.01482	-1.9448636		
7892550	1.51e-20	8.72e-23	-23.079812	41.96308	-2.3294577		
7893571	1.51e-20	8.79e-23	-23.074108	41.95495	-1.5673727		
8126371	1.51e-20	8.80e-23	23.073302	41.9538	2.067365	CCND3	cyclin D3
8034313	1.53e-20	8.95e-23	-23.061671	41.93722	-2.1707045	HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	heterogeneous nuclear ribonucleoprotein A1 pseudogene 6///heterogeneous nuclear ribonucleoprotein A1 pseudogene 33///heterogeneous nuclear ribonucleoprotein A1 pseudogene 27///heterogeneous nuclear ribonucleoprotein A1 pseudogene 10///heterogeneous nuclear ribonucleoprotein A1-like 2///heterogeneous nuclear ribonucleoprotein A1
8010949	1.56e-20	9.21e-23	-23.041741	41.9088	-1.5614782	GLOD4	glyoxalase domain containing 4
8160478	1.64e-20	9.73e-23	-23.003168	41.85371	-1.5555214	CAAP1	caspase activity and apoptosis inhibitor 1
8044766	1.66e-20	9.88e-23	-22.992459	41.83841	-2.2214464	INSIG2	insulin induced gene 2
8020423	1.66e-20	9.93e-23	-22.98875	41.8331	-1.9262464	MIB1	mindbomb E3 ubiquitin protein ligase 1
7896059	1.72e-20	1.03e-22	-22.962055	41.79491	-2.2942014		
8154856	1.75e-20	1.06e-22	22.944814	41.77022	1.2894968	UBE2R2	ubiquitin conjugating enzyme E2 R2
7894056	1.76e-20	1.07e-22	-22.938144	41.76067	-2.2963177		
8097529	1.77e-20	1.08e-22	-22.930149	41.74921	-1.92701	ELMOD2	ELMO domain containing 2
8142663	1.81e-20	1.11e-22	-22.910626	41.72121	-2.1377677	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
7892556	1.90e-20	1.18e-22	-22.871332	41.6648	-1.6347045		
8060503	1.90e-20	1.18e-22	22.870484	41.66358	2.0192473	SNORD57	small nucleolar RNA, C/D box 57
7985562	1.91e-20	1.19e-22	-22.864557	41.65507	-2.1155627	LOC102724093///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	golgin subfamily A member 6-like protein 4///golgin A6 family-like 10///golgin A6 family-like 4///golgin A6 family-like 17, pseudogene///golgin A6 family-like 9///golgin A6 family-like 5, pseudogene
8068522	1.91e-20	1.20e-22	-22.859516	41.64782	-2.2245164	TTC3	tetratricopeptide repeat domain 3
8062326	1.93e-20	1.21e-22	22.851761	41.63667	1.9535618	TGIF2-C20orf24///C20orf24	TGIF2-C20orf24 readthrough///chromosome 20 open reading frame 24
8015545	1.95e-20	1.23e-22	22.839637	41.61924	1.6519882	RAB5C	RAB5C, member RAS oncogene family
8161147	2.00e-20	1.27e-22	22.819289	41.58995	2.57622	HINT2	histidine triad nucleotide binding protein 2
7895277	2.19e-20	1.39e-22	-22.753424	41.49499	-2.4952745		
7950473	2.22e-20	1.42e-22	22.738992	41.47415	2.0677459	ARRB1	arrestin beta 1
8076365	2.37e-20	1.52e-22	22.692089	41.40634	1.7368873	DESI1	desumoylating isopeptidase 1
7901601	2.44e-20	1.57e-22	22.670065	41.37445	1.2480441	MRPL37	mitochondrial ribosomal protein L37
7985472	2.50e-20	1.62e-22	-22.647814	41.3422	-2.0793682	LOC102724093///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	golgin subfamily A member 6-like protein 4///golgin A6 family-like 10///golgin A6 family-like 4///golgin A6 family-like 17, pseudogene///golgin A6 family-like 9///golgin A6 family-like 5, pseudogene
7990943	2.56e-20	1.67e-22	-22.628536	41.31424	-1.9582309	LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	golgin subfamily A member 6-like protein 4///golgin A6 family-like 3///golgin A6 family-like 10///golgin A6 family-like 4///golgin A6 family-like 17, pseudogene///golgin A6 family-like 9///golgin A6 family-like 5, pseudogene
7893131	2.60e-20	1.70e-22	-22.616295	41.29648	-2.3298009		
7950796	2.62e-20	1.72e-22	-22.607895	41.28428	-1.4027595	CREBZF	CREB/ATF bZIP transcription factor
7948902	2.64e-20	1.75e-22	22.598283	41.27032	2.4342836	SNHG1///SNORD29	small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 29
8006573	2.82e-20	1.87e-22	-22.549629	41.19956	-1.8667055	TAF15	TATA-box binding protein associated factor 15
8052526	2.82e-20	1.88e-22	-22.546215	41.19459	-1.63824	XPO1	exportin 1
7904506	2.85e-20	1.91e-22	-22.536396	41.1803	-1.6456364	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
8008074	2.90e-20	1.95e-22	-22.520717	41.15745	-1.9713255	CDK5RAP3	CDK5 regulatory subunit associated protein 3
7950606	2.94e-20	1.99e-22	-22.509035	41.14042	-2.2295795	RSF1	remodeling and spacing factor 1
7894583	3.03e-20	2.05e-22	-22.486217	41.10714	-2.2666673		
7896367	3.08e-20	2.10e-22	-22.470659	41.08442	-1.8950009		
8152211	3.08e-20	2.11e-22	-22.468868	41.08181	-2.2473132		
7895478	3.20e-20	2.20e-22	22.43899	41.03814	1.7098132		
8095894	3.60e-20	2.49e-22	-22.355801	40.91629	-1.7273159	MRPL1	mitochondrial ribosomal protein L1
7894195	3.75e-20	2.60e-22	22.325621	40.87198	2.2113973		
7996571	3.78e-20	2.63e-22	22.31719	40.85959	1.6854486	FAM65A	family with sequence similarity 65 member A
