ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
219628_at	1.26e-08	2.30e-13	-14.4643655	19.560806	-1.78469203	ZMAT3	zinc finger matrin-type 3
205081_at	3.52e-08	1.29e-12	-13.3495492	18.109416	-2.39607785	CRIP1	cysteine rich protein 1
203355_s_at	1.53e-07	8.41e-12	-12.2124826	16.488701	-2.2743467	PSD3	pleckstrin and Sec7 domain containing 3
220421_at	1.76e-07	1.56e-11	11.8532727	15.944908	1.53757953	BTNL8	butyrophilin like 8
226930_at	1.76e-07	1.61e-11	-11.8361259	15.918552	-2.15524472	FNDC1	fibronectin type III domain containing 1
218613_at	4.24e-07	4.66e-11	-11.2388099	14.977147	-1.54504547	PSD3	pleckstrin and Sec7 domain containing 3
224454_at	5.38e-07	6.90e-11	11.0237302	14.626841	1.36453578	ETNK1	ethanolamine kinase 1
215305_at	5.93e-07	9.56e-11	10.8466852	14.333867	1.17026642	PDGFRA	platelet derived growth factor receptor alpha
233194_at	5.93e-07	9.77e-11	10.8351687	14.314664	1.36821315	STARD13-AS	STARD13 antisense RNA
208662_s_at	1.23e-06	2.42e-10	-10.3538662	13.495913	-0.86440607	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
227221_at	1.23e-06	2.48e-10	-10.3400043	13.471859	-1.20586239	ZMAT3	zinc finger matrin-type 3
235571_at	1.62e-06	3.56e-10	-10.1529283	13.144586	-1.08481806	MIR34A	microRNA 34a
34726_at	1.86e-06	4.43e-10	-10.0409234	12.946278	-0.82698067	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
225725_at	2.63e-06	6.75e-10	-9.8267634	12.562118	-1.56807964	ZMAT3	zinc finger matrin-type 3
210999_s_at	3.07e-06	8.43e-10	9.7144232	12.357963	1.16634468	GRB10	growth factor receptor bound protein 10
209035_at	3.36e-06	9.84e-10	-9.6371665	12.216504	-1.50247309	MDK	midkine (neurite growth-promoting factor 2)
204388_s_at	5.26e-06	1.64e-09	9.3844395	11.747662	1.523166	MAOA	monoamine oxidase A
203666_at	5.77e-06	1.90e-09	-9.3113663	11.610351	-1.76107541	CXCL12	C-X-C motif chemokine ligand 12
205776_at	7.07e-06	2.50e-09	9.177412	11.356589	2.17498403	FMO5	flavin containing monooxygenase 5
244492_at	7.07e-06	2.59e-09	9.161183	11.325664	0.92929901		
1558748_at	7.26e-06	2.79e-09	-9.1249714	11.25652	-1.50302763		
238593_at	7.95e-06	3.20e-09	-9.0584186	11.128932	-1.84897083	C11orf80	chromosome 11 open reading frame 80
222477_s_at	8.12e-06	3.57e-09	-9.006707	11.02934	-0.9807268	TM7SF3	transmembrane 7 superfamily member 3
225142_at	8.12e-06	3.57e-09	9.0065152	11.02897	1.21138335	KDM7A	lysine demethylase 7A
224937_at	8.90e-06	4.08e-09	-8.9427432	10.905598	-1.8563263	PTGFRN	prostaglandin F2 receptor inhibitor
230463_at	9.19e-06	4.38e-09	8.9086422	10.839377	1.07387367		
219700_at	9.77e-06	4.83e-09	-8.8617496	10.748031	-1.60789511	PLXDC1	plexin domain containing 1
1569263_at	1.17e-05	6.19e-09	8.7440542	10.517308	1.54349355		
240422_at	1.17e-05	6.21e-09	8.7427977	10.514833	2.45054685		
240025_x_at	1.17e-05	6.41e-09	8.7279232	10.485523	0.99234443		
219087_at	1.29e-05	7.35e-09	-8.6634056	10.358006	-2.59672076	ASPN	asporin
238405_at	1.56e-05	9.17e-09	8.5597236	10.151767	1.28750329		
228371_s_at	1.60e-05	9.69e-09	8.5338323	10.100012	0.68403546		
223710_at	1.80e-05	1.17e-08	8.4464518	9.924598	0.70972306	CCL26	C-C motif chemokine ligand 26
224694_at	1.80e-05	1.18e-08	-8.4437082	9.919072	-1.25155456	ANTXR1	anthrax toxin receptor 1
207547_s_at	1.80e-05	1.19e-08	8.4396674	9.91093	2.02835464	FAM107A	family with sequence similarity 107 member A
205088_at	2.04e-05	1.39e-08	8.3664679	9.763021	1.18593073	MAMLD1	mastermind like domain containing 1
216176_at	2.04e-05	1.42e-08	-8.3573327	9.744506	-0.88149126	HCRP1	hepatocellular carcinoma-related HCRP1
210306_at	2.40e-05	1.71e-08	-8.2706234	9.568132	-1.35159807	L3MBTL1	l(3)mbt-like 1 (Drosophila)
236338_at	2.73e-05	2.00e-08	8.2003463	9.424349	1.42621207		
236402_at	2.83e-05	2.17e-08	8.1617906	9.34515	1.03651138	BRAF	B-Raf proto-oncogene, serine/threonine kinase
224397_s_at	2.83e-05	2.18e-08	8.160404	9.342297	0.917969	TMTC1	transmembrane and tetratricopeptide repeat containing 1
233305_at	2.85e-05	2.25e-08	8.1466249	9.313936	1.12622772	NECAB1	N-terminal EF-hand calcium binding protein 1
209062_x_at	2.86e-05	2.34e-08	8.1272826	9.274075	0.83989929	NCOA3	nuclear receptor coactivator 3
210645_s_at	2.86e-05	2.35e-08	-8.1253103	9.270007	-0.80264151	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
231098_at	2.87e-05	2.49e-08	-8.0991151	9.215926	-1.86095767		
218007_s_at	2.87e-05	2.52e-08	-8.0947405	9.206884	-0.76237518	RPS27L	ribosomal protein S27 like
1555851_s_at	2.87e-05	2.55e-08	-8.088577	9.194141	-0.98548347	SEPW1	selenoprotein W, 1
201626_at	2.87e-05	2.60e-08	8.0806827	9.17781	1.39055979	INSIG1	insulin induced gene 1
202376_at	2.87e-05	2.63e-08	8.0746254	9.165273	2.35800949	SERPINA3	serpin family A member 3
207982_at	2.94e-05	2.75e-08	8.0554941	9.125639	0.64025705	HIST1H1T	histone cluster 1, H1t
205381_at	2.94e-05	2.86e-08	-8.0372367	9.087765	-2.13774914	LRRC17	leucine rich repeat containing 17
226189_at	2.94e-05	2.93e-08	-8.0267652	9.06602	-1.8648946	ITGB8	integrin subunit beta 8
237919_at	2.94e-05	2.95e-08	8.0230064	9.05821	0.71612629	RFFL	ring finger and FYVE-like domain containing E3 ubiquitin protein ligase
204615_x_at	2.94e-05	2.96e-08	8.0217649	9.05563	1.25523369	IDI1	isopentenyl-diphosphate delta isomerase 1
213496_at	3.01e-05	3.09e-08	-8.001946	9.014414	-2.46753371	PLPPR4	phospholipid phosphatase related 4
235334_at	3.01e-05	3.14e-08	7.9951335	9.000233	1.73202147	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
237618_at	3.33e-05	3.54e-08	7.9409511	8.887195	1.01235518		
244383_at	3.48e-05	3.81e-08	-7.9077523	8.817716	-1.29572545		
224516_s_at	3.48e-05	3.82e-08	-7.9064077	8.814899	-1.09496824	CXXC5	CXXC finger protein 5
242767_at	3.48e-05	3.88e-08	7.8991791	8.799747	1.37233921	LMCD1	LIM and cysteine rich domains 1
203477_at	3.59e-05	4.07e-08	-7.8778063	8.754904	-2.50898132	COL15A1	collagen type XV alpha 1 chain
208881_x_at	3.70e-05	4.33e-08	7.8508912	8.698333	1.30310504	IDI1	isopentenyl-diphosphate delta isomerase 1
204389_at	3.70e-05	4.33e-08	7.850132	8.696736	1.45067674	MAOA	monoamine oxidase A
242756_at	3.75e-05	4.46e-08	-7.8373685	8.66987	-1.24530007		
229280_s_at	3.77e-05	4.55e-08	-7.8282732	8.650711	-0.9135808	CASC15	cancer susceptibility candidate 15 (non-protein coding)
201194_at	3.93e-05	4.89e-08	-7.7962939	8.583248	-0.94712369	SEPW1	selenoprotein W, 1
201310_s_at	3.93e-05	4.90e-08	-7.7949466	8.580402	-1.67065317	NREP	neuronal regeneration related protein
205305_at	3.93e-05	4.97e-08	7.7891897	8.56824	1.18054661	FGL1	fibrinogen like 1
211840_s_at	4.01e-05	5.14e-08	7.7736726	8.535434	0.97761901	PDE4D	phosphodiesterase 4D
218634_at	4.32e-05	5.62e-08	-7.7344403	8.452328	-0.91024689	PHLDA3	pleckstrin homology like domain family A member 3
205403_at	4.77e-05	6.29e-08	7.6842421	8.34566	4.53445634	IL1R2	interleukin 1 receptor type 2
208073_x_at	5.10e-05	6.81e-08	-7.6489893	8.270526	-0.72394458	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
202912_at	5.38e-05	7.34e-08	7.6159495	8.199941	2.63641333	ADM	adrenomedullin
213194_at	5.38e-05	7.39e-08	-7.6132811	8.194233	-1.18366691	ROBO1	roundabout guidance receptor 1
207072_at	5.45e-05	7.58e-08	7.601654	8.169351	3.13039424	IL18RAP	interleukin 18 receptor accessory protein
240964_at	5.72e-05	8.06e-08	7.5748201	8.111848	0.88159284		
228920_at	5.90e-05	8.43e-08	-7.5553139	8.069981	-0.98269638	ZNF260	zinc finger protein 260
211372_s_at	6.27e-05	9.16e-08	7.5186507	7.991138	4.65842497	IL1R2	interleukin 1 receptor type 2
206101_at	6.27e-05	9.19e-08	-7.5173154	7.988263	-1.63593674	ECM2	extracellular matrix protein 2
236153_at	6.38e-05	9.46e-08	-7.5046327	7.960941	-1.1944056		
229368_s_at	6.58e-05	9.88e-08	7.4857332	7.920182	0.9425238	ZFAND5	zinc finger AN1-type containing 5
219859_at	6.58e-05	1.01e-07	7.4769764	7.901279	1.85322915	CLEC4E	C-type lectin domain family 4 member E
201162_at	6.58e-05	1.01e-07	-7.4749381	7.896877	-0.99127727	IGFBP7	insulin like growth factor binding protein 7
209530_at	6.69e-05	1.04e-07	-7.4628578	7.870778	-0.66765303	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
238361_s_at	6.69e-05	1.05e-07	7.4577548	7.859747	1.09615721		
204944_at	7.12e-05	1.13e-07	7.4254341	7.789789	1.39440224	PTPRG	protein tyrosine phosphatase, receptor type G
202589_at	7.43e-05	1.20e-07	-7.4018684	7.738686	-1.35608796	TYMS	thymidylate synthetase
215300_s_at	7.60e-05	1.24e-07	7.384822	7.701669	1.98847181	FMO5	flavin containing monooxygenase 5
206111_at	7.60e-05	1.25e-07	7.3817229	7.694935	2.21636604	RNASE2	ribonuclease A family member 2
213460_x_at	7.92e-05	1.32e-07	-7.3590477	7.64562	-0.56632959	NSUN5P2///NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
227657_at	7.99e-05	1.35e-07	-7.3505649	7.627152	-1.04820566	RNF150	ring finger protein 150
242659_at	8.02e-05	1.37e-07	7.3443142	7.613537	0.90554916		
206105_at	8.03e-05	1.38e-07	7.339005	7.601968	0.77702042	AFF2	AF4/FMR2 family member 2
226928_x_at	8.72e-05	1.52e-07	7.2968142	7.509887	0.82078411	SLC25A37	solute carrier family 25 member 37
239401_at	8.72e-05	1.53e-07	7.2940779	7.503907	1.46556339		
205890_s_at	8.98e-05	1.59e-07	-7.2772144	7.467024	-2.51112189	UBD///GABBR1	ubiquitin D///gamma-aminobutyric acid type B receptor subunit 1
208661_s_at	9.09e-05	1.64e-07	-7.2654715	7.441316	-0.7792685	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
239045_at	9.09e-05	1.66e-07	7.2598862	7.429082	1.23312197		
213800_at	9.09e-05	1.68e-07	-7.2543111	7.416866	-1.12371293	CFH	complement factor H
202311_s_at	9.09e-05	1.68e-07	-7.2542404	7.416711	-2.97815507	COL1A1	collagen type I alpha 1 chain
238062_at	9.19e-05	1.72e-07	7.2440448	7.394358	1.77153622	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
1554636_at	9.19e-05	1.74e-07	-7.2389402	7.383161	-1.47337245		
201074_at	9.19e-05	1.75e-07	-7.2372263	7.379401	-0.54513881	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
238017_at	9.19e-05	1.77e-07	7.2329254	7.369963	1.98150751	SDR16C5	short chain dehydrogenase/reductase family 16C, member 5
228750_at	9.26e-05	1.80e-07	-7.2257021	7.354106	-2.88006119	COL14A1	collagen type XIV alpha 1 chain
203409_at	9.27e-05	1.82e-07	-7.2208099	7.343362	-0.96391697	DDB2	damage specific DNA binding protein 2
217627_at	9.32e-05	1.85e-07	-7.213674	7.327685	-1.3402971	ZNF573	zinc finger protein 573
213560_at	9.32e-05	1.87e-07	7.2082304	7.315721	1.06534073	GADD45B	growth arrest and DNA damage inducible beta
206618_at	9.32e-05	1.89e-07	7.2028048	7.303791	2.42199418	IL18R1	interleukin 18 receptor 1
203036_s_at	9.32e-05	1.93e-07	7.1957506	7.288276	0.64083053	MTSS1	metastasis suppressor 1
218394_at	9.32e-05	1.94e-07	-7.19224	7.280551	-0.92632197	ROGDI	rogdi homolog
1558700_s_at	9.32e-05	1.95e-07	-7.1893633	7.27422	-1.04599343	ZNF260	zinc finger protein 260
212768_s_at	9.32e-05	1.96e-07	7.1880304	7.271286	1.31646291	OLFM4	olfactomedin 4
202404_s_at	9.32e-05	1.96e-07	-7.187195	7.269448	-2.07443711	COL1A2	collagen type I alpha 2 chain
204082_at	9.32e-05	2.01e-07	-7.1776448	7.248418	-0.87210888	PBX3	PBX homeobox 3
204319_s_at	9.32e-05	2.01e-07	-7.1766941	7.246324	-0.84043312	RGS10	regulator of G-protein signaling 10
1558041_a_at	9.32e-05	2.01e-07	-7.1766154	7.246151	-0.67439432	KIAA0895L	KIAA0895 like
212912_at	9.65e-05	2.10e-07	7.1577637	7.2046	0.89314727	RPS6KA2	ribosomal protein S6 kinase A2
226322_at	9.67e-05	2.12e-07	7.1535568	7.19532	1.37055839	TMTC1	transmembrane and tetratricopeptide repeat containing 1
201341_at	1.01e-04	2.24e-07	-7.1308207	7.145126	-1.08955904	ENC1	ectodermal-neural cortex 1
239845_at	1.01e-04	2.26e-07	7.1276103	7.138033	1.44397431		
221900_at	1.01e-04	2.28e-07	-7.1239578	7.129961	-1.45635682	COL8A2	collagen type VIII alpha 2 chain
228310_at	1.05e-04	2.41e-07	-7.0999231	7.076797	-1.11130755	ENAH	enabled homolog (Drosophila)
205652_s_at	1.05e-04	2.41e-07	-7.0991841	7.075161	-0.79093	TTLL1	tubulin tyrosine ligase like 1
224396_s_at	1.06e-04	2.46e-07	-7.0913183	7.057743	-2.2730984	ASPN	asporin
237568_at	1.09e-04	2.53e-07	7.0786541	7.029682	1.46822532		
210665_at	1.11e-04	2.60e-07	7.0676886	7.005367	1.28654398	TFPI	tissue factor pathway inhibitor
226931_at	1.15e-04	2.72e-07	7.0478805	6.961401	1.61178996	TMTC1	transmembrane and tetratricopeptide repeat containing 1
232833_at	1.16e-04	2.77e-07	7.0401329	6.94419	1.52302406		
213003_s_at	1.17e-04	2.83e-07	7.030188	6.922084	0.70657628	SPIDR	scaffolding protein involved in DNA repair
239060_at	1.17e-04	2.83e-07	7.0300817	6.921848	0.5670976		
206243_at	1.17e-04	2.84e-07	7.0288895	6.919197	2.25286197	TIMP4	TIMP metallopeptidase inhibitor 4
224428_s_at	1.18e-04	2.91e-07	-7.0195466	6.898415	-1.98537968	CDCA7	cell division cycle associated 7
1555718_x_at	1.22e-04	3.01e-07	7.0043299	6.864543	0.78690619		
222945_x_at	1.27e-04	3.20e-07	6.9789808	6.808043	1.5902314	OLAH	oleoyl-ACP hydrolase
1557240_a_at	1.27e-04	3.22e-07	-6.9752838	6.799796	-1.04558983		
230337_at	1.27e-04	3.29e-07	-6.9666284	6.780479	-1.0056634	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
212285_s_at	1.27e-04	3.30e-07	-6.9656891	6.778382	-1.15201416	AGRN	agrin
243321_at	1.27e-04	3.31e-07	6.9641495	6.774945	1.18034194		
215775_at	1.27e-04	3.33e-07	6.9618232	6.769751	0.92526059	THBS1	thrombospondin 1
208161_s_at	1.27e-04	3.33e-07	-6.9613614	6.768719	-1.31861625	ABCC3	ATP binding cassette subfamily C member 3
1729_at	1.27e-04	3.35e-07	-6.9591017	6.763673	-0.42746661	TRADD	TNFRSF1A associated via death domain
219669_at	1.27e-04	3.35e-07	6.9587042	6.762785	1.4823222	CD177	CD177 molecule
243790_at	1.27e-04	3.40e-07	-6.9530201	6.750088	-1.11839851	ZNF585A	zinc finger protein 585A
228758_at	1.27e-04	3.41e-07	6.951471	6.746627	1.12077743	BCL6	B-cell CLL/lymphoma 6
221584_s_at	1.27e-04	3.41e-07	-6.9509368	6.745433	-1.38266654	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
237689_at	1.27e-04	3.45e-07	6.9467029	6.735971	0.72705296		
231214_at	1.28e-04	3.54e-07	6.9357933	6.711579	0.57424192		
235054_at	1.28e-04	3.56e-07	6.9333282	6.706065	1.0773404	NUDT16	nudix hydrolase 16
1569852_at	1.28e-04	3.56e-07	6.9329939	6.705317	0.56783667	LSMEM1	leucine rich single-pass membrane protein 1
1554007_at	1.28e-04	3.57e-07	-6.9317135	6.702453	-1.2151145		
206059_at	1.32e-04	3.71e-07	-6.915736	6.666691	-0.99117987	ZNF91	zinc finger protein 91
238660_at	1.42e-04	4.02e-07	6.8810747	6.588989	0.70447297	WDFY3	WD repeat and FYVE domain containing 3
228484_s_at	1.42e-04	4.03e-07	6.8803869	6.587445	0.65256546	FOXO1	forkhead box O1
234472_at	1.42e-04	4.06e-07	6.8776602	6.581325	0.53303259	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
217494_s_at	1.43e-04	4.15e-07	6.8680042	6.559645	1.16127677	PTENP1	phosphatase and tensin homolog pseudogene 1
241812_at	1.43e-04	4.16e-07	-6.8667675	6.556868	-1.06689575	SPATS2L	spermatogenesis associated serine rich 2 like
209921_at	1.43e-04	4.17e-07	6.8662746	6.55576	2.2147883	SLC7A11	solute carrier family 7 member 11
233290_at	1.43e-04	4.18e-07	-6.8646552	6.552123	-0.95499845		
222240_s_at	1.46e-04	4.33e-07	-6.8497165	6.51855	-1.05052349	ISYNA1	inositol-3-phosphate synthase 1
236229_at	1.46e-04	4.40e-07	-6.8429999	6.503445	-1.10915688		
211161_s_at	1.46e-04	4.41e-07	-6.8419415	6.501064	-2.03371458	COL3A1	collagen type III alpha 1 chain
240263_at	1.46e-04	4.42e-07	-6.8413856	6.499814	-0.99734019		
226932_at	1.46e-04	4.42e-07	-6.8409366	6.498804	-1.52774567	SSPN	sarcospan
233126_s_at	1.46e-04	4.43e-07	6.84079	6.498474	1.91716642	OLAH	oleoyl-ACP hydrolase
238577_s_at	1.46e-04	4.48e-07	-6.835904	6.487481	-1.25220203	TSHZ2	teashirt zinc finger homeobox 2
213670_x_at	1.47e-04	4.51e-07	-6.8324682	6.479748	-0.57706981	NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
226041_at	1.52e-04	4.73e-07	-6.8127073	6.435245	-1.35143101	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
239759_at	1.52e-04	4.74e-07	6.8119059	6.433439	1.63584262		
220035_at	1.58e-04	4.94e-07	-6.7945452	6.394295	-1.14649402	NUP210	nucleoporin 210
226287_at	1.60e-04	5.05e-07	-6.7855292	6.373951	-1.56603155	CCDC34	coiled-coil domain containing 34
230712_at	1.63e-04	5.16e-07	-6.775952	6.352328	-1.38978011	LOC102724250///LOC101930059///NBPF15///NBPF11///NBPF1	neuroblastoma breakpoint family member 1///uncharacterized LOC101930059///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 1
218804_at	1.63e-04	5.20e-07	-6.7725992	6.344755	-1.75078341	ANO1	anoctamin 1
1564525_at	1.64e-04	5.27e-07	-6.7671587	6.332464	-1.13223162	GSN	gelsolin
206070_s_at	1.64e-04	5.29e-07	-6.7659148	6.329653	-2.37645241	EPHA3	EPH receptor A3
223136_at	1.69e-04	5.49e-07	-6.750297	6.294345	-0.95036669	AIG1	androgen induced 1
225683_x_at	1.69e-04	5.49e-07	-6.7497326	6.293068	-0.47637781	PHPT1	phosphohistidine phosphatase 1
220404_at	1.69e-04	5.53e-07	6.7472637	6.287483	1.78579764	ADGRG3	adhesion G protein-coupled receptor G3
218061_at	1.72e-04	5.67e-07	-6.7362003	6.262447	-0.62436817	MEA1	male-enhanced antigen 1
212741_at	1.73e-04	5.74e-07	6.7311031	6.250907	1.08240874	MAOA	monoamine oxidase A
203889_at	1.73e-04	5.79e-07	-6.7275898	6.24295	-1.84151229	SCG5	secretogranin V
205117_at	1.73e-04	5.83e-07	-6.7250308	6.237154	-0.92501208	FGF1	fibroblast growth factor 1
232714_at	1.73e-04	5.84e-07	6.7238611	6.234504	0.82554754	TP53TG5	TP53 target 5
214100_x_at	1.80e-04	6.18e-07	-6.700007	6.180428	-0.52875246	NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
238450_at	1.80e-04	6.25e-07	6.695331	6.169819	0.74030348	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
209641_s_at	1.80e-04	6.25e-07	-6.6952551	6.169647	-1.19563428	ABCC3	ATP binding cassette subfamily C member 3
210852_s_at	1.80e-04	6.32e-07	6.6910481	6.1601	1.34967798	AASS	aminoadipate-semialdehyde synthase
233928_at	1.80e-04	6.34e-07	6.6894862	6.156554	0.86090822	ADAMTS9-AS1	ADAMTS9 antisense RNA 1
224690_at	1.80e-04	6.34e-07	-6.6894144	6.156391	-0.93606874	FAM210B	family with sequence similarity 210 member B
206085_s_at	1.80e-04	6.38e-07	6.686994	6.150897	1.60600888	CTH	cystathionine gamma-lyase
232458_at	1.80e-04	6.38e-07	-6.6868882	6.150657	-2.63831157	COL3A1	collagen type III alpha 1 chain
206707_x_at	1.80e-04	6.39e-07	6.6859626	6.148555	1.88171353	FAM65B	family with sequence similarity 65 member B
242737_at	1.80e-04	6.41e-07	-6.6851794	6.146777	-0.99996749		
205011_at	1.82e-04	6.55e-07	-6.6759359	6.125784	-0.72794014	VWA5A	von Willebrand factor A domain containing 5A
208712_at	1.82e-04	6.58e-07	-6.6738462	6.121037	-1.53335822	CCND1	cyclin D1
1558801_at	1.82e-04	6.59e-07	-6.6733949	6.120011	-1.00386206	NNT-AS1	NNT antisense RNA 1
1555793_a_at	1.82e-04	6.61e-07	-6.6721303	6.117138	-0.66669328	ZFP82	ZFP82 zinc finger protein
208807_s_at	1.87e-04	6.81e-07	-6.6594332	6.088277	-0.95226879	CHD3	chromodomain helicase DNA binding protein 3
222154_s_at	1.88e-04	6.87e-07	-6.6557683	6.079943	-0.74803887	SPATS2L	spermatogenesis associated serine rich 2 like
219684_at	1.91e-04	7.02e-07	-6.6468276	6.059603	-1.30098688	RTP4	receptor transporter protein 4
219505_at	1.91e-04	7.06e-07	-6.6444957	6.054296	-1.14785307	CECR1	cat eye syndrome chromosome region, candidate 1
209410_s_at	1.93e-04	7.20e-07	6.6365563	6.036223	0.72955082	GRB10	growth factor receptor bound protein 10
240463_at	1.93e-04	7.24e-07	6.6338672	6.0301	0.74162925		
208890_s_at	1.93e-04	7.26e-07	-6.6330669	6.028278	-0.95039922	PLXNB2	plexin B2
205576_at	1.97e-04	7.41e-07	-6.6240983	6.007848	-3.24941629	SERPIND1	serpin family D member 1
217433_at	1.99e-04	7.56e-07	6.6159045	5.989174	0.55674609	TACC1	transforming acidic coiled-coil containing protein 1
244574_at	1.99e-04	7.59e-07	6.6141726	5.985226	1.24110176	PTPRG	protein tyrosine phosphatase, receptor type G
226878_at	2.01e-04	7.70e-07	-6.608427	5.972125	-1.32355519	HLA-DOA	major histocompatibility complex, class II, DO alpha
226116_at	2.05e-04	7.93e-07	-6.5959377	5.943632	-0.48465772	DFFA	DNA fragmentation factor subunit alpha
242079_at	2.05e-04	7.96e-07	-6.5946401	5.940671	-0.71967774	RGS12	regulator of G-protein signaling 12
219975_x_at	2.05e-04	7.97e-07	6.5939174	5.939022	2.40508243	OLAH	oleoyl-ACP hydrolase
235086_at	2.06e-04	8.04e-07	6.5902982	5.93076	2.85217541	THBS1	thrombospondin 1
233955_x_at	2.14e-04	8.40e-07	-6.572007	5.888982	-0.82985065	CXXC5	CXXC finger protein 5
227610_at	2.15e-04	8.49e-07	-6.5676739	5.879079	-1.4573334	TSPAN11	tetraspanin 11
208906_at	2.15e-04	8.50e-07	-6.5668692	5.877239	-0.69233211	HNRNPUL2-BSCL2///BSCL2	HNRNPUL2-BSCL2 readthrough (NMD candidate)///BSCL2, seipin lipid droplet biogenesis associated
216197_at	2.15e-04	8.56e-07	-6.564022	5.87073	-1.00172655		
222288_at	2.18e-04	8.71e-07	-6.5567224	5.854038	-1.84066833		
235816_s_at	2.19e-04	8.77e-07	6.5539855	5.847777	1.81245295	RGL4	ral guanine nucleotide dissociation stimulator like 4
202068_s_at	2.19e-04	8.81e-07	6.5518941	5.842993	1.57601923	LDLR	low density lipoprotein receptor
215768_at	2.20e-04	8.91e-07	-6.5475757	5.833112	-1.32155979		
209074_s_at	2.20e-04	8.96e-07	6.5451811	5.827632	2.2584404	FAM107A	family with sequence similarity 107 member A
1568830_at	2.23e-04	9.19e-07	6.5344703	5.803111	1.10312399	IRAK3	interleukin 1 receptor associated kinase 3
205645_at	2.23e-04	9.28e-07	6.5306615	5.794387	0.87303231	REPS2	RALBP1 associated Eps domain containing 2
201185_at	2.23e-04	9.28e-07	-6.5305369	5.794102	-1.15516587	HTRA1	HtrA serine peptidase 1
213697_at	2.23e-04	9.31e-07	6.5293471	5.791377	1.08803486	HIPK3	homeodomain interacting protein kinase 3
1556321_a_at	2.23e-04	9.33e-07	6.5282178	5.78879	1.65896995	MESDC1	mesoderm development candidate 1
1563080_at	2.23e-04	9.34e-07	-6.5278737	5.788001	-0.716625		
218491_s_at	2.23e-04	9.35e-07	-6.5275945	5.787362	-0.93672119	THYN1	thymocyte nuclear protein 1
206236_at	2.23e-04	9.37e-07	6.526275	5.784339	1.4517414	GPR4	G protein-coupled receptor 4
1565034_s_at	2.29e-04	9.68e-07	6.5131431	5.754241	0.82734229	AFF3	AF4/FMR2 family member 3
200844_s_at	2.31e-04	9.80e-07	6.5079682	5.742375	0.60796334	PRDX6	peroxiredoxin 6
227074_at	2.32e-04	9.90e-07	-6.5034637	5.732043	-1.31709675	CCDC18-AS1	CCDC18 antisense RNA 1
207601_at	2.32e-04	9.95e-07	6.5014397	5.727399	1.00621693	SULT1B1	sulfotransferase family 1B member 1
244132_x_at	2.33e-04	1.00e-06	-6.4984382	5.720513	-1.20937312	ZNF518A	zinc finger protein 518A
231894_at	2.37e-04	1.03e-06	6.488998	5.698845	1.20196977	SARS	seryl-tRNA synthetase
1568834_s_at	2.43e-04	1.06e-06	-6.4765539	5.670266	-0.93245205	CCDC90B	coiled-coil domain containing 90B
225312_at	2.47e-04	1.08e-06	-6.4682859	5.651267	-0.57052648	COMMD6	COMM domain containing 6
1558854_a_at	2.47e-04	1.08e-06	-6.4674448	5.649333	-0.77376994		
214833_at	2.49e-04	1.10e-06	-6.4612466	5.635084	-1.2175712	TMEM63A	transmembrane protein 63A
210664_s_at	2.54e-04	1.12e-06	6.4522653	5.614428	1.25764617	TFPI	tissue factor pathway inhibitor
244164_at	2.54e-04	1.13e-06	6.4503738	5.610077	0.57140511	FAM223B	family with sequence similarity 223 member B (non-protein coding)
206674_at	2.58e-04	1.15e-06	6.4424465	5.591835	0.76348017	FLT3	fms related tyrosine kinase 3
208657_s_at	2.60e-04	1.17e-06	-6.4354803	5.575798	-0.6836116	SEPT9	septin 9
228630_at	2.60e-04	1.17e-06	-6.4347339	5.574079	-1.04772403	ZNF84	zinc finger protein 84
226884_at	2.60e-04	1.17e-06	-6.4345088	5.573561	-1.71831326	LRRN1	leucine rich repeat neuronal 1
204963_at	2.63e-04	1.19e-06	-6.4260592	5.5541	-1.32281647	SSPN	sarcospan
