ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
1286_at	9.18e-09	7.56e-13	11.318133	19.070715	4.3922209	1286_at
6424_at	8.71e-08	1.44e-11	10.089567	16.295818	3.0172856	6424_at
55283_at	2.19e-07	8.04e-11	-9.405912	14.657572	-1.8888064	55283_at
2885_at	2.19e-07	9.20e-11	9.353481	14.529141	0.6015667	2885_at
79630_at	2.19e-07	1.03e-10	9.310263	14.422977	1.226262	79630_at
3489_at	2.19e-07	1.37e-10	-9.199116	14.148713	-1.6820302	3489_at
4067_at	2.19e-07	1.46e-10	9.173944	14.086353	0.9126173	4067_at
2743_at	2.19e-07	1.67e-10	-9.123535	13.961198	-1.5527364	2743_at
54829_at	2.19e-07	1.71e-10	9.112999	13.934995	1.7868019	54829_at
10095_at	2.19e-07	1.80e-10	9.09365	13.886828	0.9802511	10095_at
3426_at	2.34e-07	2.19e-10	9.0184	13.699002	1.1901135	3426_at
4882_at	2.34e-07	2.31e-10	-8.998336	13.648784	-1.2887115	4882_at
10409_at	2.42e-07	2.59e-10	8.954994	13.540111	0.9952699	10409_at
22918_at	2.93e-07	3.38e-10	8.853704	13.2851	1.2348372	22918_at
9060_at	3.02e-07	3.73e-10	8.816453	13.190951	0.9135295	9060_at
1123_at	5.28e-07	6.96e-10	8.58142	12.592423	1.5522611	1123_at
56904_at	5.92e-07	8.29e-10	-8.516131	12.424794	-1.8119445	56904_at
2669_at	6.89e-07	1.02e-09	8.438159	12.223832	1.263582	2669_at
5270_at	6.95e-07	1.09e-09	8.414884	12.163682	1.7164449	5270_at
51117_at	1.09e-06	1.84e-09	-8.221483	11.661025	-0.9600662	51117_at
201501_at	1.09e-06	1.88e-09	-8.212694	11.638062	-3.8866347	201501_at
11098_at	1.25e-06	2.26e-09	8.144646	11.459925	1.5509266	11098_at
2617_at	1.30e-06	2.52e-09	8.105365	11.356817	0.5211204	2617_at
382_at	1.30e-06	2.60e-09	-8.093931	11.326766	-0.9158089	382_at
9258_at	1.30e-06	2.67e-09	8.083496	11.299324	1.2054332	9258_at
6692_at	1.31e-06	2.80e-09	-8.066129	11.253621	-1.0411173	6692_at
405_at	1.31e-06	2.91e-09	-8.052162	11.21684	-0.7391799	405_at
9500_at	1.33e-06	3.06e-09	8.033865	11.168613	0.6180347	9500_at
25792_at	1.33e-06	3.19e-09	-8.019015	11.129441	-1.1441427	25792_at
7043_at	1.33e-06	3.30e-09	8.007228	11.098329	0.8426157	7043_at
2782_at	1.34e-06	3.57e-09	7.977964	11.021005	0.3986245	2782_at
2122_at	1.34e-06	3.62e-09	7.97277	11.007269	1.3358863	2122_at
1634_at	1.34e-06	3.67e-09	-7.968045	10.994772	-0.8126547	1634_at
56683_at	1.34e-06	3.76e-09	7.958902	10.97058	0.5452135	56683_at
9470_at	1.39e-06	4.14e-09	7.92409	10.878367	0.6104864	9470_at
11031_at	1.39e-06	4.42e-09	7.900565	10.815964	1.0815163	11031_at
2934_at	1.39e-06	4.45e-09	-7.898283	10.809908	-3.2016865	2934_at
54732_at	1.39e-06	4.63e-09	7.883795	10.771436	0.4684649	54732_at
AFFX-BioB-M_at	1.39e-06	4.69e-09	-7.878594	10.757621	-2.5404157	AFFX-BioB-M_at
64066_at	1.39e-06	4.74e-09	-7.875288	10.748837	-1.437289	64066_at
6445_at	1.39e-06	4.74e-09	-7.874908	10.747826	-1.6054695	6445_at
2192_at	1.39e-06	4.82e-09	-7.868928	10.731934	-1.8528186	2192_at
10487_at	1.47e-06	5.20e-09	7.841412	10.658744	0.5761704	10487_at
2263_at	1.49e-06	5.39e-09	-7.828343	10.623948	-0.8762294	2263_at
57658_at	1.49e-06	5.55e-09	-7.817719	10.595645	-1.2208879	57658_at
8425_at	1.49e-06	5.78e-09	-7.803587	10.557978	-1.2573378	8425_at
55052_at	1.49e-06	5.78e-09	7.803096	10.556667	0.5184727	55052_at
5348_at	1.57e-06	6.20e-09	-7.778209	10.490268	-2.2959361	5348_at
2274_at	1.70e-06	7.06e-09	7.730959	10.363992	0.5265422	2274_at
51309_at	1.70e-06	7.13e-09	-7.727433	10.354557	-0.5721455	51309_at
10043_at	1.70e-06	7.25e-09	-7.721298	10.338139	-1.0318275	10043_at
5479_at	1.70e-06	7.34e-09	7.717032	10.32672	0.4864459	5479_at
57337_at	1.70e-06	7.43e-09	-7.712549	10.314716	-1.7431592	57337_at
7450_at	1.71e-06	7.60e-09	7.70459	10.293399	0.9614774	7450_at
10627_at	1.75e-06	7.94e-09	7.688688	10.250787	0.6396854	10627_at
5192_at	1.79e-06	8.24e-09	-7.675527	10.215497	-0.9033128	5192_at
51599_at	1.82e-06	8.53e-09	-7.663134	10.182245	-0.9005247	51599_at
23550_at	2.04e-06	9.74e-09	-7.615265	10.053637	-0.6620515	23550_at
57326_at	2.04e-06	1.02e-08	-7.599777	10.011965	-0.8651798	57326_at
23612_at	2.04e-06	1.04e-08	-7.591708	9.990243	-0.6929045	23612_at
94134_at	2.04e-06	1.05e-08	-7.58681	9.977054	-0.8070436	94134_at
AFFX-r2-Ec-bioB-M_at	2.04e-06	1.06e-08	-7.583602	9.968413	-2.7715177	AFFX-r2-Ec-bioB-M_at
4926_at	2.04e-06	1.09e-08	-7.576528	9.949357	-0.923709	4926_at
AFFX-BioB-5_at	2.04e-06	1.09e-08	-7.575339	9.946153	-2.5243298	AFFX-BioB-5_at
1388_at	2.04e-06	1.13e-08	-7.563689	9.914757	-0.8806758	1388_at
7570_at	2.04e-06	1.13e-08	7.563067	9.913079	0.4214592	7570_at
64123_at	2.04e-06	1.13e-08	7.562623	9.911882	0.9534413	64123_at
84065_at	2.05e-06	1.15e-08	-7.556401	9.895107	-1.1111706	84065_at
22925_at	2.15e-06	1.22e-08	-7.534835	9.836922	-1.7305971	22925_at
64121_at	2.17e-06	1.25e-08	7.525595	9.811976	0.6085928	64121_at
10362_at	2.25e-06	1.32e-08	-7.507457	9.762977	-1.347138	10362_at
7837_at	2.29e-06	1.36e-08	7.496527	9.733432	1.17924	7837_at
57502_at	2.29e-06	1.39e-08	7.489128	9.713425	1.2771468	57502_at
29855_at	2.29e-06	1.40e-08	7.486733	9.706946	0.5463981	29855_at
10136_at	2.47e-06	1.53e-08	-7.454672	9.620164	-0.935649	10136_at
81617_at	2.49e-06	1.56e-08	-7.446851	9.598975	-1.9461268	81617_at
60343_at	2.50e-06	1.59e-08	-7.441188	9.58363	-0.5903943	60343_at
10261_at	2.62e-06	1.69e-08	7.419433	9.524641	1.2702268	10261_at
3654_at	2.67e-06	1.76e-08	7.404643	9.484508	0.6106393	3654_at
11197_at	2.67e-06	1.76e-08	-7.403473	9.481333	-2.535133	11197_at
166_at	2.67e-06	1.83e-08	-7.390512	9.446138	-0.8111673	166_at
6426_at	2.67e-06	1.86e-08	-7.385372	9.432177	-1.2587907	6426_at
3490_at	2.67e-06	1.86e-08	7.385343	9.432098	0.5129914	3490_at
375056_at	2.67e-06	1.87e-08	-7.382608	9.424667	-0.4350481	375056_at
55916_at	2.67e-06	1.88e-08	-7.380887	9.419991	-0.8546115	55916_at
64398_at	2.67e-06	1.89e-08	-7.37803	9.412229	-0.6023332	64398_at
9124_at	2.67e-06	1.92e-08	7.374117	9.401593	0.5339474	9124_at
54978_at	2.67e-06	1.94e-08	-7.369691	9.389564	-0.8525682	54978_at
64376_at	2.92e-06	2.17e-08	-7.329454	9.280092	-0.8005925	64376_at
185_at	2.92e-06	2.18e-08	-7.327563	9.274942	-1.6076863	185_at
79442_at	2.92e-06	2.21e-08	-7.323197	9.263051	-1.8460062	79442_at
4924_at	2.92e-06	2.22e-08	-7.322434	9.260974	-1.4862793	4924_at
84818_at	2.96e-06	2.29e-08	-7.31061	9.22876	-2.4572967	84818_at
5189_at	2.96e-06	2.29e-08	-7.310151	9.227509	-0.7256146	5189_at
57447_at	3.02e-06	2.37e-08	-7.29921	9.197686	-1.3576871	57447_at
5528_at	3.09e-06	2.45e-08	-7.287153	9.164807	-0.5413929	5528_at
1008_at	3.15e-06	2.54e-08	-7.27374	9.12821	-1.4529841	1008_at
5652_at	3.15e-06	2.54e-08	-7.273551	9.127696	-1.0946782	5652_at
9328_at	3.21e-06	2.63e-08	-7.261851	9.095756	-1.1651029	9328_at
8549_at	3.21e-06	2.65e-08	-7.259444	9.089184	-1.5325636	8549_at
6442_at	3.23e-06	2.69e-08	-7.254054	9.074462	-3.4664087	6442_at
6050_at	3.41e-06	2.87e-08	-7.231205	9.012025	-0.7920065	6050_at
1606_at	3.42e-06	2.90e-08	-7.227375	9.001556	-1.6043128	1606_at
1209_at	3.44e-06	2.95e-08	-7.220822	8.983637	-1.3680054	1209_at
10277_at	3.44e-06	2.98e-08	-7.217857	8.975527	-0.7622571	10277_at
7039_at	3.49e-06	3.05e-08	-7.209473	8.95259	-0.660506	7039_at
6811_at	3.62e-06	3.19e-08	-7.193822	8.909753	-1.1856551	6811_at
23627_at	3.63e-06	3.23e-08	7.189544	8.89804	2.163202	23627_at
1490_at	3.66e-06	3.29e-08	7.182674	8.879225	1.5656031	1490_at
901_at	3.87e-06	3.51e-08	-7.160298	8.817908	-0.972934	901_at
23089_at	3.90e-06	3.59e-08	-7.152111	8.795461	-0.8450002	23089_at
56944_at	3.90e-06	3.60e-08	-7.150637	8.791419	-1.1788003	56944_at
5339_at	3.93e-06	3.65e-08	-7.145564	8.777505	-1.8734214	5339_at
27257_at	4.28e-06	4.02e-08	7.111953	8.685249	0.983192	27257_at
9158_at	4.38e-06	4.15e-08	7.100854	8.65476	0.4100059	9158_at
22795_at	4.49e-06	4.29e-08	7.089308	8.62303	1.3258971	22795_at
AFFX-r2-Ec-bioB-3_at	4.50e-06	4.33e-08	-7.085575	8.612766	-2.4105549	AFFX-r2-Ec-bioB-3_at
6257_at	4.61e-06	4.48e-08	-7.074112	8.581245	-1.1253606	6257_at
187_at	4.81e-06	4.71e-08	7.056145	8.531812	1.0902055	187_at
10657_at	4.93e-06	4.88e-08	7.043877	8.498039	0.5990133	10657_at
8295_at	4.93e-06	4.93e-08	-7.040265	8.488093	-0.6396025	8295_at
22862_at	4.93e-06	4.96e-08	-7.038493	8.48321	-0.7242817	22862_at
3835_at	5.13e-06	5.20e-08	-7.021871	8.437419	-0.9591345	3835_at
9749_at	5.27e-06	5.41e-08	7.007672	8.398281	0.4557249	9749_at
1290_at	5.27e-06	5.43e-08	7.006445	8.394898	1.2033138	1290_at
2043_at	5.53e-06	5.74e-08	6.987024	8.341329	1.7300591	2043_at
4850_at	5.57e-06	5.86e-08	-6.980055	8.322097	-0.7660329	4850_at
23505_at	5.57e-06	5.88e-08	-6.978734	8.318451	-0.6038013	23505_at
9637_at	5.60e-06	5.95e-08	6.974376	8.306423	0.4169519	9637_at
55611_at	5.89e-06	6.35e-08	-6.951576	8.243458	-0.5240314	55611_at
64114_at	5.89e-06	6.38e-08	6.949961	8.238996	0.6386568	64114_at
8079_at	5.89e-06	6.41e-08	-6.948596	8.235225	-1.3995672	8079_at
22856_at	6.00e-06	6.58e-08	6.939474	8.210015	0.6096712	22856_at
23385_at	6.13e-06	6.77e-08	-6.929386	8.182129	-1.0884225	23385_at
5179_at	6.20e-06	6.90e-08	6.922602	8.163368	1.0820666	5179_at
10927_at	6.29e-06	7.04e-08	6.915376	8.143382	0.7820047	10927_at
3187_at	6.52e-06	7.38e-08	-6.899195	8.098609	-1.7448374	3187_at
23334_at	6.52e-06	7.42e-08	-6.89737	8.093557	-0.795589	23334_at
55652_at	6.52e-06	7.47e-08	-6.895031	8.087084	-0.5807631	55652_at
4853_at	6.62e-06	7.64e-08	-6.887132	8.065213	-0.5638514	4853_at
25937_at	6.73e-06	7.87e-08	6.876778	8.036538	0.3650916	25937_at
6347_at	6.73e-06	7.88e-08	6.876226	8.035009	1.6993132	6347_at
53340_at	6.87e-06	8.09e-08	6.866871	8.009094	0.790147	53340_at
8613_at	7.01e-06	8.34e-08	-6.85637	7.979992	-1.0548734	8613_at
203068_at	7.01e-06	8.37e-08	-6.855197	7.976741	-0.6208653	203068_at
3569_at	7.12e-06	8.57e-08	6.846943	7.953858	1.8371178	3569_at
24141_at	7.14e-06	8.75e-08	6.839556	7.933372	2.4136712	24141_at
283298_at	7.14e-06	8.76e-08	-6.839268	7.932574	-1.1101263	283298_at
24139_at	7.14e-06	8.76e-08	-6.839244	7.932506	-0.6473265	24139_at
25818_at	7.16e-06	8.85e-08	-6.835859	7.923119	-1.2360953	25818_at
23410_at	7.58e-06	9.43e-08	-6.813479	7.86102	-0.424845	23410_at
5211_at	7.58e-06	9.49e-08	-6.811352	7.855115	-0.696372	5211_at
7133_at	7.64e-06	9.66e-08	6.805397	7.838583	0.9169112	7133_at
3611_at	7.64e-06	9.70e-08	-6.803818	7.834197	-1.372507	3611_at
23646_at	7.69e-06	9.82e-08	-6.799488	7.822173	-1.451022	23646_at
7070_at	7.75e-06	9.96e-08	6.794482	7.808271	1.2699874	7070_at
22864_at	7.84e-06	1.01e-07	-6.788426	7.791448	-0.9618021	22864_at
51593_at	7.84e-06	1.02e-07	-6.786217	7.785312	-0.5243907	51593_at
23473_at	7.97e-06	1.04e-07	-6.778141	7.762872	-0.5920808	23473_at
84823_at	8.23e-06	1.08e-07	6.764802	7.725793	0.6735984	84823_at
7542_at	8.23e-06	1.09e-07	-6.762159	7.718447	-0.9896737	7542_at
AFFX-r2-Ec-bioB-5_at	8.23e-06	1.10e-07	-6.76046	7.713722	-2.5766154	AFFX-r2-Ec-bioB-5_at
3839_at	8.30e-06	1.12e-07	6.753662	7.694816	0.7846109	3839_at
AFFX-BioB-3_at	8.30e-06	1.12e-07	-6.753311	7.693842	-2.3987584	AFFX-BioB-3_at
54881_at	8.34e-06	1.14e-07	6.748339	7.680013	0.5245959	54881_at
26577_at	8.34e-06	1.14e-07	-6.747336	7.677222	-1.5147315	26577_at
6649_at	8.38e-06	1.15e-07	-6.7438	7.667384	-0.8855633	6649_at
5136_at	8.40e-06	1.16e-07	6.740688	7.658727	1.1763442	5136_at
23094_at	8.49e-06	1.18e-07	-6.735101	7.643182	-0.6939843	23094_at
8733_at	8.57e-06	1.20e-07	-6.729716	7.628194	-1.1787672	8733_at
7042_at	8.59e-06	1.21e-07	-6.726986	7.620595	-0.9545215	7042_at
1736_at	8.62e-06	1.22e-07	6.723697	7.611439	0.4509952	1736_at
2030_at	8.70e-06	1.24e-07	-6.717603	7.594474	-1.4579791	2030_at
64320_at	8.70e-06	1.25e-07	-6.716399	7.591121	-0.7971064	64320_at
5770_at	8.99e-06	1.30e-07	6.702819	7.553299	0.5482182	5770_at
2049_at	8.99e-06	1.30e-07	-6.700836	7.547777	-1.0114776	2049_at
2948_at	9.07e-06	1.32e-07	-6.695917	7.534072	-1.2982125	2948_at
11316_at	9.41e-06	1.40e-07	-6.677007	7.481368	-1.5625596	11316_at
2026_at	9.41e-06	1.40e-07	-6.676032	7.47865	-0.8549334	2026_at
10280_at	9.41e-06	1.42e-07	-6.67212	7.467742	-1.2845121	10280_at
226_at	9.41e-06	1.42e-07	-6.671644	7.466416	-0.4679555	226_at
81669_at	9.41e-06	1.43e-07	-6.668723	7.458272	-1.2144739	81669_at
5130_at	9.41e-06	1.43e-07	-6.667712	7.455454	-1.0961019	5130_at
513_at	9.41e-06	1.44e-07	-6.667296	7.454292	-0.651607	513_at
AFFX-DapX-5_at	9.41e-06	1.44e-07	-6.6658	7.450119	-1.60931	AFFX-DapX-5_at
1613_at	9.41e-06	1.45e-07	-6.664584	7.446729	-1.81076	1613_at
27005_at	9.41e-06	1.45e-07	-6.663883	7.444775	-0.6987396	27005_at
6510_at	9.41e-06	1.46e-07	-6.662183	7.440032	-1.1609912	6510_at
4665_at	9.41e-06	1.47e-07	-6.659598	7.432822	-1.7685195	4665_at
25948_at	9.41e-06	1.47e-07	6.658701	7.430321	0.5892959	25948_at
10826_at	9.48e-06	1.49e-07	-6.654015	7.417248	-0.8897942	10826_at
6601_at	9.66e-06	1.53e-07	-6.644569	7.390893	-0.5351952	6601_at
4144_at	9.66e-06	1.56e-07	-6.639276	7.376122	-2.2942616	4144_at
9601_at	9.66e-06	1.56e-07	6.638489	7.373925	0.5211929	9601_at
5364_at	9.66e-06	1.57e-07	-6.637577	7.371379	-1.7083606	5364_at
4598_at	9.66e-06	1.57e-07	-6.637171	7.370246	-0.9592111	4598_at
51068_at	9.66e-06	1.57e-07	-6.636925	7.369561	-0.7163906	51068_at
64943_at	9.68e-06	1.59e-07	-6.632102	7.356097	-1.1566014	64943_at
1944_at	9.68e-06	1.59e-07	-6.632002	7.355818	-1.6297354	1944_at
9703_at	9.68e-06	1.60e-07	6.630877	7.352677	0.3633858	9703_at
3845_at	9.69e-06	1.61e-07	6.628732	7.34669	0.9673085	3845_at
10105_at	9.92e-06	1.65e-07	-6.619101	7.319795	-1.1571642	10105_at
10298_at	1.00e-05	1.68e-07	-6.612827	7.302274	-0.3437929	10298_at
2193_at	1.00e-05	1.70e-07	-6.609898	7.294092	-0.8372679	2193_at
10328_at	1.00e-05	1.70e-07	6.608375	7.289838	0.4547973	10328_at
3557_at	1.00e-05	1.70e-07	-6.608272	7.28955	-1.260528	3557_at
439_at	1.01e-05	1.73e-07	-6.603582	7.276448	-1.0704903	439_at
79171_at	1.01e-05	1.75e-07	-6.599576	7.265254	-0.7066233	79171_at
7123_at	1.01e-05	1.75e-07	-6.599313	7.264521	-1.4324949	7123_at
7126_at	1.01e-05	1.75e-07	6.599235	7.264301	0.499654	7126_at
348_at	1.03e-05	1.79e-07	-6.591486	7.242646	-1.5840227	348_at
7203_at	1.03e-05	1.81e-07	6.587701	7.232067	0.388477	7203_at
582_at	1.03e-05	1.82e-07	-6.585564	7.226094	-0.4998713	582_at
1054_at	1.03e-05	1.82e-07	6.585154	7.224948	0.4455645	1054_at
26207_at	1.03e-05	1.82e-07	6.584979	7.224459	0.7201591	26207_at
5663_at	1.03e-05	1.83e-07	-6.582665	7.217991	-0.9743	5663_at
6097_at	1.03e-05	1.84e-07	-6.582347	7.217102	-1.5553281	6097_at
55803_at	1.03e-05	1.86e-07	6.57829	7.205758	0.8321531	55803_at
55658_at	1.05e-05	1.89e-07	-6.573001	7.19097	-1.1351071	55658_at
81875_at	1.05e-05	1.92e-07	6.566917	7.173956	0.5257044	81875_at
23218_at	1.05e-05	1.92e-07	-6.566551	7.172933	-1.0390425	23218_at
116039_at	1.05e-05	1.93e-07	-6.565146	7.169003	-1.2130253	116039_at
2052_at	1.07e-05	1.97e-07	-6.558292	7.14983	-1.5275371	2052_at
22977_at	1.13e-05	2.09e-07	-6.537829	7.092569	-0.7876711	22977_at
11282_at	1.13e-05	2.09e-07	-6.536917	7.090015	-1.0015644	11282_at
10090_at	1.13e-05	2.10e-07	-6.535732	7.0867	-0.6735957	10090_at
57050_at	1.13e-05	2.11e-07	6.53378	7.081235	0.5698134	57050_at
57799_at	1.13e-05	2.12e-07	-6.533179	7.079551	-2.5840558	57799_at
8743_at	1.13e-05	2.13e-07	6.531091	7.073707	0.5695392	8743_at
1627_at	1.14e-05	2.16e-07	-6.526038	7.059559	-1.0165423	1627_at
678_at	1.15e-05	2.20e-07	-6.520445	7.043898	-1.0218201	678_at
51154_at	1.15e-05	2.20e-07	6.520352	7.043638	0.5660035	51154_at
5018_at	1.17e-05	2.24e-07	-6.512908	7.022789	-0.8882544	5018_at
54622_at	1.17e-05	2.25e-07	-6.512467	7.021553	-0.8692113	54622_at
8434_at	1.18e-05	2.29e-07	-6.506326	7.004351	-0.999153	8434_at
51164_at	1.18e-05	2.29e-07	-6.50556	7.002204	-0.8414137	51164_at
AFFX-r2-Bs-thr-5_s_at	1.18e-05	2.30e-07	-6.505043	7.000757	-2.1186711	AFFX-r2-Bs-thr-5_s_at
51614_at	1.19e-05	2.34e-07	-6.499032	6.983914	-0.5811273	51614_at
734_at	1.24e-05	2.44e-07	-6.483921	6.941563	-0.8584278	734_at
27314_at	1.25e-05	2.47e-07	-6.480407	6.931714	-1.1804471	27314_at
55100_at	1.27e-05	2.52e-07	6.472545	6.909671	0.5691064	55100_at
AFFX-r2-Bs-dap-5_at	1.27e-05	2.53e-07	-6.471114	6.905659	-1.647487	AFFX-r2-Bs-dap-5_at
55333_at	1.27e-05	2.54e-07	6.470858	6.90494	0.8173659	55333_at
4502_at	1.28e-05	2.57e-07	6.466419	6.892493	0.9661975	4502_at
51385_at	1.28e-05	2.59e-07	-6.463625	6.884657	-0.884091	51385_at
2873_at	1.28e-05	2.60e-07	-6.461855	6.879691	-1.1013609	2873_at
9950_at	1.30e-05	2.64e-07	6.456848	6.865649	0.4801473	9950_at
9555_at	1.30e-05	2.67e-07	6.452914	6.85461	0.3402743	9555_at
AFFX-ThrX-5_at	1.30e-05	2.68e-07	-6.452085	6.852286	-1.9483482	AFFX-ThrX-5_at
10445_at	1.37e-05	2.83e-07	-6.432525	6.797397	-1.1274382	10445_at
51192_at	1.37e-05	2.84e-07	6.431811	6.795392	0.7474843	51192_at
5434_at	1.39e-05	2.91e-07	-6.423029	6.77074	-1.491026	5434_at
10970_at	1.39e-05	2.91e-07	6.422881	6.770323	0.5183329	10970_at
9648_at	1.39e-05	2.92e-07	-6.422319	6.768746	-0.4929086	9648_at
6993_at	1.41e-05	2.97e-07	6.416534	6.752502	0.6244413	6993_at
56987_at	1.42e-05	2.99e-07	6.414496	6.74678	0.9935566	56987_at
8775_at	1.44e-05	3.05e-07	-6.407027	6.725802	-1.3271365	8775_at
3428_at	1.45e-05	3.10e-07	6.401986	6.711643	0.6138919	3428_at
7433_at	1.45e-05	3.10e-07	-6.401098	6.70915	-0.9245249	7433_at
51077_at	1.48e-05	3.19e-07	-6.392066	6.683776	-0.9044244	51077_at
7384_at	1.48e-05	3.19e-07	-6.392008	6.683612	-1.2457963	7384_at
2760_at	1.48e-05	3.19e-07	-6.391344	6.681746	-1.0111397	2760_at
79154_at	1.49e-05	3.22e-07	-6.388027	6.672425	-1.1566883	79154_at
1291_at	1.51e-05	3.28e-07	-6.381748	6.65478	-1.0227423	1291_at
59344_at	1.52e-05	3.32e-07	-6.37795	6.644107	-0.8574753	59344_at
22887_at	1.53e-05	3.34e-07	-6.375473	6.637143	-0.4040262	22887_at
23710_at	1.53e-05	3.36e-07	-6.373348	6.631169	-0.8090957	23710_at
6856_at	1.53e-05	3.39e-07	-6.370933	6.624382	-0.7816746	6856_at
84364_at	1.54e-05	3.42e-07	-6.367505	6.614744	-0.6232859	84364_at
375_at	1.55e-05	3.45e-07	-6.364372	6.605937	-1.2041679	375_at
51616_at	1.57e-05	3.51e-07	-6.359035	6.590929	-2.7242287	51616_at
3837_at	1.58e-05	3.54e-07	6.355894	6.582097	0.263991	3837_at
221692_at	1.58e-05	3.55e-07	6.35481	6.579049	1.3515669	221692_at
79815_at	1.59e-05	3.61e-07	-6.349408	6.563855	-0.8482164	79815_at
11025_at	1.59e-05	3.62e-07	6.348104	6.560188	1.8190573	11025_at
3281_at	1.59e-05	3.62e-07	6.34789	6.559585	0.5305821	3281_at
81932_at	1.59e-05	3.63e-07	-6.34722	6.557702	-0.9710483	81932_at
26093_at	1.60e-05	3.67e-07	-6.343406	6.546973	-0.718051	26093_at
131601_at	1.60e-05	3.68e-07	-6.342704	6.544998	-0.9922981	131601_at
10469_at	1.65e-05	3.81e-07	-6.330796	6.511498	-0.7328833	10469_at
80762_at	1.66e-05	3.85e-07	-6.327068	6.501007	-0.8647246	80762_at
9830_at	1.67e-05	3.87e-07	6.325183	6.495702	0.6966112	9830_at
2131_at	1.67e-05	3.89e-07	6.323464	6.490864	0.5342563	2131_at
5728_at	1.67e-05	3.92e-07	6.320437	6.482345	0.533874	5728_at
5423_at	1.67e-05	3.94e-07	6.319232	6.478954	0.9292424	5423_at
51493_at	1.67e-05	3.94e-07	6.318864	6.477917	0.4216762	51493_at
10969_at	1.68e-05	3.97e-07	6.316154	6.470291	0.468803	10969_at
283131_at	1.68e-05	3.99e-07	-6.315006	6.467058	-1.6322654	283131_at
1282_at	1.72e-05	4.10e-07	6.305217	6.439501	1.1279278	1282_at
4967_at	1.72e-05	4.11e-07	-6.304356	6.437078	-0.7727335	4967_at
AFFX-r2-Bs-thr-M_s_at	1.72e-05	4.12e-07	-6.303361	6.434276	-0.9276277	AFFX-r2-Bs-thr-M_s_at
9686_at	1.72e-05	4.13e-07	6.302886	6.432938	0.5567945	9686_at
8019_at	1.73e-05	4.17e-07	6.29931	6.42287	0.5430277	8019_at
54994_at	1.75e-05	4.25e-07	6.293186	6.405626	0.3741459	54994_at
55661_at	1.76e-05	4.27e-07	6.291419	6.400647	0.3940696	55661_at
9627_at	1.76e-05	4.28e-07	6.290434	6.397875	0.7245278	9627_at
1537_at	1.76e-05	4.32e-07	-6.287305	6.389062	-0.5506644	1537_at
5878_at	1.76e-05	4.32e-07	-6.287112	6.388518	-1.0774329	5878_at
1272_at	1.76e-05	4.34e-07	-6.285514	6.384017	-1.7908479	1272_at
10574_at	1.82e-05	4.51e-07	6.272767	6.348108	0.4617242	10574_at
11168_at	1.82e-05	4.51e-07	-6.272537	6.34746	-0.487591	11168_at
1981_at	1.84e-05	4.59e-07	6.266594	6.330716	0.4333059	1981_at
53343_at	1.84e-05	4.59e-07	6.26632	6.329943	0.4501824	53343_at
8776_at	1.88e-05	4.72e-07	-6.256921	6.303454	-0.4936536	8776_at
55558_at	1.89e-05	4.75e-07	-6.25465	6.297054	-0.8750376	55558_at
2524_at	1.89e-05	4.77e-07	-6.253641	6.294209	-0.7108376	2524_at
2217_at	1.89e-05	4.78e-07	-6.25265	6.291416	-1.1306379	2217_at
6778_at	1.90e-05	4.84e-07	-6.248443	6.279559	-0.4767722	6778_at
5017_at	1.90e-05	4.84e-07	-6.24836	6.279323	-1.0332387	5017_at
10549_at	1.90e-05	4.87e-07	6.246438	6.273906	0.3892724	10549_at
11319_at	1.90e-05	4.87e-07	6.245949	6.272527	0.4702721	11319_at
23022_at	1.90e-05	4.88e-07	6.245441	6.271096	0.7219869	23022_at
8445_at	1.90e-05	4.92e-07	6.242733	6.263461	0.4450409	8445_at
999_at	1.90e-05	4.93e-07	-6.241691	6.260523	-0.88438	999_at
6890_at	1.90e-05	4.94e-07	6.241391	6.259679	1.0082752	6890_at
230_at	1.92e-05	5.00e-07	-6.23696	6.247185	-0.7552459	230_at
64755_at	1.93e-05	5.03e-07	-6.235019	6.241711	-0.820145	64755_at
558_at	1.95e-05	5.11e-07	-6.229426	6.225942	-0.6616573	558_at
1759_at	1.97e-05	5.20e-07	-6.223736	6.209892	-1.0259887	1759_at
5905_at	1.97e-05	5.20e-07	-6.223612	6.209544	-1.0269323	5905_at
7317_at	1.97e-05	5.20e-07	-6.223564	6.209408	-1.1552083	7317_at
10516_at	2.00e-05	5.32e-07	-6.21592	6.187848	-1.3664311	10516_at
2130_at	2.01e-05	5.36e-07	-6.213314	6.180496	-0.7178341	2130_at
253980_at	2.03e-05	5.41e-07	-6.210311	6.172026	-0.7076819	253980_at
51341_at	2.03e-05	5.43e-07	-6.208746	6.16761	-2.4249534	51341_at
91304_at	2.04e-05	5.48e-07	-6.205811	6.15933	-3.1662065	91304_at
11187_at	2.05e-05	5.54e-07	-6.202151	6.149004	-1.1101168	11187_at
50809_at	2.05e-05	5.55e-07	-6.201528	6.147244	-2.3639215	50809_at
53635_at	2.05e-05	5.57e-07	-6.200269	6.143692	-0.7623239	53635_at
55002_at	2.05e-05	5.57e-07	-6.200205	6.143513	-1.2218442	55002_at
2_at	2.08e-05	5.67e-07	6.193956	6.125878	0.6793863	2_at
8626_at	2.09e-05	5.75e-07	-6.18932	6.112795	-1.1859001	8626_at
26145_at	2.09e-05	5.75e-07	-6.189037	6.111995	-1.9260516	26145_at
