ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7955578	2.99e-32	1.00e-34	15.573828	68.34077	1.30432184	GRASP	general receptor for phosphoinositides 1 associated scaffold protein
8126853	4.52e-32	1.55e-34	-15.506601	67.90755	-1.66317521	PTCHD4	patched domain containing 4
8135218	6.73e-32	2.37e-34	-15.4418592	67.49003	-1.52447373	LRRC17	leucine rich repeat containing 17
8177222	1.10e-31	3.95e-34	-15.3631273	66.98188	-2.12442621	CD24	CD24 molecule
7908459	3.03e-31	1.12e-33	-15.2037555	65.95194	-1.1591098	CFH	complement factor H
7905571	5.10e-31	1.92e-33	15.1207524	65.41485	1.39986223	S100A9	S100 calcium binding protein A9
8080964	5.12e-31	1.97e-33	-15.1169125	65.38999	-1.28159566	GXYLT2	glucoside xylosyltransferase 2
7977409	1.14e-30	4.47e-33	-14.9916429	64.57854	-0.96695309	CRIP1	cysteine rich protein 1
8015846	1.21e-30	4.90e-33	14.9776566	64.48788	0.88555927	MPP3	membrane palmitoylated protein 3
8129861	1.21e-30	4.96e-33	14.9757439	64.47548	0.67812834	IFNGR1	interferon gamma receptor 1
8002020	1.31e-30	5.47e-33	-14.9607288	64.37814	-1.42149474	TPPP3	tubulin polymerization promoting protein family member 3
7952268	1.38e-30	5.90e-33	-14.9490999	64.30274	-1.71080506	THY1	Thy-1 cell surface antigen
8044049	1.73e-30	7.52e-33	14.9120439	64.06242	1.66850552	IL18RAP	interleukin 18 receptor accessory protein
8019392	1.86e-30	8.23e-33	14.8982669	63.97305	1.61349847	FASN	fatty acid synthase
8149885	3.25e-30	1.47e-32	14.8099729	63.40003	0.98821064	ADRA1A	adrenoceptor alpha 1A
7980485	4.96e-30	2.28e-32	-14.7425904	62.96243	-1.29318638	DIO2	deiodinase, iodothyronine, type II
8076344	4.99e-30	2.34e-32	14.7388544	62.93816	0.62251527	POLR3H	RNA polymerase III subunit H
7996100	6.47e-30	3.09e-32	14.6966288	62.66379	1.13033954	ADGRG3	adhesion G protein-coupled receptor G3
8150889	1.09e-29	5.28e-32	14.6147786	62.13169	1.61664612	SDR16C5	short chain dehydrogenase/reductase family 16C, member 5
7932584	1.35e-29	6.68e-32	-14.578987	61.8989	-0.85393696	PRTFDC1	phosphoribosyl transferase domain containing 1
7970954	1.58e-29	7.92e-32	-14.5529386	61.72944	-1.44575817	DCLK1	doublecortin like kinase 1
8116537	1.59e-29	8.12e-32	14.5491337	61.70468	0.74416891	BTNL8///BTNL3	butyrophilin like 8///butyrophilin like 3
7905606	1.83e-29	9.53e-32	14.5247707	61.54615	1.21791952	NPR1	natriuretic peptide receptor 1
8042439	1.83e-29	9.67e-32	-14.5226311	61.53223	-0.83236075	ANTXR1	anthrax toxin receptor 1
8088866	2.04e-29	1.09e-31	-14.5042397	61.41253	-1.19739617	CNTN3	contactin 3
8171172	2.48e-29	1.35e-31	-14.4713167	61.19822	-1.2712757	MXRA5	matrix remodeling associated 5
7933194	2.48e-29	1.37e-31	-14.4693638	61.1855	-0.98888326	CXCL12	C-X-C motif chemokine ligand 12
8044035	2.50e-29	1.41e-31	14.4655725	61.16082	1.50221171	IL18R1///IL18R1	interleukin 18 receptor 1///interleukin 18 receptor 1
8114249	2.50e-29	1.42e-31	-14.4636555	61.14834	-1.20366247	CXCL14	C-X-C motif chemokine ligand 14
7909877	3.47e-29	2.00e-31	14.4118468	60.81096	0.71995914	MARC1	mitochondrial amidoxime reducing component 1
7951217	4.06e-29	2.38e-31	-14.3857308	60.64085	-2.92959867	MMP7	matrix metallopeptidase 7
8162404	4.23e-29	2.51e-31	-14.3773596	60.58632	-1.30535002	ECM2	extracellular matrix protein 2
8156783	6.28e-29	3.78e-31	-14.3149814	60.17985	-1.3335039	COL15A1	collagen type XV alpha 1 chain
8038202	6.45e-29	3.94e-31	14.3088034	60.13958	0.68610827	BCAT2	branched chain amino acid transaminase 2
7902425	6.79e-29	4.20e-31	14.299032	60.07589	0.97948648	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
7998940	6.80e-29	4.27e-31	14.2967814	60.06122	0.98839362	MEFV	Mediterranean fever
8083978	1.17e-28	7.47e-31	-14.2115905	59.50577	-1.01581859	NAALADL2	N-acetylated alpha-linked acidic dipeptidase-like 2
8058498	1.51e-28	9.72e-31	14.171595	59.24489	0.77833392	FZD5	frizzled class receptor 5
7920244	1.83e-28	1.19e-30	14.1404238	59.04152	1.65218838	S100A8	S100 calcium binding protein A8
7904761	2.33e-28	1.54e-30	14.1014654	58.7873	1.13019765	ITGA10	integrin subunit alpha 10
8013947	4.66e-28	3.12e-30	13.994691	58.09026	0.69710168	CORO6	coronin 6
8026631	5.12e-28	3.47e-30	13.9784493	57.98419	1.26469339	F2RL3	F2R like thrombin/trypsin receptor 3
8038899	5.58e-28	3.87e-30	13.9618839	57.87601	1.45008713	FPR1	formyl peptide receptor 1
7951077	5.58e-28	3.87e-30	-13.9617445	57.8751	-0.93747938	SESN3	sestrin 3
7958253	6.01e-28	4.23e-30	-13.9484906	57.78853	-1.09939216	C12orf75	chromosome 12 open reading frame 75
8094520	7.17e-28	5.10e-30	-13.9199572	57.60215	-1.02276107	PCDH7	protocadherin 7
8063437	7.44e-28	5.36e-30	-13.9125193	57.55356	-0.84717268	TSHZ2	teashirt zinc finger homeobox 2
8025741	8.14e-28	5.92e-30	13.8972592	57.45386	0.5795241	DNM2	dynamin 2
8110606	8.90e-28	6.56e-30	13.8818859	57.35342	0.62548109	BTNL8///BTNL3	butyrophilin like 8///butyrophilin like 3
8148476	9.37e-28	6.98e-30	13.8723701	57.29125	0.96458995	DENND3	DENN domain containing 3
8096959	1.38e-27	1.04e-29	-13.8120824	56.89727	-1.01405958	ANK2	ankyrin 2, neuronal
8081081	1.73e-27	1.31e-29	-13.7763946	56.66401	-1.31473586	EPHA3	EPH receptor A3
8103951	1.83e-27	1.41e-29	13.7657321	56.59431	1.17478056	ACSL1	acyl-CoA synthetase long-chain family member 1
8168028	2.09e-27	1.63e-29	13.7438947	56.45155	0.89579525	STARD8	StAR related lipid transfer domain containing 8
8168622	2.09e-27	1.64e-29	-13.7426438	56.44337	-0.97085131	KLHL4	kelch like family member 4
8061564	2.43e-27	1.93e-29	13.7180784	56.28276	1.21092787	ID1	inhibitor of DNA binding 1, HLH protein
8097335	3.23e-27	2.60e-29	-13.6731753	55.98915	-1.67233845	HSPA4L	heat shock protein family A (Hsp70) member 4 like
8109462	4.17e-27	3.41e-29	13.632104	55.72054	0.59802697	CNOT8	CCR4-NOT transcription complex subunit 8
8122058	4.17e-27	3.42e-29	13.6316164	55.71736	0.98179487	ARG1	arginase 1
7918857	4.88e-27	4.05e-29	-13.6060127	55.54989	-0.90002684	TSPAN2	tetraspanin 2
8001547	6.11e-27	5.11e-29	13.5706734	55.31872	1.09448403	PLLP	plasmolipin
8020308	6.86e-27	5.80e-29	-13.5514219	55.19278	-0.5794284	LDLRAD4	low density lipoprotein receptor class A domain containing 4
7910915	7.03e-27	6.00e-29	13.5462464	55.15893	0.7647431	CHRM3	cholinergic receptor muscarinic 3
8060940	7.51e-27	6.47e-29	-13.5347855	55.08395	-1.07885151	LAMP5	lysosomal associated membrane protein family member 5
8088813	7.65e-27	6.66e-29	13.5305627	55.05632	1.2924102	PROK2	prokineticin 2
7928944	8.15e-27	7.16e-29	13.5194611	54.98369	1.12496487	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
8016646	8.23e-27	7.30e-29	-13.5165184	54.96443	-1.77332415	COL1A1	collagen type I alpha 1 chain
7972650	8.77e-27	7.85e-29	-13.5055571	54.89271	-1.51832835	FGF14	fibroblast growth factor 14
8006900	1.22e-26	1.11e-28	13.4536345	54.55296	0.83069392	PNMT	phenylethanolamine N-methyltransferase
8145555	1.54e-26	1.40e-28	-13.4177705	54.31827	-0.74492931	SCARA3	scavenger receptor class A member 3
8151686	1.60e-26	1.48e-28	-13.409855	54.26647	-0.94133386	MMP16	matrix metallopeptidase 16
8110631	1.69e-26	1.57e-28	13.4005335	54.20546	1.71953186	BTNL9	butyrophilin like 9
7961983	1.70e-26	1.59e-28	-13.3986531	54.19315	-0.58788072	TM7SF3	transmembrane 7 superfamily member 3
7924619	1.72e-26	1.63e-28	-13.3949485	54.16891	-0.79818041	ENAH	enabled homolog (Drosophila)
7926334	1.92e-26	1.83e-28	13.377442	54.05433	0.91125619	OLAH	oleoyl-ACP hydrolase
7914112	2.67e-26	2.58e-28	13.3254292	53.71389	0.91302931	FGR	FGR proto-oncogene, Src family tyrosine kinase
8113504	2.67e-26	2.59e-28	-13.3246597	53.70886	-0.73438885	NREP	neuronal regeneration related protein
7919314	2.89e-26	2.83e-28	13.311214	53.62085	1.58493273	FMO5	flavin containing monooxygenase 5
8037614	3.46e-26	3.41e-28	13.2830762	53.43666	1.18569767	GPR4	G protein-coupled receptor 4
8077366	4.00e-26	3.98e-28	-13.2596358	53.28321	-1.37045432	LRRN1	leucine rich repeat neuronal 1
7984174	4.02e-26	4.04e-28	13.257529	53.26942	0.63889403	SNX22	sorting nexin 22
8029784	4.05e-26	4.10e-28	13.2551584	53.2539	1.01198763	HIF3A	hypoxia inducible factor 3 alpha subunit
7966839	4.40e-26	4.50e-28	13.2413297	53.16338	0.62964105	VSIG10	V-set and immunoglobulin domain containing 10
7992811	4.45e-26	4.58e-28	13.2385492	53.14517	0.71409981	MMP25	matrix metallopeptidase 25
8019280	4.50e-26	4.67e-28	13.2356271	53.12604	0.66037076	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
8038163	4.87e-26	5.10e-28	13.2221442	53.03778	0.79646308	RASIP1	Ras interacting protein 1
7955562	4.87e-26	5.13e-28	13.2212861	53.03216	1.08757686	ACVRL1	activin A receptor like type 1
8092328	5.48e-26	5.82e-28	13.202275	52.9077	0.78634766	MCCC1	methylcrotonoyl-CoA carboxylase 1
8068522	6.72e-26	7.20e-28	-13.1701346	52.69728	-0.67399037	TTC3	tetratricopeptide repeat domain 3
8010139	7.47e-26	8.07e-28	13.1528738	52.58428	0.6774348	SEC14L1	SEC14 like lipid binding 1
7986132	8.04e-26	8.75e-28	13.1405441	52.50355	0.59342633	MAN2A2	mannosidase alpha class 2A member 2
8087611	8.88e-26	9.74e-28	13.124395	52.39782	0.78917886	HYAL1	hyaluronoglucosaminidase 1
8019778	9.08e-26	1.00e-27	13.1199424	52.36867	0.62569401	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
8102468	1.02e-25	1.13e-27	-13.1018266	52.25006	-1.68967793	PRSS12	protease, serine 12
7900365	1.05e-25	1.18e-27	13.0951709	52.20649	1.4049761	MFSD2A///MFSD2A	major facilitator superfamily domain containing 2A///major facilitator superfamily domain containing 2A
8097841	1.09e-25	1.24e-27	-13.0883206	52.16164	-1.05884092	TRIM2	tripartite motif containing 2
8046048	1.14e-25	1.29e-27	-13.0813395	52.11593	-0.75137169	CSRNP3	cysteine and serine rich nuclear protein 3
8095080	1.15e-25	1.32e-27	13.0787497	52.09897	1.10916159	PDGFRA	platelet derived growth factor receptor alpha
8125780	1.19e-25	1.37e-27	13.0721585	52.05582	0.56552968	IP6K3	inositol hexakisphosphate kinase 3
8126855	1.36e-25	1.58e-27	-13.0507984	51.91597	-0.71027175	PTCHD4	patched domain containing 4
8136709	1.44e-25	1.69e-27	13.0407499	51.85018	0.4643689	MGAM2	maltase-glucoamylase 2 (putative)
7914075	1.48e-25	1.75e-27	13.0358148	51.81786	2.26333217	FCN3	ficolin 3
8040430	1.76e-25	2.09e-27	-13.0089682	51.64209	-0.95343261	VSNL1	visinin like 1
7903393	1.79e-25	2.14e-27	13.0052655	51.61785	1.00537244	S1PR1	sphingosine-1-phosphate receptor 1
8040238	2.09e-25	2.52e-27	12.9805757	51.45619	0.80130996	HPCAL1	hippocalcin like 1
8162117	2.19e-25	2.66e-27	-12.9724398	51.40293	-1.16006006	GOLM1	golgi membrane protein 1
8173299	2.31e-25	2.83e-27	-12.9631643	51.3422	-0.66767063	EDA2R	ectodysplasin A2 receptor
7928705	2.52e-25	3.09e-27	12.9493672	51.25186	0.54815709	TSPAN14	tetraspanin 14
7958000	2.58e-25	3.20e-27	12.9442909	51.21863	0.72466729	CHPT1	choline phosphotransferase 1
8082667	2.76e-25	3.44e-27	12.9332315	51.14622	0.62348804	NUDT16	nudix hydrolase 16
8022674	2.77e-25	3.47e-27	-12.9318531	51.13719	-1.27819726	CDH2	cadherin 2
8041383	2.99e-25	3.78e-27	-12.9191527	51.05404	-1.04178811	LTBP1	latent transforming growth factor beta binding protein 1
7936144	3.20e-25	4.07e-27	-12.9077684	50.97951	-1.23274177	COL17A1	collagen type XVII alpha 1 chain
8145227	3.21e-25	4.11e-27	12.9065108	50.97127	0.88216618	RHOBTB2	Rho related BTB domain containing 2
7935613	3.55e-25	4.57e-27	-12.8903943	50.86576	-1.22753715	HPSE2	heparanase 2 (inactive)
8023727	3.60e-25	4.68e-27	12.8868218	50.84237	0.80306338	DSEL	dermatan sulfate epimerase-like
8075529	3.60e-25	4.70e-27	12.886185	50.8382	0.47944065	PISD	phosphatidylserine decarboxylase
7985268	4.41e-25	5.79e-27	12.8544439	50.63039	0.6253303	FAH	fumarylacetoacetate hydrolase
7935535	5.62e-25	7.43e-27	12.8168803	50.38448	1.36154435	CRTAC1	cartilage acidic protein 1
8042079	5.68e-25	7.55e-27	12.8143709	50.36805	0.74411076	CCDC85A	coiled-coil domain containing 85A
8142554	5.85e-25	7.83e-27	12.8088156	50.33168	0.96279774	AASS	aminoadipate-semialdehyde synthase
8091385	5.93e-25	7.98e-27	-12.8059182	50.31271	-2.75203735	CP	ceruloplasmin (ferroxidase)
8146863	6.49e-25	8.80e-27	-12.7912715	50.21683	-1.41883411	SULF1	sulfatase 1
8046488	7.03e-25	9.59e-27	-12.7782579	50.13164	-0.66510506	CDCA7	cell division cycle associated 7
8008900	7.07e-25	9.70e-27	12.7764984	50.12012	0.91861245	CA4	carbonic anhydrase 4
8046922	8.19e-25	1.13e-26	-12.7532194	49.96774	-1.61665883	COL3A1	collagen type III alpha 1 chain
8016044	8.74e-25	1.21e-26	12.7424071	49.89696	0.7848969	ITGA2B	integrin subunit alpha 2b
7960900	9.48e-25	1.32e-26	12.7292883	49.81109	1.78165531	CLEC4E	C-type lectin domain family 4 member E
7929511	1.10e-24	1.55e-26	-12.7051866	49.65333	-0.7102071	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
8162373	1.12e-24	1.58e-26	-12.7021924	49.63373	-1.32181833	OGN	osteoglycin
7934185	1.21e-24	1.72e-26	12.6895031	49.55068	0.55513284	C10orf54	chromosome 10 open reading frame 54
8100798	1.23e-24	1.76e-26	12.6865765	49.53153	1.24675164	SULT1B1	sulfotransferase family 1B member 1
8104570	1.35e-24	1.95e-26	12.6707509	49.42795	0.97680571	FAM105A	family with sequence similarity 105 member A
8174598	1.56e-24	2.26e-26	-12.6487347	49.28386	-1.54234253	IL13RA2	interleukin 13 receptor subunit alpha 2
8095021	1.69e-24	2.46e-26	-12.6356112	49.19797	-2.08388772	SPATA18	spermatogenesis associated 18
8054254	1.77e-24	2.59e-26	12.6275739	49.14537	1.29649956	AFF3	AF4/FMR2 family member 3
8168589	1.90e-24	2.80e-26	-12.6161676	49.07073	-0.70404121	ZNF711	zinc finger protein 711
7931977	2.18e-24	3.24e-26	-12.5941	48.92632	-0.87124582	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
7902290	2.21e-24	3.30e-26	12.5912573	48.90772	0.91835629	CTH	cystathionine gamma-lyase
7970763	2.50e-24	3.74e-26	12.5721919	48.78297	1.07055679	FLT1	fms related tyrosine kinase 1
8035517	2.56e-24	3.86e-26	-12.5673316	48.75116	-1.11978804	COMP	cartilage oligomeric matrix protein
8073068	2.69e-24	4.08e-26	-12.5590846	48.6972	-0.64456448	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
8147777	2.79e-24	4.25e-26	-12.5529081	48.65679	-0.93218224	CTHRC1	collagen triple helix repeat containing 1
8088491	3.13e-24	4.79e-26	-12.5347565	48.53803	-0.5606956	CADPS	calcium dependent secretion activator
8043697	3.25e-24	5.01e-26	-12.527729	48.49205	-1.0068693	ANKRD36BP2///ANKRD36C///ANKRD36///ANKRD36B	ankyrin repeat domain 36B pseudogene 2///ankyrin repeat domain 36C///ankyrin repeat domain 36///ankyrin repeat domain 36B
7958174	3.25e-24	5.04e-26	12.5270394	48.48754	0.69579296	TXNRD1	thioredoxin reductase 1
8112615	3.34e-24	5.21e-26	-12.5220694	48.45503	-0.69927608	ENC1	ectodermal-neural cortex 1
7983413	3.48e-24	5.45e-26	12.5151761	48.40993	1.17806645	DUOX1	dual oxidase 1
7965941	3.56e-24	5.59e-26	-12.5111875	48.38384	-1.01716966	GLT8D2	glycosyltransferase 8 domain containing 2
7994280	3.66e-24	5.79e-26	12.5058649	48.34902	0.71009999	IL4R	interleukin 4 receptor
7940191	4.26e-24	6.77e-26	12.4822261	48.19438	0.51635427	STX3	syntaxin 3
7905664	4.51e-24	7.21e-26	12.4728137	48.13281	0.83933204	SLC27A3	solute carrier family 27 member 3
7947512	4.52e-24	7.26e-26	-12.4716519	48.12521	-1.19549635	PAMR1	peptidase domain containing associated with muscle regeneration 1
8104079	6.21e-24	1.00e-25	-12.422755	47.80539	-0.86800111	FAT1	FAT atypical cadherin 1
8171313	6.35e-24	1.03e-25	12.4184756	47.77741	0.83043089	ARHGAP6	Rho GTPase activating protein 6
8022612	6.97e-24	1.14e-25	-12.4036252	47.68029	-1.01909139	ZNF521	zinc finger protein 521
8146967	7.74e-24	1.27e-25	-12.3870042	47.5716	-1.25498863	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1
8122396	8.12e-24	1.34e-25	-12.3790774	47.51977	-0.55683074	AIG1	androgen induced 1
7972239	9.51e-24	1.58e-25	-12.3542431	47.35739	-1.61416619	SLITRK6	SLIT and NTRK like family member 6
7912887	1.00e-23	1.67e-25	-12.3452332	47.29848	-0.79302904	MFAP2	microfibrillar associated protein 2
8036913	1.01e-23	1.69e-25	12.3434054	47.28653	0.5145974	BLVRB	biliverdin reductase B
7979400	1.05e-23	1.77e-25	-12.3370175	47.24477	-0.51768365	C14orf37	chromosome 14 open reading frame 37
7931031	1.10e-23	1.86e-25	12.3289868	47.19227	0.92232451	TACC2	transforming acidic coiled-coil containing protein 2
8060897	1.11e-23	1.89e-25	-12.3266956	47.17729	-0.91887251	PLCB4	phospholipase C beta 4
8140371	1.19e-23	2.04e-25	12.3153467	47.1031	0.47634487	TMEM120A	transmembrane protein 120A
7973110	1.25e-23	2.15e-25	12.307546	47.05211	1.1424973	RNASE2	ribonuclease A family member 2
8014768	1.28e-23	2.21e-25	-12.3032227	47.02385	-0.70622824	PLXDC1	plexin domain containing 1
7909510	1.50e-23	2.60e-25	-12.2783546	46.8613	-0.70290261	HHAT	hedgehog acyltransferase
8117165	1.50e-23	2.61e-25	-12.2776574	46.85674	-0.61417865	SOX4	SRY-box 4
7948612	1.71e-23	2.98e-25	12.2574979	46.72499	0.95038871	FADS1	fatty acid desaturase 1
7979085	1.77e-23	3.11e-25	12.2512014	46.68384	0.62096898	PYGL	phosphorylase, glycogen, liver
8010271	2.03e-23	3.58e-25	12.2300848	46.54585	0.56569167	PGS1	phosphatidylglycerophosphate synthase 1
8110106	2.06e-23	3.65e-25	12.2269801	46.52557	0.67177889	HRH2	histamine receptor H2
7965226	2.25e-23	4.01e-25	-12.2126091	46.43167	-1.13743867	RASSF9	Ras association domain family member 9
8066489	2.42e-23	4.33e-25	12.2011285	46.35666	0.72599289	WFDC12	WAP four-disulfide core domain 12
8063444	2.61e-23	4.69e-25	-12.1890199	46.27755	-0.8009676	TSHZ2	teashirt zinc finger homeobox 2
7933733	2.97e-23	5.37e-25	-12.168482	46.14339	-1.03870803	FAM13C	family with sequence similarity 13 member C
8081488	3.35e-23	6.09e-25	-12.1494206	46.01888	-1.72697384	HHLA2	HERV-H LTR-associating 2
7919856	3.65e-23	6.66e-25	12.1357964	45.9299	0.49046531	CERS2	ceramide synthase 2
7940530	4.69e-23	8.60e-25	12.0969235	45.67606	0.84083512	MYRF	myelin regulatory factor
7943376	5.14e-23	9.46e-25	-12.0825636	45.5823	-1.43049982	CEP126	centrosomal protein 126
8037835	5.64e-23	1.04e-24	12.067702	45.48528	0.55323616	SLC1A5	solute carrier family 1 member 5
8136557	5.97e-23	1.11e-24	12.0583382	45.42415	0.7161411	TBXAS1	thromboxane A synthase 1
8058905	6.11e-23	1.14e-24	12.0541548	45.39684	0.93686128	CXCR1	C-X-C motif chemokine receptor 1
8045776	6.18e-23	1.16e-24	12.0516587	45.38055	0.89893692	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
8052399	6.97e-23	1.31e-24	-12.0327648	45.25723	-0.75553695	BCL11A	B-cell CLL/lymphoma 11A
8088979	8.35e-23	1.58e-24	12.0047428	45.07436	0.86167297	VGLL3	vestigial like family member 3
8004741	8.57e-23	1.63e-24	12.0001676	45.0445	0.58592041	CNTROB	centrobin, centriole duplication and spindle assembly protein
7988380	8.99e-23	1.71e-24	11.9922352	44.99274	0.78970051	DUOXA1	dual oxidase maturation factor 1
8172722	9.08e-23	1.75e-24	-11.9890455	44.97193	-0.52359185	MAGED4///MAGED4B	MAGE family member D4///MAGE family member D4B
8167673	9.08e-23	1.75e-24	-11.9890423	44.97191	-0.52359156	MAGED4///MAGED4B	MAGE family member D4///MAGE family member D4B
7908488	9.08e-23	1.76e-24	-11.9887117	44.96975	-0.7545573	CFHR1	complement factor H related 1
8080578	9.10e-23	1.77e-24	11.9877637	44.96357	0.61025947	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
7930837	1.12e-22	2.19e-24	-11.9554326	44.75264	-1.1217679	SLC18A2	solute carrier family 18 member A2
8131666	1.12e-22	2.20e-24	-11.9544794	44.74642	-1.15209376	ITGB8	integrin subunit beta 8
8117054	1.12e-22	2.21e-24	-11.9539279	44.74282	-1.00960313	CAP2	CAP, adenylate cyclase-associated protein, 2 (yeast)
8003814	1.18e-22	2.33e-24	-11.9459428	44.69074	-1.00047614	ASPA	aspartoacylase
8036890	1.21e-22	2.40e-24	11.9413324	44.66067	0.77897846	PRX	periaxin
8122071	1.25e-22	2.50e-24	-11.935037	44.61961	-0.80223984	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3
7954653	1.28e-22	2.55e-24	-11.9317031	44.59786	-0.99057263	TSPAN11	tetraspanin 11
7940226	1.38e-22	2.77e-24	-11.9192241	44.51648	-1.44708414	MS4A2	membrane spanning 4-domains A2
7917370	1.43e-22	2.88e-24	-11.9135639	44.47957	-0.50787189	COL24A1	collagen type XXIV alpha 1 chain
7986092	1.49e-22	3.01e-24	11.9067	44.43481	0.63097305	FURIN	furin, paired basic amino acid cleaving enzyme
7940643	1.56e-22	3.17e-24	11.8987133	44.38273	0.81229635	ASRGL1///ASRGL1	asparaginase like 1///asparaginase like 1
7942697	1.79e-22	3.65e-24	-11.8773632	44.24353	-0.46220901	CAPN5	calpain 5
7904226	2.08e-22	4.27e-24	11.8538218	44.09007	0.73152251	SLC22A15	solute carrier family 22 member 15
